Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code (CPC),Item,Year Code,Year,Unit,Value,Flag,Flag Description
"SCL","Supply Utilization Accounts (2010-)","348","Hungary","261","Calories/Year","21160.01","Edible offals and liver of chickens and guinea fowl, fresh, chilled or frozen","2020","2020","million kcal","4812.68","I","Imputed value"
"SCL","Supply Utilization Accounts (2010-)","348","Hungary","271","Proteins/Year","21160.01","Edible offals and liver of chickens and guinea fowl, fresh, chilled or frozen","2020","2020","tonnes","749.02","I","Imputed value"
"SCL","Supply Utilization Accounts (2010-)","348","Hungary","281","Fats/Year","21160.01","Edible offals and liver of chickens and guinea fowl, fresh, chilled or frozen","2020","2020","tonnes","159.29","I","Imputed value"
"SCL","Supply Utilization Accounts (2010-)","348","Hungary","5510","Production","21511.03","Fat of poultry","2020","2020","tonnes","17784","I","Imputed value"
"SCL","Supply Utilization Accounts (2010-)","348","Hungary","5610","Import Quantity","21511.03","Fat of poultry","2020","2020","tonnes","827.38","A","Official figure"
"SCL","Supply Utilization Accounts (2010-)","348","Hungary","5910","Export Quantity","21511.03","Fat of poultry","2020","2020","tonnes","283.97","A","Official figure"
"SCL","Supply Utilization Accounts (2010-)","348","Hungary","5023","Processed","21511.03","Fat of poultry","2020","2020","tonnes","4452.09","E","Estimated value"
"SCL","Supply Utilization Accounts (2010-)","348","Hungary","5166","Residuals","21511.03","Fat of poultry","2020","2020","tonnes","0","I","Imputed value"
"SCL","Supply Utilization Accounts (2010-)","348","Hungary","5141","Food supply quantity (tonnes)","21511.03","Fat of poultry","2020","2020","tonnes","13875.32","E","Estimated value"
"SCL","Supply Utilization Accounts (2010-)","348","Hungary","664","Food supply (kcal/capita/day)","21511.03","Fat of poultry","2020","2020","kcal/capita/day","24.75","I","Imputed value"
"SCL","Supply Utilization Accounts (2010-)","348","Hungary","665","Food supply quantity (g/capita/day)","21511.03","Fat of poultry","2020","2020","g/capita/day","3.94","I","Imputed value"
"SCL","Supply Utilization Accounts (2010-)","348","Hungary","674","Protein supply quantity (g/capita/day)","21511.03","Fat of poultry","2020","2020","g/capita/day","0.15","I","Imputed value"
"SCL","Supply Utilization Accounts (2010-)","348","Hungary","684","Fat supply quantity (g/capita/day)","21511.03","Fat of poultry","2020","2020","g/capita/day","2.68","I","Imputed value"
"SCL","Supply Utilization Accounts (2010-)","348","Hungary","261","Calories/Year","21511.03","Fat of poultry","2020","2020","million kcal","87275.76","I","Imputed value"
"SCL","Supply Utilization Accounts (2010-)","348","Hungary","271","Proteins/Year","21511.03","Fat of poultry","2020","2020","tonnes","513.39","I","Imputed value"
"SCL","Supply Utilization Accounts (2010-)","348","Hungary","281","Fats/Year","21511.03","Fat of poultry","2020","2020","tonnes","9435.22","I","Imputed value"
"SCL","Supply Utilization Accounts (2010-)","348","Hungary","5113","Opening stocks","21121","Meat of chickens, fresh or chilled","2020","2020","tonnes","277466.78","E","Estimated value"
"SCL","Supply Utilization Accounts (2010-)","348","Hungary","5510","Production","21121","Meat of chickens, fresh or chilled","2020","2020","tonnes","354480","A","Official figure"
"SCL","Supply Utilization Accounts (2010-)","348","Hungary","5610","Import Quantity","21121","Meat of chickens, fresh or chilled","2020","2020","tonnes","60797.72","A","Official figure"
"SCL","Supply Utilization Accounts (2010-)","348","Hungary","5071","Stock Variation","21121","Meat of chickens, fresh or chilled","2020","2020","tonnes","25981.01","E","Estimated value"
"SCL","Supply Utilization Accounts (2010-)","348","Hungary","5910","Export Quantity","21121","Meat of chickens, fresh or chilled","2020","2020","tonnes","118542.09","A","Official figure"
"SCL","Supply Utilization Accounts (2010-)","348","Hungary","5016","Loss","21121","Meat of chickens, fresh or chilled","2020","2020","tonnes","17762.07","I","Imputed value"
"SCL","Supply Utilization Accounts (2010-)","348","Hungary","5023","Processed","21121","Meat of chickens, fresh or chilled","2020","2020","tonnes","78000","E","Estimated value"
"SCL","Supply Utilization Accounts (2010-)","348","Hungary","5166","Residuals","21121","Meat of chickens, fresh or chilled","2020","2020","tonnes","0","I","Imputed value"
"SCL","Supply Utilization Accounts (2010-)","348","Hungary","5141","Food supply quantity (tonnes)","21121","Meat of chickens, fresh or chilled","2020","2020","tonnes","174992.55","E","Estimated value"
"SCL","Supply Utilization Accounts (2010-)","348","Hungary","664","Food supply (kcal/capita/day)","21121","Meat of chickens, fresh or chilled","2020","2020","kcal/capita/day","61.54","I","Imputed value"
"SCL","Supply Utilization Accounts (2010-)","348","Hungary","665","Food supply quantity (g/capita/day)","21121","Meat of chickens, fresh or chilled","2020","2020","g/capita/day","49.63","I","Imputed value"
"SCL","Supply Utilization Accounts (2010-)","348","Hungary","674","Protein supply quantity (g/capita/day)","21121","Meat of chickens, fresh or chilled","2020","2020","g/capita/day","7.35","I","Imputed value"
"SCL","Supply Utilization Accounts (2010-)","348","Hungary","684","Fat supply quantity (g/capita/day)","21121","Meat of chickens, fresh or chilled","2020","2020","g/capita/day","3.37","I","Imputed value"
"SCL","Supply Utilization Accounts (2010-)","348","Hungary","261","Calories/Year","21121","Meat of chickens, fresh or chilled","2020","2020","million kcal","216990.76","I","Imputed value"
"SCL","Supply Utilization Accounts (2010-)","348","Hungary","271","Proteins/Year","21121","Meat of chickens, fresh or chilled","2020","2020","tonnes","25898.9","I","Imputed value"
"SCL","Supply Utilization Accounts (2010-)","348","Hungary","281","Fats/Year","21121","Meat of chickens, fresh or chilled","2020","2020","tonnes","11899.49","I","Imputed value"
"SCL","Supply Utilization Accounts (2010-)","348","Hungary","5510","Production","21522","Poultry fat, rendered","2020","2020","tonnes","3561.67","I","Imputed value"
"SCL","Supply Utilization Accounts (2010-)","348","Hungary","5610","Import Quantity","21522","Poultry fat, rendered","2020","2020","tonnes","92.02","A","Official figure"
"SCL","Supply Utilization Accounts (2010-)","348","Hungary","5910","Export Quantity","21522","Poultry fat, rendered","2020","2020","tonnes","1169.66","A","Official figure"
"SCL","Supply Utilization Accounts (2010-)","348","Hungary","5166","Residuals","21522","Poultry fat, rendered","2020","2020","tonnes","0","I","Imputed value"
"SCL","Supply Utilization Accounts (2010-)","348","Hungary","5141","Food supply quantity (tonnes)","21522","Poultry fat, rendered","2020","2020","tonnes","2484.03","E","Estimated value"
"SCL","Supply Utilization Accounts (2010-)","348","Hungary","664","Food supply (kcal/capita/day)","21522","Poultry fat, rendered","2020","2020","kcal/capita/day","6.35","I","Imputed value"
"SCL","Supply Utilization Accounts (2010-)","348","Hungary","665","Food supply quantity (g/capita/day)","21522","Poultry fat, rendered","2020","2020","g/capita/day","0.7","I","Imputed value"
"SCL","Supply Utilization Accounts (2010-)","348","Hungary","674","Protein supply quantity (g/capita/day)","21522","Poultry fat, rendered","2020","2020","g/capita/day","0","I","Imputed value"
"SCL","Supply Utilization Accounts (2010-)","348","Hungary","684","Fat supply quantity (g/capita/day)","21522","Poultry fat, rendered","2020","2020","g/capita/day","0.7","I","Imputed value"
"SCL","Supply Utilization Accounts (2010-)","348","Hungary","261","Calories/Year","21522","Poultry fat, rendered","2020","2020","million kcal","22381.1","I","Imputed value"
"SCL","Supply Utilization Accounts (2010-)","348","Hungary","271","Proteins/Year","21522","Poultry fat, rendered","2020","2020","tonnes","0","I","Imputed value"
"SCL","Supply Utilization Accounts (2010-)","348","Hungary","281","Fats/Year","21522","Poultry fat, rendered","2020","2020","tonnes","2479.06","I","Imputed value"
"SCL","Supply Utilization Accounts (2010-)","348","Hungary","5510","Production","F1061","Poultry meat preparations","2020","2020","tonnes","36995.4","I","Imputed value"
"SCL","Supply Utilization Accounts (2010-)","348","Hungary","5610","Import Quantity","F1061","Poultry meat preparations","2020","2020","tonnes","15193.49","A","Official figure"
"SCL","Supply Utilization Accounts (2010-)","348","Hungary","5910","Export Quantity","F1061","Poultry meat preparations","2020","2020","tonnes","48919.59","A","Official figure"
"SCL","Supply Utilization Accounts (2010-)","348","Hungary","5166","Residuals","F1061","Poultry meat preparations","2020","2020","tonnes","0","I","Imputed value"
"SCL","Supply Utilization Accounts (2010-)","348","Hungary","5141","Food supply quantity (tonnes)","F1061","Poultry meat preparations","2020","2020","tonnes","3269.3","E","Estimated value"
"SCL","Supply Utilization Accounts (2010-)","348","Hungary","664","Food supply (kcal/capita/day)","F1061","Poultry meat preparations","2020","2020","kcal/capita/day","1.53","I","Imputed value"
"SCL","Supply Utilization Accounts (2010-)","348","Hungary","665","Food supply quantity (g/capita/day)","F1061","Poultry meat preparations","2020","2020","g/capita/day","0.93","I","Imputed value"
"SCL","Supply Utilization Accounts (2010-)","348","Hungary","674","Protein supply quantity (g/capita/day)","F1061","Poultry meat preparations","2020","2020","g/capita/day","0.2","I","Imputed value"
"SCL","Supply Utilization Accounts (2010-)","348","Hungary","684","Fat supply quantity (g/capita/day)","F1061","Poultry meat preparations","2020","2020","g/capita/day","0.07","I","Imputed value"
"SCL","Supply Utilization Accounts (2010-)","348","Hungary","261","Calories/Year","F1061","Poultry meat preparations","2020","2020","million kcal","5394.35","I","Imputed value"
"SCL","Supply Utilization Accounts (2010-)","348","Hungary","271","Proteins/Year","F1061","Poultry meat preparations","2020","2020","tonnes","712.71","I","Imputed value"
"SCL","Supply Utilization Accounts (2010-)","348","Hungary","281","Fats/Year","F1061","Poultry meat preparations","2020","2020","tonnes","261.54","I","Imputed value"
"SCL","Supply Utilization Accounts (2010-)","352","Iceland","5610","Import Quantity","21511.03","Fat of poultry","2020","2020","tonnes","0.03","A","Official figure"
"SCL","Supply Utilization Accounts (2010-)","352","Iceland","5166","Residuals","21511.03","Fat of poultry","2020","2020","tonnes","0","I","Imputed value"
"SCL","Supply Utilization Accounts (2010-)","352","Iceland","5141","Food supply quantity (tonnes)","21511.03","Fat of poultry","2020","2020","tonnes","0.03","E","Estimated value"
"SCL","Supply Utilization Accounts (2010-)","352","Iceland","664","Food supply (kcal/capita/day)","21511.03","Fat of poultry","2020","2020","kcal/capita/day","0","I","Imputed value"
"SCL","Supply Utilization Accounts (2010-)","352","Iceland","665","Food supply quantity (g/capita/day)","21511.03","Fat of poultry","2020","2020","g/capita/day","0","I","Imputed value"
"SCL","Supply Utilization Accounts (2010-)","352","Iceland","674","Protein supply quantity (g/capita/day)","21511.03","Fat of poultry","2020","2020","g/capita/day","0","I","Imputed value"
"SCL","Supply Utilization Accounts (2010-)","352","Iceland","684","Fat supply quantity (g/capita/day)","21511.03","Fat of poultry","2020","2020","g/capita/day","0","I","Imputed value"
"SCL","Supply Utilization Accounts (2010-)","352","Iceland","261","Calories/Year","21511.03","Fat of poultry","2020","2020","million kcal","0.21","I","Imputed value"
"SCL","Supply Utilization Accounts (2010-)","352","Iceland","271","Proteins/Year","21511.03","Fat of poultry","2020","2020","tonnes","0","I","Imputed value"
"SCL","Supply Utilization Accounts (2010-)","352","Iceland","281","Fats/Year","21511.03","Fat of poultry","2020","2020","tonnes","0.02","I","Imputed value"
"SCL","Supply Utilization Accounts (2010-)","352","Iceland","5113","Opening stocks","21121","Meat of chickens, fresh or chilled","2020","2020","tonnes","6086.34","E","Estimated value"
"SCL","Supply Utilization Accounts (2010-)","352","Iceland","5510","Production","21121","Meat of chickens, fresh or chilled","2020","2020","tonnes","9070","A","Official figure"
"SCL","Supply Utilization Accounts (2010-)","352","Iceland","5610","Import Quantity","21121","Meat of chickens, fresh or chilled","2020","2020","tonnes","1244.21","I","Imputed value"
"SCL","Supply Utilization Accounts (2010-)","352","Iceland","5071","Stock Variation","21121","Meat of chickens, fresh or chilled","2020","2020","tonnes","867.76","E","Estimated value"
"SCL","Supply Utilization Accounts (2010-)","352","Iceland","5910","Export Quantity","21121","Meat of chickens, fresh or chilled","2020","2020","tonnes","15.13","I","Imputed value"
"SCL","Supply Utilization Accounts (2010-)","352","Iceland","5166","Residuals","21121","Meat of chickens, fresh or chilled","2020","2020","tonnes","0","I","Imputed value"
"SCL","Supply Utilization Accounts (2010-)","352","Iceland","5141","Food supply quantity (tonnes)","21121","Meat of chickens, fresh or chilled","2020","2020","tonnes","9431.31","E","Estimated value"
"SCL","Supply Utilization Accounts (2010-)","352","Iceland","664","Food supply (kcal/capita/day)","21121","Meat of chickens, fresh or chilled","2020","2020","kcal/capita/day","93.89","I","Imputed value"
"SCL","Supply Utilization Accounts (2010-)","352","Iceland","665","Food supply quantity (g/capita/day)","21121","Meat of chickens, fresh or chilled","2020","2020","g/capita/day","75.72","I","Imputed value"
"SCL","Supply Utilization Accounts (2010-)","352","Iceland","674","Protein supply quantity (g/capita/day)","21121","Meat of chickens, fresh or chilled","2020","2020","g/capita/day","11.21","I","Imputed value"
"SCL","Supply Utilization Accounts (2010-)","352","Iceland","684","Fat supply quantity (g/capita/day)","21121","Meat of chickens, fresh or chilled","2020","2020","g/capita/day","5.15","I","Imputed value"
"SCL","Supply Utilization Accounts (2010-)","352","Iceland","261","Calories/Year","21121","Meat of chickens, fresh or chilled","2020","2020","million kcal","11694.83","I","Imputed value"
"SCL","Supply Utilization Accounts (2010-)","352","Iceland","271","Proteins/Year","21121","Meat of chickens, fresh or chilled","2020","2020","tonnes","1395.83","I","Imputed value"
"SCL","Supply Utilization Accounts (2010-)","352","Iceland","281","Fats/Year","21121","Meat of chickens, fresh or chilled","2020","2020","tonnes","641.33","I","Imputed value"
"SCL","Supply Utilization Accounts (2010-)","352","Iceland","5610","Import Quantity","21522","Poultry fat, rendered","2020","2020","tonnes","1.34","I","Imputed value"
"SCL","Supply Utilization Accounts (2010-)","352","Iceland","5165","Other uses (non-food)","21522","Poultry fat, rendered","2020","2020","tonnes","1.34","E","Estimated value"
"SCL","Supply Utilization Accounts (2010-)","352","Iceland","5166","Residuals","21522","Poultry fat, rendered","2020","2020","tonnes","0","I","Imputed value"
"SCL","Supply Utilization Accounts (2010-)","352","Iceland","5141","Food supply quantity (tonnes)","21522","Poultry fat, rendered","2020","2020","tonnes","0","I","Imputed value"
"SCL","Supply Utilization Accounts (2010-)","352","Iceland","664","Food supply (kcal/capita/day)","21522","Poultry fat, rendered","2020","2020","kcal/capita/day","0","I","Imputed value"
"SCL","Supply Utilization Accounts (2010-)","352","Iceland","665","Food supply quantity (g/capita/day)","21522","Poultry fat, rendered","2020","2020","g/capita/day","0","I","Imputed value"
"SCL","Supply Utilization Accounts (2010-)","352","Iceland","674","Protein supply quantity (g/capita/day)","21522","Poultry fat, rendered","2020","2020","g/capita/day","0","I","Imputed value"
"SCL","Supply Utilization Accounts (2010-)","352","Iceland","684","Fat supply quantity (g/capita/day)","21522","Poultry fat, rendered","2020","2020","g/capita/day","0","I","Imputed value"
"SCL","Supply Utilization Accounts (2010-)","352","Iceland","261","Calories/Year","21522","Poultry fat, rendered","2020","2020","million kcal","0","I","Imputed value"
"SCL","Supply Utilization Accounts (2010-)","352","Iceland","271","Proteins/Year","21522","Poultry fat, rendered","2020","2020","tonnes","0","I","Imputed value"
"SCL","Supply Utilization Accounts (2010-)","352","Iceland","281","Fats/Year","21522","Poultry fat, rendered","2020","2020","tonnes","0","I","Imputed value"
"SCL","Supply Utilization Accounts (2010-)","352","Iceland","5610","Import Quantity","F1061","Poultry meat preparations","2020","2020","tonnes","441.95","I","Imputed value"
"SCL","Supply Utilization Accounts (2010-)","352","Iceland","5910","Export Quantity","F1061","Poultry meat preparations","2020","2020","tonnes","0","A","Official figure"
"SCL","Supply Utilization Accounts (2010-)","352","Iceland","5166","Residuals","F1061","Poultry meat preparations","2020","2020","tonnes","0","I","Imputed value"
"SCL","Supply Utilization Accounts (2010-)","352","Iceland","5141","Food supply quantity (tonnes)","F1061","Poultry meat preparations","2020","2020","tonnes","441.95","E","Estimated value"
"SCL","Supply Utilization Accounts (2010-)","352","Iceland","664","Food supply (kcal/capita/day)","F1061","Poultry meat preparations","2020","2020","kcal/capita/day","5.85","I","Imputed value"
"SCL","Supply Utilization Accounts (2010-)","352","Iceland","665","Food supply quantity (g/capita/day)","F1061","Poultry meat preparations","2020","2020","g/capita/day","3.55","I","Imputed value"
"SCL","Supply Utilization Accounts (2010-)","352","Iceland","674","Protein supply quantity (g/capita/day)","F1061","Poultry meat preparations","2020","2020","g/capita/day","0.77","I","Imputed value"
"SCL","Supply Utilization Accounts (2010-)","352","Iceland","684","Fat supply quantity (g/capita/day)","F1061","Poultry meat preparations","2020","2020","g/capita/day","0.28","I","Imputed value"
"SCL","Supply Utilization Accounts (2010-)","352","Iceland","261","Calories/Year","F1061","Poultry meat preparations","2020","2020","million kcal","729.22","I","Imputed value"
"SCL","Supply Utilization Accounts (2010-)","352","Iceland","271","Proteins/Year","F1061","Poultry meat preparations","2020","2020","tonnes","96.35","I","Imputed value"
"SCL","Supply Utilization Accounts (2010-)","352","Iceland","281","Fats/Year","F1061","Poultry meat preparations","2020","2020","tonnes","35.36","I","Imputed value"
"SCL","Supply Utilization Accounts (2010-)","356","India","5166","Residuals","21160.01","Edible offals and liver of chickens and guinea fowl, fresh, chilled or frozen","2020","2020","tonnes","0","I","Imputed value"
"SCL","Supply Utilization Accounts (2010-)","356","India","5166","Residuals","21511.03","Fat of poultry","2020","2020","tonnes","0","I","Imputed value"
"SCL","Supply Utilization Accounts (2010-)","356","India","5113","Opening stocks","21121","Meat of chickens, fresh or chilled","2020","2020","tonnes","464266.2","E","Estimated value"
"SCL","Supply Utilization Accounts (2010-)","356","India","5510","Production","21121","Meat of chickens, fresh or chilled","2020","2020","tonnes","3550635.77","E","Estimated value"
"SCL","Supply Utilization Accounts (2010-)","356","India","5610","Import Quantity","21121","Meat of chickens, fresh or chilled","2020","2020","tonnes","163.06","A","Official figure"
"SCL","Supply Utilization Accounts (2010-)","356","India","5071","Stock Variation","21121","Meat of chickens, fresh or chilled","2020","2020","tonnes","-250","E","Estimated value"
"SCL","Supply Utilization Accounts (2010-)","356","India","5910","Export Quantity","21121","Meat of chickens, fresh or chilled","2020","2020","tonnes","3105.27","A","Official figure"
"SCL","Supply Utilization Accounts (2010-)","356","India","5023","Processed","21121","Meat of chickens, fresh or chilled","2020","2020","tonnes","250","E","Estimated value"
"SCL","Supply Utilization Accounts (2010-)","356","India","5166","Residuals","21121","Meat of chickens, fresh or chilled","2020","2020","tonnes","0","I","Imputed value"
"SCL","Supply Utilization Accounts (2010-)","356","India","5141","Food supply quantity (tonnes)","21121","Meat of chickens, fresh or chilled","2020","2020","tonnes","3547693.56","E","Estimated value"
"SCL","Supply Utilization Accounts (2010-)","356","India","664","Food supply (kcal/capita/day)","21121","Meat of chickens, fresh or chilled","2020","2020","kcal/capita/day","8.59","I","Imputed value"
"SCL","Supply Utilization Accounts (2010-)","356","India","665","Food supply quantity (g/capita/day)","21121","Meat of chickens, fresh or chilled","2020","2020","g/capita/day","7.04","I","Imputed value"
"SCL","Supply Utilization Accounts (2010-)","356","India","674","Protein supply quantity (g/capita/day)","21121","Meat of chickens, fresh or chilled","2020","2020","g/capita/day","0.87","I","Imputed value"
"SCL","Supply Utilization Accounts (2010-)","356","India","684","Fat supply quantity (g/capita/day)","21121","Meat of chickens, fresh or chilled","2020","2020","g/capita/day","0.54","I","Imputed value"
"SCL","Supply Utilization Accounts (2010-)","356","India","261","Calories/Year","21121","Meat of chickens, fresh or chilled","2020","2020","million kcal","4328186.14","I","Imputed value"
"SCL","Supply Utilization Accounts (2010-)","356","India","271","Proteins/Year","21121","Meat of chickens, fresh or chilled","2020","2020","tonnes","436366.31","I","Imputed value"
"SCL","Supply Utilization Accounts (2010-)","356","India","281","Fats/Year","21121","Meat of chickens, fresh or chilled","2020","2020","tonnes","273172.4","I","Imputed value"
"SCL","Supply Utilization Accounts (2010-)","356","India","5166","Residuals","21522","Poultry fat, rendered","2020","2020","tonnes","0","I","Imputed value"
"SCL","Supply Utilization Accounts (2010-)","356","India","5510","Production","F1061","Poultry meat preparations","2020","2020","tonnes","200","I","Imputed value"
"SCL","Supply Utilization Accounts (2010-)","356","India","5610","Import Quantity","F1061","Poultry meat preparations","2020","2020","tonnes","3.64","A","Official figure"
"SCL","Supply Utilization Accounts (2010-)","356","India","5910","Export Quantity","F1061","Poultry meat preparations","2020","2020","tonnes","164.13","A","Official figure"
"SCL","Supply Utilization Accounts (2010-)","356","India","5166","Residuals","F1061","Poultry meat preparations","2020","2020","tonnes","0","I","Imputed value"
"SCL","Supply Utilization Accounts (2010-)","356","India","5141","Food supply quantity (tonnes)","F1061","Poultry meat preparations","2020","2020","tonnes","39.51","E","Estimated value"
"SCL","Supply Utilization Accounts (2010-)","356","India","664","Food supply (kcal/capita/day)","F1061","Poultry meat preparations","2020","2020","kcal/capita/day","0","I","Imputed value"
"SCL","Supply Utilization Accounts (2010-)","356","India","665","Food supply quantity (g/capita/day)","F1061","Poultry meat preparations","2020","2020","g/capita/day","0","I","Imputed value"
"SCL","Supply Utilization Accounts (2010-)","356","India","674","Protein supply quantity (g/capita/day)","F1061","Poultry meat preparations","2020","2020","g/capita/day","0","I","Imputed value"
"SCL","Supply Utilization Accounts (2010-)","356","India","684","Fat supply quantity (g/capita/day)","F1061","Poultry meat preparations","2020","2020","g/capita/day","0","I","Imputed value"
"SCL","Supply Utilization Accounts (2010-)","356","India","261","Calories/Year","F1061","Poultry meat preparations","2020","2020","million kcal","65.2","I","Imputed value"
"SCL","Supply Utilization Accounts (2010-)","356","India","271","Proteins/Year","F1061","Poultry meat preparations","2020","2020","tonnes","8.61","I","Imputed value"
"SCL","Supply Utilization Accounts (2010-)","356","India","281","Fats/Year","F1061","Poultry meat preparations","2020","2020","tonnes","3.16","I","Imputed value"
"SCL","Supply Utilization Accounts (2010-)","360","Indonesia","5166","Residuals","21160.01","Edible offals and liver of chickens and guinea fowl, fresh, chilled or frozen","2020","2020","tonnes","0","I","Imputed value"
"SCL","Supply Utilization Accounts (2010-)","360","Indonesia","5141","Food supply quantity (tonnes)","21160.01","Edible offals and liver of chickens and guinea fowl, fresh, chilled or frozen","2020","2020","tonnes","0","I","Imputed value"
"SCL","Supply Utilization Accounts (2010-)","360","Indonesia","664","Food supply (kcal/capita/day)","21160.01","Edible offals and liver of chickens and guinea fowl, fresh, chilled or frozen","2020","2020","kcal/capita/day","0","I","Imputed value"
"SCL","Supply Utilization Accounts (2010-)","360","Indonesia","665","Food supply quantity (g/capita/day)","21160.01","Edible offals and liver of chickens and guinea fowl, fresh, chilled or frozen","2020","2020","g/capita/day","0","I","Imputed value"
"SCL","Supply Utilization Accounts (2010-)","360","Indonesia","674","Protein supply quantity (g/capita/day)","21160.01","Edible offals and liver of chickens and guinea fowl, fresh, chilled or frozen","2020","2020","g/capita/day","0","I","Imputed value"
"SCL","Supply Utilization Accounts (2010-)","360","Indonesia","684","Fat supply quantity (g/capita/day)","21160.01","Edible offals and liver of chickens and guinea fowl, fresh, chilled or frozen","2020","2020","g/capita/day","0","I","Imputed value"
"SCL","Supply Utilization Accounts (2010-)","360","Indonesia","261","Calories/Year","21160.01","Edible offals and liver of chickens and guinea fowl, fresh, chilled or frozen","2020","2020","million kcal","0","I","Imputed value"
"SCL","Supply Utilization Accounts (2010-)","360","Indonesia","271","Proteins/Year","21160.01","Edible offals and liver of chickens and guinea fowl, fresh, chilled or frozen","2020","2020","tonnes","0","I","Imputed value"
"SCL","Supply Utilization Accounts (2010-)","360","Indonesia","281","Fats/Year","21160.01","Edible offals and liver of chickens and guinea fowl, fresh, chilled or frozen","2020","2020","tonnes","0","I","Imputed value"
"SCL","Supply Utilization Accounts (2010-)","360","Indonesia","5610","Import Quantity","21511.03","Fat of poultry","2020","2020","tonnes","0","A","Official figure"
"SCL","Supply Utilization Accounts (2010-)","360","Indonesia","5166","Residuals","21511.03","Fat of poultry","2020","2020","tonnes","0","I","Imputed value"
"SCL","Supply Utilization Accounts (2010-)","360","Indonesia","5141","Food supply quantity (tonnes)","21511.03","Fat of poultry","2020","2020","tonnes","0","E","Estimated value"
"SCL","Supply Utilization Accounts (2010-)","360","Indonesia","664","Food supply (kcal/capita/day)","21511.03","Fat of poultry","2020","2020","kcal/capita/day","0","I","Imputed value"
"SCL","Supply Utilization Accounts (2010-)","360","Indonesia","665","Food supply quantity (g/capita/day)","21511.03","Fat of poultry","2020","2020","g/capita/day","0","I","Imputed value"
"SCL","Supply Utilization Accounts (2010-)","360","Indonesia","674","Protein supply quantity (g/capita/day)","21511.03","Fat of poultry","2020","2020","g/capita/day","0","I","Imputed value"
"SCL","Supply Utilization Accounts (2010-)","360","Indonesia","684","Fat supply quantity (g/capita/day)","21511.03","Fat of poultry","2020","2020","g/capita/day","0","I","Imputed value"
"SCL","Supply Utilization Accounts (2010-)","360","Indonesia","261","Calories/Year","21511.03","Fat of poultry","2020","2020","million kcal","0.01","I","Imputed value"
"SCL","Supply Utilization Accounts (2010-)","360","Indonesia","271","Proteins/Year","21511.03","Fat of poultry","2020","2020","tonnes","0","I","Imputed value"
"SCL","Supply Utilization Accounts (2010-)","360","Indonesia","281","Fats/Year","21511.03","Fat of poultry","2020","2020","tonnes","0","I","Imputed value"
"SCL","Supply Utilization Accounts (2010-)","360","Indonesia","5113","Opening stocks","21121","Meat of chickens, fresh or chilled","2020","2020","tonnes","3450716.61","E","Estimated value"
"SCL","Supply Utilization Accounts (2010-)","360","Indonesia","5510","Production","21121","Meat of chickens, fresh or chilled","2020","2020","tonnes","3707876","A","Official figure"
"SCL","Supply Utilization Accounts (2010-)","360","Indonesia","5610","Import Quantity","21121","Meat of chickens, fresh or chilled","2020","2020","tonnes","4.96","A","Official figure"
"SCL","Supply Utilization Accounts (2010-)","360","Indonesia","5071","Stock Variation","21121","Meat of chickens, fresh or chilled","2020","2020","tonnes","0","E","Estimated value"
"SCL","Supply Utilization Accounts (2010-)","360","Indonesia","5910","Export Quantity","21121","Meat of chickens, fresh or chilled","2020","2020","tonnes","260.41","A","Official figure"
"SCL","Supply Utilization Accounts (2010-)","360","Indonesia","5023","Processed","21121","Meat of chickens, fresh or chilled","2020","2020","tonnes","0","E","Estimated value"
"SCL","Supply Utilization Accounts (2010-)","360","Indonesia","5166","Residuals","21121","Meat of chickens, fresh or chilled","2020","2020","tonnes","810.48","I","Imputed value"
"SCL","Supply Utilization Accounts (2010-)","360","Indonesia","5141","Food supply quantity (tonnes)","21121","Meat of chickens, fresh or chilled","2020","2020","tonnes","3706810.06","E","Estimated value"
"SCL","Supply Utilization Accounts (2010-)","360","Indonesia","664","Food supply (kcal/capita/day)","21121","Meat of chickens, fresh or chilled","2020","2020","kcal/capita/day","45.3","I","Imputed value"
"SCL","Supply Utilization Accounts (2010-)","360","Indonesia","665","Food supply quantity (g/capita/day)","21121","Meat of chickens, fresh or chilled","2020","2020","g/capita/day","37.13","I","Imputed value"
"SCL","Supply Utilization Accounts (2010-)","360","Indonesia","674","Protein supply quantity (g/capita/day)","21121","Meat of chickens, fresh or chilled","2020","2020","g/capita/day","4.57","I","Imputed value"
"SCL","Supply Utilization Accounts (2010-)","360","Indonesia","684","Fat supply quantity (g/capita/day)","21121","Meat of chickens, fresh or chilled","2020","2020","g/capita/day","2.86","I","Imputed value"
"SCL","Supply Utilization Accounts (2010-)","360","Indonesia","261","Calories/Year","21121","Meat of chickens, fresh or chilled","2020","2020","million kcal","4522308.28","I","Imputed value"
"SCL","Supply Utilization Accounts (2010-)","360","Indonesia","271","Proteins/Year","21121","Meat of chickens, fresh or chilled","2020","2020","tonnes","455937.64","I","Imputed value"
"SCL","Supply Utilization Accounts (2010-)","360","Indonesia","281","Fats/Year","21121","Meat of chickens, fresh or chilled","2020","2020","tonnes","285424.37","I","Imputed value"
"SCL","Supply Utilization Accounts (2010-)","360","Indonesia","5610","Import Quantity","21522","Poultry fat, rendered","2020","2020","tonnes","263.95","A","Official figure"
"SCL","Supply Utilization Accounts (2010-)","360","Indonesia","5910","Export Quantity","21522","Poultry fat, rendered","2020","2020","tonnes","19.81","A","Official figure"
