Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code (CPC),Item,Year Code,Year,Unit,Value,Flag,Flag Description
"TCL","Crops and livestock products","426","Lesotho","5622","Import Value","21511.03","Fat of poultry","2020","2020","1000 US$","3","A","Official figure"
"TCL","Crops and livestock products","426","Lesotho","5610","Import Quantity","21121","Meat of chickens, fresh or chilled","2020","2020","tonnes","2059.28","A","Official figure"
"TCL","Crops and livestock products","426","Lesotho","5622","Import Value","21121","Meat of chickens, fresh or chilled","2020","2020","1000 US$","2591","A","Official figure"
"TCL","Crops and livestock products","426","Lesotho","5610","Import Quantity","21522","Poultry fat, rendered","2020","2020","tonnes","16.91","A","Official figure"
"TCL","Crops and livestock products","426","Lesotho","5622","Import Value","21522","Poultry fat, rendered","2020","2020","1000 US$","5","A","Official figure"
"TCL","Crops and livestock products","430","Liberia","5609","Import Quantity","02151","Chickens","2020","2020","1000 Head","0","T","Unofficial figure"
"TCL","Crops and livestock products","430","Liberia","5622","Import Value","02151","Chickens","2020","2020","1000 US$","0","T","Unofficial figure"
"TCL","Crops and livestock products","430","Liberia","5610","Import Quantity","21160.01","Edible offals and liver of chickens and guinea fowl, fresh, chilled or frozen","2020","2020","tonnes","4201.98","T","Unofficial figure"
"TCL","Crops and livestock products","430","Liberia","5622","Import Value","21160.01","Edible offals and liver of chickens and guinea fowl, fresh, chilled or frozen","2020","2020","1000 US$","2070","T","Unofficial figure"
"TCL","Crops and livestock products","430","Liberia","5610","Import Quantity","21121","Meat of chickens, fresh or chilled","2020","2020","tonnes","37114.16","T","Unofficial figure"
"TCL","Crops and livestock products","430","Liberia","5622","Import Value","21121","Meat of chickens, fresh or chilled","2020","2020","1000 US$","26977","T","Unofficial figure"
"TCL","Crops and livestock products","430","Liberia","5910","Export Quantity","21121","Meat of chickens, fresh or chilled","2020","2020","tonnes","29.69","T","Unofficial figure"
"TCL","Crops and livestock products","430","Liberia","5922","Export Value","21121","Meat of chickens, fresh or chilled","2020","2020","1000 US$","23","T","Unofficial figure"
"TCL","Crops and livestock products","434","Libya","5609","Import Quantity","02151","Chickens","2020","2020","1000 Head","0","T","Unofficial figure"
"TCL","Crops and livestock products","434","Libya","5622","Import Value","02151","Chickens","2020","2020","1000 US$","0","T","Unofficial figure"
"TCL","Crops and livestock products","434","Libya","5610","Import Quantity","21160.01","Edible offals and liver of chickens and guinea fowl, fresh, chilled or frozen","2020","2020","tonnes","31000","E","Estimated value"
"TCL","Crops and livestock products","434","Libya","5622","Import Value","21160.01","Edible offals and liver of chickens and guinea fowl, fresh, chilled or frozen","2020","2020","1000 US$","48000","E","Estimated value"
"TCL","Crops and livestock products","434","Libya","5610","Import Quantity","21121","Meat of chickens, fresh or chilled","2020","2020","tonnes","94978.48","T","Unofficial figure"
"TCL","Crops and livestock products","434","Libya","5622","Import Value","21121","Meat of chickens, fresh or chilled","2020","2020","1000 US$","133496","T","Unofficial figure"
"TCL","Crops and livestock products","440","Lithuania","5609","Import Quantity","02151","Chickens","2020","2020","1000 Head","3585","A","Official figure"
"TCL","Crops and livestock products","440","Lithuania","5622","Import Value","02151","Chickens","2020","2020","1000 US$","5977","A","Official figure"
"TCL","Crops and livestock products","440","Lithuania","5909","Export Quantity","02151","Chickens","2020","2020","1000 Head","1877","A","Official figure"
"TCL","Crops and livestock products","440","Lithuania","5922","Export Value","02151","Chickens","2020","2020","1000 US$","1540","A","Official figure"
"TCL","Crops and livestock products","440","Lithuania","5610","Import Quantity","21511.03","Fat of poultry","2020","2020","tonnes","124.65","A","Official figure"
"TCL","Crops and livestock products","440","Lithuania","5622","Import Value","21511.03","Fat of poultry","2020","2020","1000 US$","144","A","Official figure"
"TCL","Crops and livestock products","440","Lithuania","5910","Export Quantity","21511.03","Fat of poultry","2020","2020","tonnes","117.19","A","Official figure"
"TCL","Crops and livestock products","440","Lithuania","5922","Export Value","21511.03","Fat of poultry","2020","2020","1000 US$","113","A","Official figure"
"TCL","Crops and livestock products","440","Lithuania","5610","Import Quantity","21121","Meat of chickens, fresh or chilled","2020","2020","tonnes","41465.93","A","Official figure"
"TCL","Crops and livestock products","440","Lithuania","5622","Import Value","21121","Meat of chickens, fresh or chilled","2020","2020","1000 US$","65618","A","Official figure"
"TCL","Crops and livestock products","440","Lithuania","5910","Export Quantity","21121","Meat of chickens, fresh or chilled","2020","2020","tonnes","46157.17","A","Official figure"
"TCL","Crops and livestock products","440","Lithuania","5922","Export Value","21121","Meat of chickens, fresh or chilled","2020","2020","1000 US$","87488","A","Official figure"
"TCL","Crops and livestock products","440","Lithuania","5610","Import Quantity","21522","Poultry fat, rendered","2020","2020","tonnes","6466.36","A","Official figure"
"TCL","Crops and livestock products","440","Lithuania","5622","Import Value","21522","Poultry fat, rendered","2020","2020","1000 US$","3892","A","Official figure"
"TCL","Crops and livestock products","440","Lithuania","5910","Export Quantity","21522","Poultry fat, rendered","2020","2020","tonnes","3807.15","A","Official figure"
"TCL","Crops and livestock products","440","Lithuania","5922","Export Value","21522","Poultry fat, rendered","2020","2020","1000 US$","2584","A","Official figure"
"TCL","Crops and livestock products","442","Luxembourg","5609","Import Quantity","02151","Chickens","2020","2020","1000 Head","76","A","Official figure"
"TCL","Crops and livestock products","442","Luxembourg","5622","Import Value","02151","Chickens","2020","2020","1000 US$","411","A","Official figure"
"TCL","Crops and livestock products","442","Luxembourg","5909","Export Quantity","02151","Chickens","2020","2020","1000 Head","112","A","Official figure"
"TCL","Crops and livestock products","442","Luxembourg","5922","Export Value","02151","Chickens","2020","2020","1000 US$","317","A","Official figure"
"TCL","Crops and livestock products","442","Luxembourg","5610","Import Quantity","21160.01","Edible offals and liver of chickens and guinea fowl, fresh, chilled or frozen","2020","2020","tonnes","153.95","A","Official figure"
"TCL","Crops and livestock products","442","Luxembourg","5622","Import Value","21160.01","Edible offals and liver of chickens and guinea fowl, fresh, chilled or frozen","2020","2020","1000 US$","453","A","Official figure"
"TCL","Crops and livestock products","442","Luxembourg","5910","Export Quantity","21160.01","Edible offals and liver of chickens and guinea fowl, fresh, chilled or frozen","2020","2020","tonnes","2.54","A","Official figure"
"TCL","Crops and livestock products","442","Luxembourg","5922","Export Value","21160.01","Edible offals and liver of chickens and guinea fowl, fresh, chilled or frozen","2020","2020","1000 US$","9","A","Official figure"
"TCL","Crops and livestock products","442","Luxembourg","5610","Import Quantity","21511.03","Fat of poultry","2020","2020","tonnes","0.39","A","Official figure"
"TCL","Crops and livestock products","442","Luxembourg","5622","Import Value","21511.03","Fat of poultry","2020","2020","1000 US$","3","A","Official figure"
"TCL","Crops and livestock products","442","Luxembourg","5910","Export Quantity","21511.03","Fat of poultry","2020","2020","tonnes","0.03","A","Official figure"
"TCL","Crops and livestock products","442","Luxembourg","5922","Export Value","21511.03","Fat of poultry","2020","2020","1000 US$","0","A","Official figure"
"TCL","Crops and livestock products","442","Luxembourg","5610","Import Quantity","21121","Meat of chickens, fresh or chilled","2020","2020","tonnes","8269.13","A","Official figure"
"TCL","Crops and livestock products","442","Luxembourg","5622","Import Value","21121","Meat of chickens, fresh or chilled","2020","2020","1000 US$","40897","A","Official figure"
"TCL","Crops and livestock products","442","Luxembourg","5910","Export Quantity","21121","Meat of chickens, fresh or chilled","2020","2020","tonnes","302.66","A","Official figure"
"TCL","Crops and livestock products","442","Luxembourg","5922","Export Value","21121","Meat of chickens, fresh or chilled","2020","2020","1000 US$","2046","A","Official figure"
"TCL","Crops and livestock products","442","Luxembourg","5610","Import Quantity","21522","Poultry fat, rendered","2020","2020","tonnes","17.71","A","Official figure"
"TCL","Crops and livestock products","442","Luxembourg","5622","Import Value","21522","Poultry fat, rendered","2020","2020","1000 US$","47","A","Official figure"
"TCL","Crops and livestock products","442","Luxembourg","5910","Export Quantity","21522","Poultry fat, rendered","2020","2020","tonnes","1.03","A","Official figure"
"TCL","Crops and livestock products","442","Luxembourg","5922","Export Value","21522","Poultry fat, rendered","2020","2020","1000 US$","7","A","Official figure"
"TCL","Crops and livestock products","450","Madagascar","5609","Import Quantity","02151","Chickens","2020","2020","1000 Head","284","A","Official figure"
"TCL","Crops and livestock products","450","Madagascar","5622","Import Value","02151","Chickens","2020","2020","1000 US$","847","A","Official figure"
"TCL","Crops and livestock products","450","Madagascar","5610","Import Quantity","21511.03","Fat of poultry","2020","2020","tonnes","0.02","A","Official figure"
"TCL","Crops and livestock products","450","Madagascar","5622","Import Value","21511.03","Fat of poultry","2020","2020","1000 US$","0","A","Official figure"
"TCL","Crops and livestock products","450","Madagascar","5610","Import Quantity","21121","Meat of chickens, fresh or chilled","2020","2020","tonnes","24.69","A","Official figure"
"TCL","Crops and livestock products","450","Madagascar","5622","Import Value","21121","Meat of chickens, fresh or chilled","2020","2020","1000 US$","41","A","Official figure"
"TCL","Crops and livestock products","454","Malawi","5609","Import Quantity","02151","Chickens","2020","2020","1000 Head","22","A","Official figure"
"TCL","Crops and livestock products","454","Malawi","5622","Import Value","02151","Chickens","2020","2020","1000 US$","1891","A","Official figure"
"TCL","Crops and livestock products","454","Malawi","5909","Export Quantity","02151","Chickens","2020","2020","1000 Head","196","A","Official figure"
"TCL","Crops and livestock products","454","Malawi","5922","Export Value","02151","Chickens","2020","2020","1000 US$","628","A","Official figure"
"TCL","Crops and livestock products","454","Malawi","5610","Import Quantity","21121","Meat of chickens, fresh or chilled","2020","2020","tonnes","300.43","A","Official figure"
"TCL","Crops and livestock products","454","Malawi","5622","Import Value","21121","Meat of chickens, fresh or chilled","2020","2020","1000 US$","833","A","Official figure"
"TCL","Crops and livestock products","454","Malawi","5910","Export Quantity","21121","Meat of chickens, fresh or chilled","2020","2020","tonnes","43.4","A","Official figure"
"TCL","Crops and livestock products","454","Malawi","5922","Export Value","21121","Meat of chickens, fresh or chilled","2020","2020","1000 US$","81","A","Official figure"
"TCL","Crops and livestock products","458","Malaysia","5609","Import Quantity","02151","Chickens","2020","2020","1000 Head","1647","A","Official figure"
"TCL","Crops and livestock products","458","Malaysia","5622","Import Value","02151","Chickens","2020","2020","1000 US$","16613","A","Official figure"
"TCL","Crops and livestock products","458","Malaysia","5909","Export Quantity","02151","Chickens","2020","2020","1000 Head","56491","A","Official figure"
"TCL","Crops and livestock products","458","Malaysia","5922","Export Value","02151","Chickens","2020","2020","1000 US$","153489","A","Official figure"
"TCL","Crops and livestock products","458","Malaysia","5610","Import Quantity","21511.03","Fat of poultry","2020","2020","tonnes","3345.6","A","Official figure"
"TCL","Crops and livestock products","458","Malaysia","5622","Import Value","21511.03","Fat of poultry","2020","2020","1000 US$","1592","A","Official figure"
"TCL","Crops and livestock products","458","Malaysia","5610","Import Quantity","21121","Meat of chickens, fresh or chilled","2020","2020","tonnes","69771.86","A","Official figure"
"TCL","Crops and livestock products","458","Malaysia","5622","Import Value","21121","Meat of chickens, fresh or chilled","2020","2020","1000 US$","141248","A","Official figure"
"TCL","Crops and livestock products","458","Malaysia","5910","Export Quantity","21121","Meat of chickens, fresh or chilled","2020","2020","tonnes","11675.57","A","Official figure"
"TCL","Crops and livestock products","458","Malaysia","5922","Export Value","21121","Meat of chickens, fresh or chilled","2020","2020","1000 US$","12902","A","Official figure"
"TCL","Crops and livestock products","458","Malaysia","5610","Import Quantity","21522","Poultry fat, rendered","2020","2020","tonnes","69.91","A","Official figure"
"TCL","Crops and livestock products","458","Malaysia","5622","Import Value","21522","Poultry fat, rendered","2020","2020","1000 US$","45","A","Official figure"
"TCL","Crops and livestock products","462","Maldives","5609","Import Quantity","02151","Chickens","2020","2020","1000 Head","10","T","Unofficial figure"
"TCL","Crops and livestock products","462","Maldives","5622","Import Value","02151","Chickens","2020","2020","1000 US$","15","T","Unofficial figure"
"TCL","Crops and livestock products","462","Maldives","5610","Import Quantity","21160.01","Edible offals and liver of chickens and guinea fowl, fresh, chilled or frozen","2020","2020","tonnes","2.12","T","Unofficial figure"
"TCL","Crops and livestock products","462","Maldives","5622","Import Value","21160.01","Edible offals and liver of chickens and guinea fowl, fresh, chilled or frozen","2020","2020","1000 US$","4","T","Unofficial figure"
"TCL","Crops and livestock products","462","Maldives","5610","Import Quantity","21121","Meat of chickens, fresh or chilled","2020","2020","tonnes","10244.59","T","Unofficial figure"
"TCL","Crops and livestock products","462","Maldives","5622","Import Value","21121","Meat of chickens, fresh or chilled","2020","2020","1000 US$","17108","T","Unofficial figure"
"TCL","Crops and livestock products","466","Mali","5609","Import Quantity","02151","Chickens","2020","2020","1000 Head","2262","T","Unofficial figure"
"TCL","Crops and livestock products","466","Mali","5622","Import Value","02151","Chickens","2020","2020","1000 US$","2283","T","Unofficial figure"
"TCL","Crops and livestock products","466","Mali","5610","Import Quantity","21160.01","Edible offals and liver of chickens and guinea fowl, fresh, chilled or frozen","2020","2020","tonnes","1.08","T","Unofficial figure"
"TCL","Crops and livestock products","466","Mali","5622","Import Value","21160.01","Edible offals and liver of chickens and guinea fowl, fresh, chilled or frozen","2020","2020","1000 US$","4","T","Unofficial figure"
"TCL","Crops and livestock products","466","Mali","5610","Import Quantity","21121","Meat of chickens, fresh or chilled","2020","2020","tonnes","176.36","T","Unofficial figure"
"TCL","Crops and livestock products","466","Mali","5622","Import Value","21121","Meat of chickens, fresh or chilled","2020","2020","1000 US$","405","T","Unofficial figure"
"TCL","Crops and livestock products","466","Mali","5910","Export Quantity","21121","Meat of chickens, fresh or chilled","2020","2020","tonnes","5.8","T","Unofficial figure"
"TCL","Crops and livestock products","466","Mali","5922","Export Value","21121","Meat of chickens, fresh or chilled","2020","2020","1000 US$","23","T","Unofficial figure"
"TCL","Crops and livestock products","470","Malta","5610","Import Quantity","21511.03","Fat of poultry","2020","2020","tonnes","0.09","A","Official figure"
"TCL","Crops and livestock products","470","Malta","5622","Import Value","21511.03","Fat of poultry","2020","2020","1000 US$","1","A","Official figure"
"TCL","Crops and livestock products","470","Malta","5610","Import Quantity","21121","Meat of chickens, fresh or chilled","2020","2020","tonnes","5398.35","A","Official figure"
"TCL","Crops and livestock products","470","Malta","5622","Import Value","21121","Meat of chickens, fresh or chilled","2020","2020","1000 US$","13325","A","Official figure"
"TCL","Crops and livestock products","470","Malta","5910","Export Quantity","21121","Meat of chickens, fresh or chilled","2020","2020","tonnes","0.06","A","Official figure"
"TCL","Crops and livestock products","470","Malta","5922","Export Value","21121","Meat of chickens, fresh or chilled","2020","2020","1000 US$","1","A","Official figure"
"TCL","Crops and livestock products","478","Mauritania","5609","Import Quantity","02151","Chickens","2020","2020","1000 Head","15","A","Official figure"
"TCL","Crops and livestock products","478","Mauritania","5622","Import Value","02151","Chickens","2020","2020","1000 US$","2","A","Official figure"
"TCL","Crops and livestock products","478","Mauritania","5610","Import Quantity","21121","Meat of chickens, fresh or chilled","2020","2020","tonnes","34379.17","A","Official figure"
"TCL","Crops and livestock products","478","Mauritania","5622","Import Value","21121","Meat of chickens, fresh or chilled","2020","2020","1000 US$","24063","A","Official figure"
"TCL","Crops and livestock products","480","Mauritius","5609","Import Quantity","02151","Chickens","2020","2020","1000 Head","201","I","Imputed value"
"TCL","Crops and livestock products","480","Mauritius","5622","Import Value","02151","Chickens","2020","2020","1000 US$","987","A","Official figure"
"TCL","Crops and livestock products","480","Mauritius","5909","Export Quantity","02151","Chickens","2020","2020","1000 Head","122","I","Imputed value"
"TCL","Crops and livestock products","480","Mauritius","5922","Export Value","02151","Chickens","2020","2020","1000 US$","193","A","Official figure"
"TCL","Crops and livestock products","480","Mauritius","5610","Import Quantity","21511.03","Fat of poultry","2020","2020","tonnes","0.42","A","Official figure"
"TCL","Crops and livestock products","480","Mauritius","5622","Import Value","21511.03","Fat of poultry","2020","2020","1000 US$","1","A","Official figure"
"TCL","Crops and livestock products","480","Mauritius","5610","Import Quantity","21121","Meat of chickens, fresh or chilled","2020","2020","tonnes","140.9","A","Official figure"
"TCL","Crops and livestock products","480","Mauritius","5622","Import Value","21121","Meat of chickens, fresh or chilled","2020","2020","1000 US$","230","A","Official figure"
"TCL","Crops and livestock products","484","Mexico","5609","Import Quantity","02151","Chickens","2020","2020","1000 Head","921","I","Imputed value"
"TCL","Crops and livestock products","484","Mexico","5622","Import Value","02151","Chickens","2020","2020","1000 US$","12929","A","Official figure"
"TCL","Crops and livestock products","484","Mexico","5610","Import Quantity","21121","Meat of chickens, fresh or chilled","2020","2020","tonnes","881133.87","A","Official figure"
"TCL","Crops and livestock products","484","Mexico","5622","Import Value","21121","Meat of chickens, fresh or chilled","2020","2020","1000 US$","731325","A","Official figure"
"TCL","Crops and livestock products","496","Mongolia","5610","Import Quantity","21121","Meat of chickens, fresh or chilled","2020","2020","tonnes","15028.18","A","Official figure"
"TCL","Crops and livestock products","496","Mongolia","5622","Import Value","21121","Meat of chickens, fresh or chilled","2020","2020","1000 US$","23508","A","Official figure"
"TCL","Crops and livestock products","496","Mongolia","5610","Import Quantity","21522","Poultry fat, rendered","2020","2020","tonnes","0.05","A","Official figure"
"TCL","Crops and livestock products","496","Mongolia","5622","Import Value","21522","Poultry fat, rendered","2020","2020","1000 US$","0","A","Official figure"
"TCL","Crops and livestock products","499","Montenegro","5609","Import Quantity","02151","Chickens","2020","2020","1000 Head","166","A","Official figure"
"TCL","Crops and livestock products","499","Montenegro","5622","Import Value","02151","Chickens","2020","2020","1000 US$","1226","A","Official figure"
"TCL","Crops and livestock products","499","Montenegro","5909","Export Quantity","02151","Chickens","2020","2020","1000 Head","202","A","Official figure"
"TCL","Crops and livestock products","499","Montenegro","5922","Export Value","02151","Chickens","2020","2020","1000 US$","80","A","Official figure"
"TCL","Crops and livestock products","499","Montenegro","5610","Import Quantity","21511.03","Fat of poultry","2020","2020","tonnes","0.02","A","Official figure"
"TCL","Crops and livestock products","499","Montenegro","5622","Import Value","21511.03","Fat of poultry","2020","2020","1000 US$","1","A","Official figure"
"TCL","Crops and livestock products","499","Montenegro","5610","Import Quantity","21121","Meat of chickens, fresh or chilled","2020","2020","tonnes","7159.72","A","Official figure"
"TCL","Crops and livestock products","499","Montenegro","5622","Import Value","21121","Meat of chickens, fresh or chilled","2020","2020","1000 US$","14222","A","Official figure"
"TCL","Crops and livestock products","499","Montenegro","5910","Export Quantity","21121","Meat of chickens, fresh or chilled","2020","2020","tonnes","30.67","A","Official figure"
"TCL","Crops and livestock products","499","Montenegro","5922","Export Value","21121","Meat of chickens, fresh or chilled","2020","2020","1000 US$","79","A","Official figure"
"TCL","Crops and livestock products","499","Montenegro","5610","Import Quantity","21522","Poultry fat, rendered","2020","2020","tonnes","0.06","A","Official figure"
"TCL","Crops and livestock products","499","Montenegro","5622","Import Value","21522","Poultry fat, rendered","2020","2020","1000 US$","0","A","Official figure"
"TCL","Crops and livestock products","504","Morocco","5609","Import Quantity","02151","Chickens","2020","2020","1000 Head","4893","I","Imputed value"
"TCL","Crops and livestock products","504","Morocco","5622","Import Value","02151","Chickens","2020","2020","1000 US$","20950","A","Official figure"
"TCL","Crops and livestock products","504","Morocco","5909","Export Quantity","02151","Chickens","2020","2020","1000 Head","21","A","Official figure"
"TCL","Crops and livestock products","504","Morocco","5922","Export Value","02151","Chickens","2020","2020","1000 US$","429","A","Official figure"
"TCL","Crops and livestock products","504","Morocco","5610","Import Quantity","21511.03","Fat of poultry","2020","2020","tonnes","0","A","Official figure"
"TCL","Crops and livestock products","504","Morocco","5622","Import Value","21511.03","Fat of poultry","2020","2020","1000 US$","0","A","Official figure"
"TCL","Crops and livestock products","504","Morocco","5610","Import Quantity","21121","Meat of chickens, fresh or chilled","2020","2020","tonnes","1201.8","A","Official figure"
"TCL","Crops and livestock products","504","Morocco","5622","Import Value","21121","Meat of chickens, fresh or chilled","2020","2020","1000 US$","1501","A","Official figure"
"TCL","Crops and livestock products","504","Morocco","5910","Export Quantity","21121","Meat of chickens, fresh or chilled","2020","2020","tonnes","41.43","A","Official figure"
"TCL","Crops and livestock products","504","Morocco","5922","Export Value","21121","Meat of chickens, fresh or chilled","2020","2020","1000 US$","88","A","Official figure"
"TCL","Crops and livestock products","504","Morocco","5610","Import Quantity","21522","Poultry fat, rendered","2020","2020","tonnes","0.13","A","Official figure"
"TCL","Crops and livestock products","504","Morocco","5622","Import Value","21522","Poultry fat, rendered","2020","2020","1000 US$","1","A","Official figure"
"TCL","Crops and livestock products","504","Morocco","5910","Export Quantity","21522","Poultry fat, rendered","2020","2020","tonnes","0.03","A","Official figure"
"TCL","Crops and livestock products","504","Morocco","5922","Export Value","21522","Poultry fat, rendered","2020","2020","1000 US$","1","A","Official figure"
"TCL","Crops and livestock products","508","Mozambique","5609","Import Quantity","02151","Chickens","2020","2020","1000 Head","1404","A","Official figure"
"TCL","Crops and livestock products","508","Mozambique","5622","Import Value","02151","Chickens","2020","2020","1000 US$","4148","A","Official figure"
"TCL","Crops and livestock products","508","Mozambique","5610","Import Quantity","21511.03","Fat of poultry","2020","2020","tonnes","6.51","A","Official figure"
"TCL","Crops and livestock products","508","Mozambique","5622","Import Value","21511.03","Fat of poultry","2020","2020","1000 US$","33","A","Official figure"
"TCL","Crops and livestock products","508","Mozambique","5910","Export Quantity","21511.03","Fat of poultry","2020","2020","tonnes","0.06","A","Official figure"
"TCL","Crops and livestock products","508","Mozambique","5922","Export Value","21511.03","Fat of poultry","2020","2020","1000 US$","1","A","Official figure"
"TCL","Crops and livestock products","508","Mozambique","5610","Import Quantity","21121","Meat of chickens, fresh or chilled","2020","2020","tonnes","25018.05","A","Official figure"
"TCL","Crops and livestock products","508","Mozambique","5622","Import Value","21121","Meat of chickens, fresh or chilled","2020","2020","1000 US$","22812","A","Official figure"
"TCL","Crops and livestock products","508","Mozambique","5910","Export Quantity","21121","Meat of chickens, fresh or chilled","2020","2020","tonnes","6.2","A","Official figure"
"TCL","Crops and livestock products","508","Mozambique","5922","Export Value","21121","Meat of chickens, fresh or chilled","2020","2020","1000 US$","46","A","Official figure"
"TCL","Crops and livestock products","104","Myanmar","5609","Import Quantity","02151","Chickens","2020","2020","1000 Head","8508","A","Official figure"
"TCL","Crops and livestock products","104","Myanmar","5622","Import Value","02151","Chickens","2020","2020","1000 US$","5604","A","Official figure"
"TCL","Crops and livestock products","104","Myanmar","5909","Export Quantity","02151","Chickens","2020","2020","1000 Head","18","A","Official figure"
"TCL","Crops and livestock products","104","Myanmar","5922","Export Value","02151","Chickens","2020","2020","1000 US$","43","A","Official figure"
"TCL","Crops and livestock products","104","Myanmar","5610","Import Quantity","21160.01","Edible offals and liver of chickens and guinea fowl, fresh, chilled or frozen","2020","2020","tonnes","75.66","A","Official figure"
"TCL","Crops and livestock products","104","Myanmar","5622","Import Value","21160.01","Edible offals and liver of chickens and guinea fowl, fresh, chilled or frozen","2020","2020","1000 US$","117","A","Official figure"
"TCL","Crops and livestock products","104","Myanmar","5610","Import Quantity","21121","Meat of chickens, fresh or chilled","2020","2020","tonnes","87.69","A","Official figure"
"TCL","Crops and livestock products","104","Myanmar","5622","Import Value","21121","Meat of chickens, fresh or chilled","2020","2020","1000 US$","170","A","Official figure"
"TCL","Crops and livestock products","104","Myanmar","5610","Import Quantity","21522","Poultry fat, rendered","2020","2020","tonnes","3.3","A","Official figure"
"TCL","Crops and livestock products","104","Myanmar","5622","Import Value","21522","Poultry fat, rendered","2020","2020","1000 US$","3","A","Official figure"
"TCL","Crops and livestock products","516","Namibia","5609","Import Quantity","02151","Chickens","2020","2020","1000 Head","3926","A","Official figure"
"TCL","Crops and livestock products","516","Namibia","5622","Import Value","02151","Chickens","2020","2020","1000 US$","1307","A","Official figure"
"TCL","Crops and livestock products","516","Namibia","5909","Export Quantity","02151","Chickens","2020","2020","1000 Head","2","A","Official figure"
"TCL","Crops and livestock products","516","Namibia","5922","Export Value","02151","Chickens","2020","2020","1000 US$","1","A","Official figure"
"TCL","Crops and livestock products","516","Namibia","5610","Import Quantity","21511.03","Fat of poultry","2020","2020","tonnes","8.97","A","Official figure"
"TCL","Crops and livestock products","516","Namibia","5622","Import Value","21511.03","Fat of poultry","2020","2020","1000 US$","14","A","Official figure"
"TCL","Crops and livestock products","516","Namibia","5610","Import Quantity","21121","Meat of chickens, fresh or chilled","2020","2020","tonnes","28595.72","A","Official figure"
"TCL","Crops and livestock products","516","Namibia","5622","Import Value","21121","Meat of chickens, fresh or chilled","2020","2020","1000 US$","49851","A","Official figure"
"TCL","Crops and livestock products","516","Namibia","5910","Export Quantity","21121","Meat of chickens, fresh or chilled","2020","2020","tonnes","14668.25","A","Official figure"
"TCL","Crops and livestock products","516","Namibia","5922","Export Value","21121","Meat of chickens, fresh or chilled","2020","2020","1000 US$","33152","A","Official figure"
"TCL","Crops and livestock products","516","Namibia","5610","Import Quantity","21522","Poultry fat, rendered","2020","2020","tonnes","0.01","A","Official figure"
"TCL","Crops and livestock products","516","Namibia","5622","Import Value","21522","Poultry fat, rendered","2020","2020","1000 US$","0","A","Official figure"
"TCL","Crops and livestock products","520","Nauru","5610","Import Quantity","21121","Meat of chickens, fresh or chilled","2020","2020","tonnes","526.08","T","Unofficial figure"
"TCL","Crops and livestock products","520","Nauru","5622","Import Value","21121","Meat of chickens, fresh or chilled","2020","2020","1000 US$","1122","T","Unofficial figure"
"TCL","Crops and livestock products","524","Nepal","5609","Import Quantity","02151","Chickens","2020","2020","1000 Head","752","A","Official figure"
"TCL","Crops and livestock products","524","Nepal","5622","Import Value","02151","Chickens","2020","2020","1000 US$","6952","A","Official figure"
"TCL","Crops and livestock products","524","Nepal","5610","Import Quantity","21121","Meat of chickens, fresh or chilled","2020","2020","tonnes","0.03","A","Official figure"
"TCL","Crops and livestock products","524","Nepal","5622","Import Value","21121","Meat of chickens, fresh or chilled","2020","2020","1000 US$","0","A","Official figure"
"TCL","Crops and livestock products","528","Netherlands (Kingdom of the)","5609","Import Quantity","02151","Chickens","2020","2020","1000 Head","410911","A","Official figure"
"TCL","Crops and livestock products","528","Netherlands (Kingdom of the)","5622","Import Value","02151","Chickens","2020","2020","1000 US$","685167","A","Official figure"
"TCL","Crops and livestock products","528","Netherlands (Kingdom of the)","5909","Export Quantity","02151","Chickens","2020","2020","1000 Head","269877","A","Official figure"
"TCL","Crops and livestock products","528","Netherlands (Kingdom of the)","5922","Export Value","02151","Chickens","2020","2020","1000 US$","313790","A","Official figure"
"TCL","Crops and livestock products","528","Netherlands (Kingdom of the)","5610","Import Quantity","21160.01","Edible offals and liver of chickens and guinea fowl, fresh, chilled or frozen","2020","2020","tonnes","174877.75","A","Official figure"
"TCL","Crops and livestock products","528","Netherlands (Kingdom of the)","5622","Import Value","21160.01","Edible offals and liver of chickens and guinea fowl, fresh, chilled or frozen","2020","2020","1000 US$","86606","A","Official figure"
"TCL","Crops and livestock products","528","Netherlands (Kingdom of the)","5910","Export Quantity","21160.01","Edible offals and liver of chickens and guinea fowl, fresh, chilled or frozen","2020","2020","tonnes","244936.44","A","Official figure"
"TCL","Crops and livestock products","528","Netherlands (Kingdom of the)","5922","Export Value","21160.01","Edible offals and liver of chickens and guinea fowl, fresh, chilled or frozen","2020","2020","1000 US$","173088","A","Official figure"
"TCL","Crops and livestock products","528","Netherlands (Kingdom of the)","5610","Import Quantity","21511.03","Fat of poultry","2020","2020","tonnes","277.08","A","Official figure"
"TCL","Crops and livestock products","528","Netherlands (Kingdom of the)","5622","Import Value","21511.03","Fat of poultry","2020","2020","1000 US$","425","A","Official figure"
"TCL","Crops and livestock products","528","Netherlands (Kingdom of the)","5910","Export Quantity","21511.03","Fat of poultry","2020","2020","tonnes","147.87","A","Official figure"
"TCL","Crops and livestock products","528","Netherlands (Kingdom of the)","5922","Export Value","21511.03","Fat of poultry","2020","2020","1000 US$","274","A","Official figure"
"TCL","Crops and livestock products","528","Netherlands (Kingdom of the)","5610","Import Quantity","21121","Meat of chickens, fresh or chilled","2020","2020","tonnes","363525.28","A","Official figure"
