Code Domaine,Domaine,Code zone (FAO),Zone,Code Élément,Élément,Code Produit (FAO),Produit,Code année,Année,Unité,Valeur,Symbole,Description du Symbole,Note
"SCL","Compte Disponibilités et Utilisations (CDU) (2010-)","113","Kirghizistan","511","Population totale","1","Population totale","2020","2020","1000 No","6424.87","X","Chiffre de sources internationales","Chiffre non officiel"
"SCL","Compte Disponibilités et Utilisations (CDU) (2010-)","83","Kiribati","511","Population totale","1","Population totale","2020","2020","1000 No","126.46","X","Chiffre de sources internationales","Chiffre non officiel"
"SCL","Compte Disponibilités et Utilisations (CDU) (2010-)","118","Koweït","511","Population totale","1","Population totale","2020","2020","1000 No","4360.44","X","Chiffre de sources internationales","Chiffre non officiel"
"SCL","Compte Disponibilités et Utilisations (CDU) (2010-)","122","Lesotho","511","Population totale","1","Population totale","2020","2020","1000 No","2254.1","X","Chiffre de sources internationales","Chiffre non officiel"
"SCL","Compte Disponibilités et Utilisations (CDU) (2010-)","119","Lettonie","511","Population totale","1","Population totale","2020","2020","1000 No","1897.05","X","Chiffre de sources internationales","Chiffre non officiel"
"SCL","Compte Disponibilités et Utilisations (CDU) (2010-)","121","Liban","511","Population totale","1","Population totale","2020","2020","1000 No","5662.92","X","Chiffre de sources internationales","Chiffre non officiel"
"SCL","Compte Disponibilités et Utilisations (CDU) (2010-)","123","Libéria","511","Population totale","1","Population totale","2020","2020","1000 No","5087.59","X","Chiffre de sources internationales","Chiffre non officiel"
"SCL","Compte Disponibilités et Utilisations (CDU) (2010-)","124","Libye","511","Population totale","1","Population totale","2020","2020","1000 No","6653.94","X","Chiffre de sources internationales","Chiffre non officiel"
"SCL","Compte Disponibilités et Utilisations (CDU) (2010-)","126","Lituanie","511","Population totale","1","Population totale","2020","2020","1000 No","2820.27","X","Chiffre de sources internationales","Chiffre non officiel"
"SCL","Compte Disponibilités et Utilisations (CDU) (2010-)","256","Luxembourg","511","Population totale","1","Population totale","2020","2020","1000 No","630.4","X","Chiffre de sources internationales","Chiffre non officiel"
"SCL","Compte Disponibilités et Utilisations (CDU) (2010-)","154","Macédoine du Nord","511","Population totale","1","Population totale","2020","2020","1000 No","2111.07","X","Chiffre de sources internationales","Chiffre non officiel"
"SCL","Compte Disponibilités et Utilisations (CDU) (2010-)","129","Madagascar","511","Population totale","1","Population totale","2020","2020","1000 No","28225.18","X","Chiffre de sources internationales","Chiffre non officiel"
"SCL","Compte Disponibilités et Utilisations (CDU) (2010-)","131","Malaisie","511","Population totale","1","Population totale","2020","2020","1000 No","33199.99","X","Chiffre de sources internationales","Chiffre non officiel"
"SCL","Compte Disponibilités et Utilisations (CDU) (2010-)","130","Malawi","511","Population totale","1","Population totale","2020","2020","1000 No","19377.06","X","Chiffre de sources internationales","Chiffre non officiel"
"SCL","Compte Disponibilités et Utilisations (CDU) (2010-)","132","Maldives","511","Population totale","1","Population totale","2020","2020","1000 No","514.44","X","Chiffre de sources internationales","Chiffre non officiel"
"SCL","Compte Disponibilités et Utilisations (CDU) (2010-)","133","Mali","511","Population totale","1","Population totale","2020","2020","1000 No","21224.04","X","Chiffre de sources internationales","Chiffre non officiel"
"SCL","Compte Disponibilités et Utilisations (CDU) (2010-)","134","Malte","511","Population totale","1","Population totale","2020","2020","1000 No","515.36","X","Chiffre de sources internationales","Chiffre non officiel"
"SCL","Compte Disponibilités et Utilisations (CDU) (2010-)","143","Maroc","511","Population totale","1","Population totale","2020","2020","1000 No","36688.77","X","Chiffre de sources internationales","Chiffre non officiel"
"SCL","Compte Disponibilités et Utilisations (CDU) (2010-)","137","Maurice","511","Population totale","1","Population totale","2020","2020","1000 No","1297.83","X","Chiffre de sources internationales","Chiffre non officiel"
"SCL","Compte Disponibilités et Utilisations (CDU) (2010-)","136","Mauritanie","511","Population totale","1","Population totale","2020","2020","1000 No","4498.6","X","Chiffre de sources internationales","Chiffre non officiel"
"SCL","Compte Disponibilités et Utilisations (CDU) (2010-)","138","Mexique","511","Population totale","1","Population totale","2020","2020","1000 No","125998.3","X","Chiffre de sources internationales","Chiffre non officiel"
"SCL","Compte Disponibilités et Utilisations (CDU) (2010-)","145","Micronésie (États fédérés de)","511","Population totale","1","Population totale","2020","2020","1000 No","112.11","X","Chiffre de sources internationales","Chiffre non officiel"
"SCL","Compte Disponibilités et Utilisations (CDU) (2010-)","141","Mongolie","511","Population totale","1","Population totale","2020","2020","1000 No","3294.34","X","Chiffre de sources internationales","Chiffre non officiel"
"SCL","Compte Disponibilités et Utilisations (CDU) (2010-)","273","Monténégro","511","Population totale","1","Population totale","2020","2020","1000 No","629.05","X","Chiffre de sources internationales","Chiffre non officiel"
"SCL","Compte Disponibilités et Utilisations (CDU) (2010-)","144","Mozambique","511","Population totale","1","Population totale","2020","2020","1000 No","31178.24","X","Chiffre de sources internationales","Chiffre non officiel"
"SCL","Compte Disponibilités et Utilisations (CDU) (2010-)","28","Myanmar","511","Population totale","1","Population totale","2020","2020","1000 No","53423.2","X","Chiffre de sources internationales","Chiffre non officiel"
"SCL","Compte Disponibilités et Utilisations (CDU) (2010-)","147","Namibie","511","Population totale","1","Population totale","2020","2020","1000 No","2489.1","X","Chiffre de sources internationales","Chiffre non officiel"
"SCL","Compte Disponibilités et Utilisations (CDU) (2010-)","148","Nauru","511","Population totale","1","Population totale","2020","2020","1000 No","12.31","X","Chiffre de sources internationales","Chiffre non officiel"
"SCL","Compte Disponibilités et Utilisations (CDU) (2010-)","149","Népal","511","Population totale","1","Population totale","2020","2020","1000 No","29348.63","X","Chiffre de sources internationales","Chiffre non officiel"
"SCL","Compte Disponibilités et Utilisations (CDU) (2010-)","157","Nicaragua","511","Population totale","1","Population totale","2020","2020","1000 No","6755.9","X","Chiffre de sources internationales","Chiffre non officiel"
"SCL","Compte Disponibilités et Utilisations (CDU) (2010-)","158","Niger","511","Population totale","1","Population totale","2020","2020","1000 No","24333.64","X","Chiffre de sources internationales","Chiffre non officiel"
"SCL","Compte Disponibilités et Utilisations (CDU) (2010-)","159","Nigéria","511","Population totale","1","Population totale","2020","2020","1000 No","208327.4","X","Chiffre de sources internationales","Chiffre non officiel"
"SCL","Compte Disponibilités et Utilisations (CDU) (2010-)","162","Norvège","511","Population totale","1","Population totale","2020","2020","1000 No","5379.84","X","Chiffre de sources internationales","Chiffre non officiel"
"SCL","Compte Disponibilités et Utilisations (CDU) (2010-)","153","Nouvelle-Calédonie","511","Population totale","1","Population totale","2020","2020","1000 No","286.4","X","Chiffre de sources internationales","Chiffre non officiel"
"SCL","Compte Disponibilités et Utilisations (CDU) (2010-)","156","Nouvelle-Zélande","511","Population totale","1","Population totale","2020","2020","1000 No","5061.13","X","Chiffre de sources internationales","Chiffre non officiel"
"SCL","Compte Disponibilités et Utilisations (CDU) (2010-)","221","Oman","511","Population totale","1","Population totale","2020","2020","1000 No","4543.4","X","Chiffre de sources internationales","Chiffre non officiel"
"SCL","Compte Disponibilités et Utilisations (CDU) (2010-)","226","Ouganda","511","Population totale","1","Population totale","2020","2020","1000 No","44404.61","X","Chiffre de sources internationales","Chiffre non officiel"
"SCL","Compte Disponibilités et Utilisations (CDU) (2010-)","235","Ouzbékistan","511","Population totale","1","Population totale","2020","2020","1000 No","33526.66","X","Chiffre de sources internationales","Chiffre non officiel"
"SCL","Compte Disponibilités et Utilisations (CDU) (2010-)","165","Pakistan","511","Population totale","1","Population totale","2020","2020","1000 No","227196.74","X","Chiffre de sources internationales","Chiffre non officiel"
"SCL","Compte Disponibilités et Utilisations (CDU) (2010-)","166","Panama","511","Population totale","1","Population totale","2020","2020","1000 No","4294.4","X","Chiffre de sources internationales","Chiffre non officiel"
"SCL","Compte Disponibilités et Utilisations (CDU) (2010-)","168","Papouasie-Nouvelle-Guinée","511","Population totale","1","Population totale","2020","2020","1000 No","9749.64","X","Chiffre de sources internationales","Chiffre non officiel"
"SCL","Compte Disponibilités et Utilisations (CDU) (2010-)","169","Paraguay","511","Population totale","1","Population totale","2020","2020","1000 No","6618.69","X","Chiffre de sources internationales","Chiffre non officiel"
"SCL","Compte Disponibilités et Utilisations (CDU) (2010-)","150","Pays-Bas (Royaume des)","511","Population totale","1","Population totale","2020","2020","1000 No","17434.56","X","Chiffre de sources internationales","Chiffre non officiel"
"SCL","Compte Disponibilités et Utilisations (CDU) (2010-)","170","Pérou","511","Population totale","1","Population totale","2020","2020","1000 No","33304.76","X","Chiffre de sources internationales","Chiffre non officiel"
"SCL","Compte Disponibilités et Utilisations (CDU) (2010-)","171","Philippines","511","Population totale","1","Population totale","2020","2020","1000 No","112190.98","X","Chiffre de sources internationales","Chiffre non officiel"
"SCL","Compte Disponibilités et Utilisations (CDU) (2010-)","173","Pologne","511","Population totale","1","Population totale","2020","2020","1000 No","38428.37","X","Chiffre de sources internationales","Chiffre non officiel"
"SCL","Compte Disponibilités et Utilisations (CDU) (2010-)","70","Polynésie française","511","Population totale","1","Population totale","2020","2020","1000 No","301.92","X","Chiffre de sources internationales","Chiffre non officiel"
"SCL","Compte Disponibilités et Utilisations (CDU) (2010-)","174","Portugal","511","Population totale","1","Population totale","2020","2020","1000 No","10298.19","X","Chiffre de sources internationales","Chiffre non officiel"
"SCL","Compte Disponibilités et Utilisations (CDU) (2010-)","179","Qatar","511","Population totale","1","Population totale","2020","2020","1000 No","2760.39","X","Chiffre de sources internationales","Chiffre non officiel"
"SCL","Compte Disponibilités et Utilisations (CDU) (2010-)","212","République arabe syrienne","511","Population totale","1","Population totale","2020","2020","1000 No","20772.6","X","Chiffre de sources internationales","Chiffre non officiel"
"SCL","Compte Disponibilités et Utilisations (CDU) (2010-)","37","République centrafricaine","511","Population totale","1","Population totale","2020","2020","1000 No","5343.02","X","Chiffre de sources internationales","Chiffre non officiel"
"SCL","Compte Disponibilités et Utilisations (CDU) (2010-)","117","République de Corée","511","Population totale","1","Population totale","2020","2020","1000 No","51844.69","X","Chiffre de sources internationales","Chiffre non officiel"
"SCL","Compte Disponibilités et Utilisations (CDU) (2010-)","146","République de Moldova","511","Population totale","1","Population totale","2020","2020","1000 No","2584.85","X","Chiffre de sources internationales","Chiffre non officiel"
