Code Domaine,Domaine,Code zone (FAO),Zone,Code Élément,Élément,Code Produit,Produit,Code année,Année,Unité,Valeur,Symbole,Description du Symbole,Note
"OA","Séries temporelles annuelles","229","Royaume-Uni de Grande-Bretagne et d'Irlande du Nord","512","Hommes","3010","Population-Estimations","2020","2020","1000 No","33128.76","X","Chiffre de sources internationales",""
"OA","Séries temporelles annuelles","229","Royaume-Uni de Grande-Bretagne et d'Irlande du Nord","513","Femmes","3010","Population-Estimations","2020","2020","1000 No","34223.101","X","Chiffre de sources internationales",""
"OA","Séries temporelles annuelles","229","Royaume-Uni de Grande-Bretagne et d'Irlande du Nord","551","Population rurale","3010","Population-Estimations","2020","2020","1000 No","10839.028","X","Chiffre de sources internationales",""
"OA","Séries temporelles annuelles","229","Royaume-Uni de Grande-Bretagne et d'Irlande du Nord","561","Population urbaine","3010","Population-Estimations","2020","2020","1000 No","56495.18","X","Chiffre de sources internationales",""
"OA","Séries temporelles annuelles","184","Rwanda","511","Population totale","3010","Population-Estimations","2020","2020","1000 No","13065.837","X","Chiffre de sources internationales",""
"OA","Séries temporelles annuelles","184","Rwanda","512","Hommes","3010","Population-Estimations","2020","2020","1000 No","6356.319","X","Chiffre de sources internationales",""
"OA","Séries temporelles annuelles","184","Rwanda","513","Femmes","3010","Population-Estimations","2020","2020","1000 No","6709.519","X","Chiffre de sources internationales",""
"OA","Séries temporelles annuelles","184","Rwanda","551","Population rurale","3010","Population-Estimations","2020","2020","1000 No","10805.843","X","Chiffre de sources internationales",""
"OA","Séries temporelles annuelles","184","Rwanda","561","Population urbaine","3010","Population-Estimations","2020","2020","1000 No","2281.33","X","Chiffre de sources internationales",""
"OA","Séries temporelles annuelles","205","Sahara occidental","511","Population totale","3010","Population-Estimations","2020","2020","1000 No","549.365","X","Chiffre de sources internationales",""
"OA","Séries temporelles annuelles","205","Sahara occidental","512","Hommes","3010","Population-Estimations","2020","2020","1000 No","303.121","X","Chiffre de sources internationales",""
"OA","Séries temporelles annuelles","205","Sahara occidental","513","Femmes","3010","Population-Estimations","2020","2020","1000 No","246.244","X","Chiffre de sources internationales",""
"OA","Séries temporelles annuelles","205","Sahara occidental","551","Population rurale","3010","Population-Estimations","2020","2020","1000 No","78.676","X","Chiffre de sources internationales",""
"OA","Séries temporelles annuelles","205","Sahara occidental","561","Population urbaine","3010","Population-Estimations","2020","2020","1000 No","518.663","X","Chiffre de sources internationales",""
"OA","Séries temporelles annuelles","282","Saint-Barthélemy","511","Population totale","3010","Population-Estimations","2020","2020","1000 No","10.543","X","Chiffre de sources internationales",""
"OA","Séries temporelles annuelles","282","Saint-Barthélemy","512","Hommes","3010","Population-Estimations","2020","2020","1000 No","5.046","X","Chiffre de sources internationales",""
"OA","Séries temporelles annuelles","282","Saint-Barthélemy","513","Femmes","3010","Population-Estimations","2020","2020","1000 No","5.497","X","Chiffre de sources internationales",""
"OA","Séries temporelles annuelles","187","Ascension, Sainte-Hélène et Tristan da Cunha","511","Population totale","3010","Population-Estimations","2020","2020","1000 No","5.43","X","Chiffre de sources internationales",""
"OA","Séries temporelles annuelles","187","Ascension, Sainte-Hélène et Tristan da Cunha","512","Hommes","3010","Population-Estimations","2020","2020","1000 No","2.755","X","Chiffre de sources internationales",""
"OA","Séries temporelles annuelles","187","Ascension, Sainte-Hélène et Tristan da Cunha","513","Femmes","3010","Population-Estimations","2020","2020","1000 No","2.676","X","Chiffre de sources internationales",""
"OA","Séries temporelles annuelles","187","Ascension, Sainte-Hélène et Tristan da Cunha","551","Population rurale","3010","Population-Estimations","2020","2020","1000 No","2.472","X","Chiffre de sources internationales",""
"OA","Séries temporelles annuelles","187","Ascension, Sainte-Hélène et Tristan da Cunha","561","Population urbaine","3010","Population-Estimations","2020","2020","1000 No","1.654","X","Chiffre de sources internationales",""
"OA","Séries temporelles annuelles","189","Sainte-Lucie","511","Population totale","3010","Population-Estimations","2020","2020","1000 No","178.25","X","Chiffre de sources internationales",""
"OA","Séries temporelles annuelles","189","Sainte-Lucie","512","Hommes","3010","Population-Estimations","2020","2020","1000 No","88.387","X","Chiffre de sources internationales",""
"OA","Séries temporelles annuelles","189","Sainte-Lucie","513","Femmes","3010","Population-Estimations","2020","2020","1000 No","89.864","X","Chiffre de sources internationales",""
"OA","Séries temporelles annuelles","189","Sainte-Lucie","551","Population rurale","3010","Population-Estimations","2020","2020","1000 No","147.062","X","Chiffre de sources internationales",""
"OA","Séries temporelles annuelles","189","Sainte-Lucie","561","Population urbaine","3010","Population-Estimations","2020","2020","1000 No","34.141","X","Chiffre de sources internationales",""
"OA","Séries temporelles annuelles","188","Saint-Kitts-et-Nevis","511","Population totale","3010","Population-Estimations","2020","2020","1000 No","46.87","X","Chiffre de sources internationales",""
"OA","Séries temporelles annuelles","188","Saint-Kitts-et-Nevis","512","Hommes","3010","Population-Estimations","2020","2020","1000 No","22.589","X","Chiffre de sources internationales",""
"OA","Séries temporelles annuelles","188","Saint-Kitts-et-Nevis","513","Femmes","3010","Population-Estimations","2020","2020","1000 No","24.281","X","Chiffre de sources internationales",""
"OA","Séries temporelles annuelles","188","Saint-Kitts-et-Nevis","551","Population rurale","3010","Population-Estimations","2020","2020","1000 No","39.29","X","Chiffre de sources internationales",""
"OA","Séries temporelles annuelles","188","Saint-Kitts-et-Nevis","561","Population urbaine","3010","Population-Estimations","2020","2020","1000 No","17.523","X","Chiffre de sources internationales",""
"OA","Séries temporelles annuelles","192","Saint-Marin","511","Population totale","3010","Population-Estimations","2020","2020","1000 No","34.769","X","Chiffre de sources internationales",""
"OA","Séries temporelles annuelles","192","Saint-Marin","512","Hommes","3010","Population-Estimations","2020","2020","1000 No","16.883","X","Chiffre de sources internationales",""
"OA","Séries temporelles annuelles","192","Saint-Marin","513","Femmes","3010","Population-Estimations","2020","2020","1000 No","17.886","X","Chiffre de sources internationales",""
"OA","Séries temporelles annuelles","192","Saint-Marin","551","Population rurale","3010","Population-Estimations","2020","2020","1000 No","0.846","X","Chiffre de sources internationales",""
"OA","Séries temporelles annuelles","192","Saint-Marin","561","Population urbaine","3010","Population-Estimations","2020","2020","1000 No","32.963","X","Chiffre de sources internationales",""
"OA","Séries temporelles annuelles","281","Saint-Martin (partie française)","511","Population totale","3010","Population-Estimations","2020","2020","1000 No","31.786","X","Chiffre de sources internationales",""
"OA","Séries temporelles annuelles","281","Saint-Martin (partie française)","512","Hommes","3010","Population-Estimations","2020","2020","1000 No","15.136","X","Chiffre de sources internationales",""
"OA","Séries temporelles annuelles","281","Saint-Martin (partie française)","513","Femmes","3010","Population-Estimations","2020","2020","1000 No","16.651","X","Chiffre de sources internationales",""
"OA","Séries temporelles annuelles","190","Saint-Pierre-et-Miquelon","511","Population totale","3010","Population-Estimations","2020","2020","1000 No","5.827","X","Chiffre de sources internationales",""
"OA","Séries temporelles annuelles","190","Saint-Pierre-et-Miquelon","512","Hommes","3010","Population-Estimations","2020","2020","1000 No","2.892","X","Chiffre de sources internationales",""
"OA","Séries temporelles annuelles","190","Saint-Pierre-et-Miquelon","513","Femmes","3010","Population-Estimations","2020","2020","1000 No","2.936","X","Chiffre de sources internationales",""
"OA","Séries temporelles annuelles","190","Saint-Pierre-et-Miquelon","551","Population rurale","3010","Population-Estimations","2020","2020","1000 No","0.623","X","Chiffre de sources internationales",""
"OA","Séries temporelles annuelles","190","Saint-Pierre-et-Miquelon","561","Population urbaine","3010","Population-Estimations","2020","2020","1000 No","5.784","X","Chiffre de sources internationales",""
"OA","Séries temporelles annuelles","94","Saint-Siège","551","Population rurale","3010","Population-Estimations","2020","2020","1000 No","0","X","Chiffre de sources internationales",""
"OA","Séries temporelles annuelles","94","Saint-Siège","561","Population urbaine","3010","Population-Estimations","2020","2020","1000 No","0.801","X","Chiffre de sources internationales",""
"OA","Séries temporelles annuelles","191","Saint-Vincent-et-les Grenadines","511","Population totale","3010","Population-Estimations","2020","2020","1000 No","103.526","X","Chiffre de sources internationales",""
"OA","Séries temporelles annuelles","191","Saint-Vincent-et-les Grenadines","512","Hommes","3010","Population-Estimations","2020","2020","1000 No","53.054","X","Chiffre de sources internationales",""
"OA","Séries temporelles annuelles","191","Saint-Vincent-et-les Grenadines","513","Femmes","3010","Population-Estimations","2020","2020","1000 No","50.472","X","Chiffre de sources internationales",""
"OA","Séries temporelles annuelles","191","Saint-Vincent-et-les Grenadines","551","Population rurale","3010","Population-Estimations","2020","2020","1000 No","52.02","X","Chiffre de sources internationales",""
"OA","Séries temporelles annuelles","191","Saint-Vincent-et-les Grenadines","561","Population urbaine","3010","Population-Estimations","2020","2020","1000 No","58.737","X","Chiffre de sources internationales",""
"OA","Séries temporelles annuelles","244","Samoa","511","Population totale","3010","Population-Estimations","2020","2020","1000 No","211.944","X","Chiffre de sources internationales",""
"OA","Séries temporelles annuelles","244","Samoa","512","Hommes","3010","Population-Estimations","2020","2020","1000 No","106.692","X","Chiffre de sources internationales",""
"OA","Séries temporelles annuelles","244","Samoa","513","Femmes","3010","Population-Estimations","2020","2020","1000 No","105.251","X","Chiffre de sources internationales",""
"OA","Séries temporelles annuelles","244","Samoa","551","Population rurale","3010","Population-Estimations","2020","2020","1000 No","164.318","X","Chiffre de sources internationales",""
"OA","Séries temporelles annuelles","244","Samoa","561","Population urbaine","3010","Population-Estimations","2020","2020","1000 No","35.799","X","Chiffre de sources internationales",""
"OA","Séries temporelles annuelles","5","Samoa américaines","511","Population totale","3010","Population-Estimations","2020","2020","1000 No","49.761","X","Chiffre de sources internationales",""
"OA","Séries temporelles annuelles","5","Samoa américaines","512","Hommes","3010","Population-Estimations","2020","2020","1000 No","25.17","X","Chiffre de sources internationales",""
"OA","Séries temporelles annuelles","5","Samoa américaines","513","Femmes","3010","Population-Estimations","2020","2020","1000 No","24.591","X","Chiffre de sources internationales",""
"OA","Séries temporelles annuelles","5","Samoa américaines","551","Population rurale","3010","Population-Estimations","2020","2020","1000 No","7.169","X","Chiffre de sources internationales",""
"OA","Séries temporelles annuelles","5","Samoa américaines","561","Population urbaine","3010","Population-Estimations","2020","2020","1000 No","48.63","X","Chiffre de sources internationales",""
"OA","Séries temporelles annuelles","193","Sao Tomé-et-Principe","511","Population totale","3010","Population-Estimations","2020","2020","1000 No","217.435","X","Chiffre de sources internationales",""
"OA","Séries temporelles annuelles","193","Sao Tomé-et-Principe","512","Hommes","3010","Population-Estimations","2020","2020","1000 No","108.302","X","Chiffre de sources internationales",""
"OA","Séries temporelles annuelles","193","Sao Tomé-et-Principe","513","Femmes","3010","Population-Estimations","2020","2020","1000 No","109.133","X","Chiffre de sources internationales",""
"OA","Séries temporelles annuelles","193","Sao Tomé-et-Principe","551","Population rurale","3010","Population-Estimations","2020","2020","1000 No","55.91","X","Chiffre de sources internationales",""
"OA","Séries temporelles annuelles","193","Sao Tomé-et-Principe","561","Population urbaine","3010","Population-Estimations","2020","2020","1000 No","162.101","X","Chiffre de sources internationales",""
"OA","Séries temporelles annuelles","195","Sénégal","511","Population totale","3010","Population-Estimations","2020","2020","1000 No","16789.219","X","Chiffre de sources internationales",""
"OA","Séries temporelles annuelles","195","Sénégal","512","Hommes","3010","Population-Estimations","2020","2020","1000 No","8499.022","X","Chiffre de sources internationales",""
"OA","Séries temporelles annuelles","195","Sénégal","513","Femmes","3010","Population-Estimations","2020","2020","1000 No","8290.197","X","Chiffre de sources internationales",""
"OA","Séries temporelles annuelles","195","Sénégal","551","Population rurale","3010","Population-Estimations","2020","2020","1000 No","8923.031","X","Chiffre de sources internationales",""
"OA","Séries temporelles annuelles","195","Sénégal","561","Population urbaine","3010","Population-Estimations","2020","2020","1000 No","8277.123","X","Chiffre de sources internationales",""
"OA","Séries temporelles annuelles","272","Serbie","511","Population totale","3010","Population-Estimations","2020","2020","1000 No","6907.812","X","Chiffre de sources internationales",""
"OA","Séries temporelles annuelles","272","Serbie","512","Hommes","3010","Population-Estimations","2020","2020","1000 No","3291.014","X","Chiffre de sources internationales",""
"OA","Séries temporelles annuelles","272","Serbie","513","Femmes","3010","Population-Estimations","2020","2020","1000 No","3616.798","X","Chiffre de sources internationales",""
"OA","Séries temporelles annuelles","272","Serbie","551","Population rurale","3010","Population-Estimations","2020","2020","1000 No","3790.875","X","Chiffre de sources internationales",""
"OA","Séries temporelles annuelles","272","Serbie","561","Population urbaine","3010","Population-Estimations","2020","2020","1000 No","4913.067","X","Chiffre de sources internationales",""
"OA","Séries temporelles annuelles","196","Seychelles","511","Population totale","3010","Population-Estimations","2020","2020","1000 No","120.291","X","Chiffre de sources internationales",""
"OA","Séries temporelles annuelles","196","Seychelles","512","Hommes","3010","Population-Estimations","2020","2020","1000 No","65.893","X","Chiffre de sources internationales",""
"OA","Séries temporelles annuelles","196","Seychelles","513","Femmes","3010","Population-Estimations","2020","2020","1000 No","54.398","X","Chiffre de sources internationales",""
"OA","Séries temporelles annuelles","196","Seychelles","551","Population rurale","3010","Population-Estimations","2020","2020","1000 No","40.804","X","Chiffre de sources internationales",""
"OA","Séries temporelles annuelles","196","Seychelles","561","Population urbaine","3010","Population-Estimations","2020","2020","1000 No","55.308","X","Chiffre de sources internationales",""
"OA","Séries temporelles annuelles","197","Sierra Leone","511","Population totale","3010","Population-Estimations","2020","2020","1000 No","7912.558","X","Chiffre de sources internationales",""
"OA","Séries temporelles annuelles","197","Sierra Leone","512","Hommes","3010","Population-Estimations","2020","2020","1000 No","3944.195","X","Chiffre de sources internationales",""
"OA","Séries temporelles annuelles","197","Sierra Leone","513","Femmes","3010","Population-Estimations","2020","2020","1000 No","3968.363","X","Chiffre de sources internationales",""
"OA","Séries temporelles annuelles","197","Sierra Leone","551","Population rurale","3010","Population-Estimations","2020","2020","1000 No","4592.96","X","Chiffre de sources internationales",""
"OA","Séries temporelles annuelles","197","Sierra Leone","561","Population urbaine","3010","Population-Estimations","2020","2020","1000 No","3453.971","X","Chiffre de sources internationales",""
"OA","Séries temporelles annuelles","200","Singapour","511","Population totale","3010","Population-Estimations","2020","2020","1000 No","5620.15","X","Chiffre de sources internationales",""
"OA","Séries temporelles annuelles","200","Singapour","512","Hommes","3010","Population-Estimations","2020","2020","1000 No","2909.604","X","Chiffre de sources internationales",""
"OA","Séries temporelles annuelles","200","Singapour","513","Femmes","3010","Population-Estimations","2020","2020","1000 No","2710.547","X","Chiffre de sources internationales",""
"OA","Séries temporelles annuelles","200","Singapour","551","Population rurale","3010","Population-Estimations","2020","2020","1000 No","0","X","Chiffre de sources internationales",""
"OA","Séries temporelles annuelles","200","Singapour","561","Population urbaine","3010","Population-Estimations","2020","2020","1000 No","5935.053","X","Chiffre de sources internationales",""
"OA","Séries temporelles annuelles","280","Sint Maarten (partie néerlandaise)","511","Population totale","3010","Population-Estimations","2020","2020","1000 No","41.008","X","Chiffre de sources internationales",""
"OA","Séries temporelles annuelles","280","Sint Maarten (partie néerlandaise)","512","Hommes","3010","Population-Estimations","2020","2020","1000 No","19.954","X","Chiffre de sources internationales",""
"OA","Séries temporelles annuelles","280","Sint Maarten (partie néerlandaise)","513","Femmes","3010","Population-Estimations","2020","2020","1000 No","21.053","X","Chiffre de sources internationales",""
"OA","Séries temporelles annuelles","280","Sint Maarten (partie néerlandaise)","551","Population rurale","3010","Population-Estimations","2020","2020","1000 No","0","X","Chiffre de sources internationales",""
"OA","Séries temporelles annuelles","280","Sint Maarten (partie néerlandaise)","561","Population urbaine","3010","Population-Estimations","2020","2020","1000 No","41.364","X","Chiffre de sources internationales",""
"OA","Séries temporelles annuelles","199","Slovaquie","511","Population totale","3010","Population-Estimations","2020","2020","1000 No","5455.024","X","Chiffre de sources internationales",""
"OA","Séries temporelles annuelles","199","Slovaquie","512","Hommes","3010","Population-Estimations","2020","2020","1000 No","2664.405","X","Chiffre de sources internationales",""
"OA","Séries temporelles annuelles","199","Slovaquie","513","Femmes","3010","Population-Estimations","2020","2020","1000 No","2790.618","X","Chiffre de sources internationales",""
"OA","Séries temporelles annuelles","199","Slovaquie","551","Population rurale","3010","Population-Estimations","2020","2020","1000 No","2520.712","X","Chiffre de sources internationales",""
"OA","Séries temporelles annuelles","199","Slovaquie","561","Population urbaine","3010","Population-Estimations","2020","2020","1000 No","2930.688","X","Chiffre de sources internationales",""
"OA","Séries temporelles annuelles","198","Slovénie","511","Population totale","3010","Population-Estimations","2020","2020","1000 No","2102.419","X","Chiffre de sources internationales",""
"OA","Séries temporelles annuelles","198","Slovénie","512","Hommes","3010","Population-Estimations","2020","2020","1000 No","1054.876","X","Chiffre de sources internationales",""
"OA","Séries temporelles annuelles","198","Slovénie","513","Femmes","3010","Population-Estimations","2020","2020","1000 No","1047.544","X","Chiffre de sources internationales",""
"OA","Séries temporelles annuelles","198","Slovénie","551","Population rurale","3010","Population-Estimations","2020","2020","1000 No","934.472","X","Chiffre de sources internationales",""
"OA","Séries temporelles annuelles","198","Slovénie","561","Population urbaine","3010","Population-Estimations","2020","2020","1000 No","1147.583","X","Chiffre de sources internationales",""
"OA","Séries temporelles annuelles","201","Somalie","511","Population totale","3010","Population-Estimations","2020","2020","1000 No","16651.191","X","Chiffre de sources internationales",""
"OA","Séries temporelles annuelles","201","Somalie","512","Hommes","3010","Population-Estimations","2020","2020","1000 No","8342.146","X","Chiffre de sources internationales",""
"OA","Séries temporelles annuelles","201","Somalie","513","Femmes","3010","Population-Estimations","2020","2020","1000 No","8309.044","X","Chiffre de sources internationales",""
"OA","Séries temporelles annuelles","201","Somalie","551","Population rurale","3010","Population-Estimations","2020","2020","1000 No","8674.136","X","Chiffre de sources internationales",""
"OA","Séries temporelles annuelles","201","Somalie","561","Population urbaine","3010","Population-Estimations","2020","2020","1000 No","7431.038","X","Chiffre de sources internationales",""
"OA","Séries temporelles annuelles","276","Soudan","511","Population totale","3010","Population-Estimations","2020","2020","1000 No","46789.231","X","Chiffre de sources internationales",""
"OA","Séries temporelles annuelles","276","Soudan","512","Hommes","3010","Population-Estimations","2020","2020","1000 No","23223.742","X","Chiffre de sources internationales",""
"OA","Séries temporelles annuelles","276","Soudan","513","Femmes","3010","Population-Estimations","2020","2020","1000 No","23565.489","X","Chiffre de sources internationales",""
"OA","Séries temporelles annuelles","276","Soudan","551","Population rurale","3010","Population-Estimations","2020","2020","1000 No","28191.779","X","Chiffre de sources internationales",""
"OA","Séries temporelles annuelles","276","Soudan","561","Population urbaine","3010","Population-Estimations","2020","2020","1000 No","15349.424","X","Chiffre de sources internationales",""
"OA","Séries temporelles annuelles","277","Soudan du Sud","511","Population totale","3010","Population-Estimations","2020","2020","1000 No","10698.467","X","Chiffre de sources internationales",""
"OA","Séries temporelles annuelles","277","Soudan du Sud","512","Hommes","3010","Population-Estimations","2020","2020","1000 No","5263.796","X","Chiffre de sources internationales",""
"OA","Séries temporelles annuelles","277","Soudan du Sud","513","Femmes","3010","Population-Estimations","2020","2020","1000 No","5434.671","X","Chiffre de sources internationales",""
"OA","Séries temporelles annuelles","277","Soudan du Sud","551","Population rurale","3010","Population-Estimations","2020","2020","1000 No","10860.946","X","Chiffre de sources internationales",""
"OA","Séries temporelles annuelles","277","Soudan du Sud","561","Population urbaine","3010","Population-Estimations","2020","2020","1000 No","2749.061","X","Chiffre de sources internationales",""
"OA","Séries temporelles annuelles","38","Sri Lanka","511","Population totale","3010","Population-Estimations","2020","2020","1000 No","22561.807","X","Chiffre de sources internationales",""
"OA","Séries temporelles annuelles","38","Sri Lanka","512","Hommes","3010","Population-Estimations","2020","2020","1000 No","10926.05","X","Chiffre de sources internationales",""
"OA","Séries temporelles annuelles","38","Sri Lanka","513","Femmes","3010","Population-Estimations","2020","2020","1000 No","11635.756","X","Chiffre de sources internationales",""
"OA","Séries temporelles annuelles","38","Sri Lanka","551","Population rurale","3010","Population-Estimations","2020","2020","1000 No","17138.554","X","Chiffre de sources internationales",""
"OA","Séries temporelles annuelles","38","Sri Lanka","561","Population urbaine","3010","Population-Estimations","2020","2020","1000 No","3945.488","X","Chiffre de sources internationales",""
"OA","Séries temporelles annuelles","210","Suède","511","Population totale","3010","Population-Estimations","2020","2020","1000 No","10353.686","X","Chiffre de sources internationales",""
"OA","Séries temporelles annuelles","210","Suède","512","Hommes","3010","Population-Estimations","2020","2020","1000 No","5209.47","X","Chiffre de sources internationales",""
"OA","Séries temporelles annuelles","210","Suède","513","Femmes","3010","Population-Estimations","2020","2020","1000 No","5144.217","X","Chiffre de sources internationales",""
"OA","Séries temporelles annuelles","210","Suède","551","Population rurale","3010","Population-Estimations","2020","2020","1000 No","1216.924","X","Chiffre de sources internationales",""
"OA","Séries temporelles annuelles","210","Suède","561","Population urbaine","3010","Population-Estimations","2020","2020","1000 No","8904.762","X","Chiffre de sources internationales",""
"OA","Séries temporelles annuelles","211","Suisse","511","Population totale","3010","Population-Estimations","2020","2020","1000 No","8640.582","X","Chiffre de sources internationales",""
"OA","Séries temporelles annuelles","211","Suisse","512","Hommes","3010","Population-Estimations","2020","2020","1000 No","4287.099","X","Chiffre de sources internationales",""
"OA","Séries temporelles annuelles","211","Suisse","513","Femmes","3010","Population-Estimations","2020","2020","1000 No","4353.483","X","Chiffre de sources internationales",""
"OA","Séries temporelles annuelles","211","Suisse","551","Population rurale","3010","Population-Estimations","2020","2020","1000 No","2261.695","X","Chiffre de sources internationales",""
"OA","Séries temporelles annuelles","211","Suisse","561","Population urbaine","3010","Population-Estimations","2020","2020","1000 No","6408.84","X","Chiffre de sources internationales",""
"OA","Séries temporelles annuelles","207","Suriname","511","Population totale","3010","Population-Estimations","2020","2020","1000 No","612.317","X","Chiffre de sources internationales",""
"OA","Séries temporelles annuelles","207","Suriname","512","Hommes","3010","Population-Estimations","2020","2020","1000 No","306.914","X","Chiffre de sources internationales",""
"OA","Séries temporelles annuelles","207","Suriname","513","Femmes","3010","Population-Estimations","2020","2020","1000 No","305.402","X","Chiffre de sources internationales",""
"OA","Séries temporelles annuelles","207","Suriname","551","Population rurale","3010","Population-Estimations","2020","2020","1000 No","195.577","X","Chiffre de sources internationales",""
"OA","Séries temporelles annuelles","207","Suriname","561","Population urbaine","3010","Population-Estimations","2020","2020","1000 No","382.175","X","Chiffre de sources internationales",""
"OA","Séries temporelles annuelles","208","Tadjikistan","511","Population totale","3010","Population-Estimations","2020","2020","1000 No","9749.31","X","Chiffre de sources internationales",""
"OA","Séries temporelles annuelles","208","Tadjikistan","512","Hommes","3010","Population-Estimations","2020","2020","1000 No","4775.554","X","Chiffre de sources internationales",""
"OA","Séries temporelles annuelles","208","Tadjikistan","513","Femmes","3010","Population-Estimations","2020","2020","1000 No","4973.757","X","Chiffre de sources internationales",""
"OA","Séries temporelles annuelles","208","Tadjikistan","551","Population rurale","3010","Population-Estimations","2020","2020","1000 No","6868.973","X","Chiffre de sources internationales",""
"OA","Séries temporelles annuelles","208","Tadjikistan","561","Population urbaine","3010","Population-Estimations","2020","2020","1000 No","2606.273","X","Chiffre de sources internationales",""
"OA","Séries temporelles annuelles","39","Tchad","511","Population totale","3010","Population-Estimations","2020","2020","1000 No","17224.679","X","Chiffre de sources internationales",""
"OA","Séries temporelles annuelles","39","Tchad","512","Hommes","3010","Population-Estimations","2020","2020","1000 No","8642.229","X","Chiffre de sources internationales",""
"OA","Séries temporelles annuelles","39","Tchad","513","Femmes","3010","Population-Estimations","2020","2020","1000 No","8582.45","X","Chiffre de sources internationales",""
"OA","Séries temporelles annuelles","39","Tchad","551","Population rurale","3010","Population-Estimations","2020","2020","1000 No","12454.833","X","Chiffre de sources internationales",""
"OA","Séries temporelles annuelles","39","Tchad","561","Population urbaine","3010","Population-Estimations","2020","2020","1000 No","3830.26","X","Chiffre de sources internationales",""
"OA","Séries temporelles annuelles","167","Tchéquie","511","Population totale","3010","Population-Estimations","2020","2020","1000 No","10550.129","X","Chiffre de sources internationales",""
"OA","Séries temporelles annuelles","167","Tchéquie","512","Hommes","3010","Population-Estimations","2020","2020","1000 No","5200.635","X","Chiffre de sources internationales",""
"OA","Séries temporelles annuelles","167","Tchéquie","513","Femmes","3010","Population-Estimations","2020","2020","1000 No","5349.494","X","Chiffre de sources internationales",""
"OA","Séries temporelles annuelles","167","Tchéquie","551","Population rurale","3010","Population-Estimations","2020","2020","1000 No","2758.156","X","Chiffre de sources internationales",""
"OA","Séries temporelles annuelles","167","Tchéquie","561","Population urbaine","3010","Population-Estimations","2020","2020","1000 No","7875.268","X","Chiffre de sources internationales",""
"OA","Séries temporelles annuelles","216","Thaïlande","511","Population totale","3010","Population-Estimations","2020","2020","1000 No","71641.484","X","Chiffre de sources internationales",""
"OA","Séries temporelles annuelles","216","Thaïlande","512","Hommes","3010","Population-Estimations","2020","2020","1000 No","35040.395","X","Chiffre de sources internationales",""
"OA","Séries temporelles annuelles","216","Thaïlande","513","Femmes","3010","Population-Estimations","2020","2020","1000 No","36601.088","X","Chiffre de sources internationales",""
"OA","Séries temporelles annuelles","216","Thaïlande","551","Population rurale","3010","Population-Estimations","2020","2020","1000 No","33712.543","X","Chiffre de sources internationales",""
"OA","Séries temporelles annuelles","216","Thaïlande","561","Population urbaine","3010","Population-Estimations","2020","2020","1000 No","35698.325","X","Chiffre de sources internationales",""
"OA","Séries temporelles annuelles","176","Timor-Leste","511","Population totale","3010","Population-Estimations","2020","2020","1000 No","1326.053","X","Chiffre de sources internationales",""
"OA","Séries temporelles annuelles","176","Timor-Leste","512","Hommes","3010","Population-Estimations","2020","2020","1000 No","669.694","X","Chiffre de sources internationales",""
"OA","Séries temporelles annuelles","176","Timor-Leste","513","Femmes","3010","Population-Estimations","2020","2020","1000 No","656.36","X","Chiffre de sources internationales",""
"OA","Séries temporelles annuelles","176","Timor-Leste","551","Population rurale","3010","Population-Estimations","2020","2020","1000 No","948.751","X","Chiffre de sources internationales",""
"OA","Séries temporelles annuelles","176","Timor-Leste","561","Population urbaine","3010","Population-Estimations","2020","2020","1000 No","432.649","X","Chiffre de sources internationales",""
"OA","Séries temporelles annuelles","217","Togo","511","Population totale","3010","Population-Estimations","2020","2020","1000 No","8669.72","X","Chiffre de sources internationales",""
"OA","Séries temporelles annuelles","217","Togo","512","Hommes","3010","Population-Estimations","2020","2020","1000 No","4358.407","X","Chiffre de sources internationales",""
"OA","Séries temporelles annuelles","217","Togo","513","Femmes","3010","Population-Estimations","2020","2020","1000 No","4311.314","X","Chiffre de sources internationales",""
"OA","Séries temporelles annuelles","217","Togo","551","Population rurale","3010","Population-Estimations","2020","2020","1000 No","4795.827","X","Chiffre de sources internationales",""
"OA","Séries temporelles annuelles","217","Togo","561","Population urbaine","3010","Population-Estimations","2020","2020","1000 No","3588.464","X","Chiffre de sources internationales",""
"OA","Séries temporelles annuelles","218","Tokélaou","511","Population totale","3010","Population-Estimations","2020","2020","1000 No","2.128","X","Chiffre de sources internationales",""
"OA","Séries temporelles annuelles","218","Tokélaou","512","Hommes","3010","Population-Estimations","2020","2020","1000 No","1.05","X","Chiffre de sources internationales",""
"OA","Séries temporelles annuelles","218","Tokélaou","513","Femmes","3010","Population-Estimations","2020","2020","1000 No","1.077","X","Chiffre de sources internationales",""
"OA","Séries temporelles annuelles","218","Tokélaou","551","Population rurale","3010","Population-Estimations","2020","2020","1000 No","1.357","X","Chiffre de sources internationales",""
"OA","Séries temporelles annuelles","218","Tokélaou","561","Population urbaine","3010","Population-Estimations","2020","2020","1000 No","0","X","Chiffre de sources internationales",""
"OA","Séries temporelles annuelles","219","Tonga","511","Population totale","3010","Population-Estimations","2020","2020","1000 No","105.704","X","Chiffre de sources internationales",""
"OA","Séries temporelles annuelles","219","Tonga","512","Hommes","3010","Population-Estimations","2020","2020","1000 No","51.14","X","Chiffre de sources internationales",""
"OA","Séries temporelles annuelles","219","Tonga","513","Femmes","3010","Population-Estimations","2020","2020","1000 No","54.563","X","Chiffre de sources internationales",""
