Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code (CPC),Item,Year Code,Year,Unit,Value,Flag,Flag Description,Note
"TCL","Crops and livestock products","340","Honduras","5622","Import value","02151","Chickens","2020","2020","1000 USD","7435","A","Official figure",""
"TCL","Crops and livestock products","340","Honduras","5909","Export quantity","02151","Chickens","2020","2020","1000 An","360","A","Official figure",""
"TCL","Crops and livestock products","340","Honduras","5922","Export value","02151","Chickens","2020","2020","1000 USD","199","A","Official figure",""
"TCL","Crops and livestock products","348","Hungary","5609","Import quantity","02151","Chickens","2020","2020","1000 An","24734","A","Official figure",""
"TCL","Crops and livestock products","348","Hungary","5622","Import value","02151","Chickens","2020","2020","1000 USD","60000","A","Official figure",""
"TCL","Crops and livestock products","348","Hungary","5909","Export quantity","02151","Chickens","2020","2020","1000 An","116879","A","Official figure",""
"TCL","Crops and livestock products","348","Hungary","5922","Export value","02151","Chickens","2020","2020","1000 USD","106232","A","Official figure",""
"TCL","Crops and livestock products","352","Iceland","5609","Import quantity","02151","Chickens","2020","2020","1000 An","0","A","Official figure",""
"TCL","Crops and livestock products","352","Iceland","5622","Import value","02151","Chickens","2020","2020","1000 USD","148","A","Official figure",""
"TCL","Crops and livestock products","356","India","5609","Import quantity","02151","Chickens","2020","2020","1000 An","63","A","Official figure",""
"TCL","Crops and livestock products","356","India","5622","Import value","02151","Chickens","2020","2020","1000 USD","2964","A","Official figure",""
"TCL","Crops and livestock products","356","India","5909","Export quantity","02151","Chickens","2020","2020","1000 An","158","A","Official figure",""
"TCL","Crops and livestock products","356","India","5922","Export value","02151","Chickens","2020","2020","1000 USD","224","A","Official figure",""
"TCL","Crops and livestock products","360","Indonesia","5609","Import quantity","02151","Chickens","2020","2020","1000 An","1118","A","Official figure",""
"TCL","Crops and livestock products","360","Indonesia","5622","Import value","02151","Chickens","2020","2020","1000 USD","31843","A","Official figure",""
"TCL","Crops and livestock products","360","Indonesia","5909","Export quantity","02151","Chickens","2020","2020","1000 An","372","A","Official figure",""
"TCL","Crops and livestock products","360","Indonesia","5922","Export value","02151","Chickens","2020","2020","1000 USD","286","A","Official figure",""
"TCL","Crops and livestock products","364","Iran (Islamic Republic of)","5609","Import quantity","02151","Chickens","2020","2020","1000 An","193","A","Official figure",""
"TCL","Crops and livestock products","364","Iran (Islamic Republic of)","5622","Import value","02151","Chickens","2020","2020","1000 USD","4175","A","Official figure",""
"TCL","Crops and livestock products","364","Iran (Islamic Republic of)","5909","Export quantity","02151","Chickens","2020","2020","1000 An","18882","A","Official figure",""
"TCL","Crops and livestock products","364","Iran (Islamic Republic of)","5922","Export value","02151","Chickens","2020","2020","1000 USD","4424","A","Official figure",""
"TCL","Crops and livestock products","368","Iraq","5609","Import quantity","02151","Chickens","2020","2020","1000 An","3817","X","Figure from international organizations","Estimated data using trading partners database"
"TCL","Crops and livestock products","368","Iraq","5622","Import value","02151","Chickens","2020","2020","1000 USD","12491","X","Figure from international organizations","Estimated data using trading partners database"
"TCL","Crops and livestock products","372","Ireland","5609","Import quantity","02151","Chickens","2020","2020","1000 An","7030","A","Official figure",""
"TCL","Crops and livestock products","372","Ireland","5622","Import value","02151","Chickens","2020","2020","1000 USD","8750","A","Official figure",""
"TCL","Crops and livestock products","372","Ireland","5909","Export quantity","02151","Chickens","2020","2020","1000 An","3343","A","Official figure",""
"TCL","Crops and livestock products","372","Ireland","5922","Export value","02151","Chickens","2020","2020","1000 USD","3828","A","Official figure",""
"TCL","Crops and livestock products","376","Israel","5609","Import quantity","02151","Chickens","2020","2020","1000 An","724","I","Imputed value",""
"TCL","Crops and livestock products","376","Israel","5622","Import value","02151","Chickens","2020","2020","1000 USD","6045","A","Official figure",""
"TCL","Crops and livestock products","380","Italy","5609","Import quantity","02151","Chickens","2020","2020","1000 An","6577","A","Official figure",""
"TCL","Crops and livestock products","380","Italy","5622","Import value","02151","Chickens","2020","2020","1000 USD","16375","A","Official figure",""
"TCL","Crops and livestock products","380","Italy","5909","Export quantity","02151","Chickens","2020","2020","1000 An","15413","A","Official figure",""
"TCL","Crops and livestock products","380","Italy","5922","Export value","02151","Chickens","2020","2020","1000 USD","8380","A","Official figure",""
"TCL","Crops and livestock products","388","Jamaica","5609","Import quantity","02151","Chickens","2020","2020","1000 An","520","A","Official figure",""
"TCL","Crops and livestock products","388","Jamaica","5622","Import value","02151","Chickens","2020","2020","1000 USD","1512","A","Official figure",""
"TCL","Crops and livestock products","392","Japan","5609","Import quantity","02151","Chickens","2020","2020","1000 An","338","A","Official figure",""
"TCL","Crops and livestock products","392","Japan","5622","Import value","02151","Chickens","2020","2020","1000 USD","6446","A","Official figure",""
"TCL","Crops and livestock products","400","Jordan","5609","Import quantity","02151","Chickens","2020","2020","1000 An","153","I","Imputed value",""
"TCL","Crops and livestock products","400","Jordan","5622","Import value","02151","Chickens","2020","2020","1000 USD","12715","A","Official figure",""
"TCL","Crops and livestock products","400","Jordan","5909","Export quantity","02151","Chickens","2020","2020","1000 An","26","I","Imputed value",""
"TCL","Crops and livestock products","400","Jordan","5922","Export value","02151","Chickens","2020","2020","1000 USD","1054","A","Official figure",""
"TCL","Crops and livestock products","398","Kazakhstan","5609","Import quantity","02151","Chickens","2020","2020","1000 An","398","A","Official figure",""
"TCL","Crops and livestock products","398","Kazakhstan","5622","Import value","02151","Chickens","2020","2020","1000 USD","10953","A","Official figure",""
"TCL","Crops and livestock products","398","Kazakhstan","5909","Export quantity","02151","Chickens","2020","2020","1000 An","17","A","Official figure",""
"TCL","Crops and livestock products","398","Kazakhstan","5922","Export value","02151","Chickens","2020","2020","1000 USD","371","A","Official figure",""
"TCL","Crops and livestock products","404","Kenya","5609","Import quantity","02151","Chickens","2020","2020","1000 An","42","A","Official figure",""
"TCL","Crops and livestock products","404","Kenya","5622","Import value","02151","Chickens","2020","2020","1000 USD","1446","A","Official figure",""
"TCL","Crops and livestock products","404","Kenya","5909","Export quantity","02151","Chickens","2020","2020","1000 An","2","A","Official figure",""
"TCL","Crops and livestock products","404","Kenya","5922","Export value","02151","Chickens","2020","2020","1000 USD","135","A","Official figure",""
"TCL","Crops and livestock products","414","Kuwait","5609","Import quantity","02151","Chickens","2020","2020","1000 An","154","A","Official figure",""
"TCL","Crops and livestock products","414","Kuwait","5622","Import value","02151","Chickens","2020","2020","1000 USD","7664","A","Official figure",""
"TCL","Crops and livestock products","414","Kuwait","5909","Export quantity","02151","Chickens","2020","2020","1000 An","2","A","Official figure",""
"TCL","Crops and livestock products","414","Kuwait","5922","Export value","02151","Chickens","2020","2020","1000 USD","18","A","Official figure",""
"TCL","Crops and livestock products","417","Kyrgyzstan","5609","Import quantity","02151","Chickens","2020","2020","1000 An","3","A","Official figure",""
"TCL","Crops and livestock products","417","Kyrgyzstan","5622","Import value","02151","Chickens","2020","2020","1000 USD","120","A","Official figure",""
"TCL","Crops and livestock products","417","Kyrgyzstan","5909","Export quantity","02151","Chickens","2020","2020","1000 An","0","A","Official figure",""
"TCL","Crops and livestock products","417","Kyrgyzstan","5922","Export value","02151","Chickens","2020","2020","1000 USD","0","A","Official figure",""
"TCL","Crops and livestock products","418","Lao People's Democratic Republic","5609","Import quantity","02151","Chickens","2020","2020","1000 An","5483","A","Official figure",""
"TCL","Crops and livestock products","418","Lao People's Democratic Republic","5622","Import value","02151","Chickens","2020","2020","1000 USD","4372","A","Official figure",""
"TCL","Crops and livestock products","418","Lao People's Democratic Republic","5909","Export quantity","02151","Chickens","2020","2020","1000 An","1082","A","Official figure",""
"TCL","Crops and livestock products","418","Lao People's Democratic Republic","5922","Export value","02151","Chickens","2020","2020","1000 USD","2350","A","Official figure",""
"TCL","Crops and livestock products","428","Latvia","5609","Import quantity","02151","Chickens","2020","2020","1000 An","2171","A","Official figure",""
"TCL","Crops and livestock products","428","Latvia","5622","Import value","02151","Chickens","2020","2020","1000 USD","2936","A","Official figure",""
"TCL","Crops and livestock products","428","Latvia","5909","Export quantity","02151","Chickens","2020","2020","1000 An","2014","A","Official figure",""
"TCL","Crops and livestock products","428","Latvia","5922","Export value","02151","Chickens","2020","2020","1000 USD","1356","A","Official figure",""
"TCL","Crops and livestock products","422","Lebanon","5609","Import quantity","02151","Chickens","2020","2020","1000 An","661","A","Official figure",""
"TCL","Crops and livestock products","422","Lebanon","5622","Import value","02151","Chickens","2020","2020","1000 USD","4326","A","Official figure",""
"TCL","Crops and livestock products","426","Lesotho","5609","Import quantity","02151","Chickens","2020","2020","1000 An","1882","A","Official figure",""
"TCL","Crops and livestock products","426","Lesotho","5622","Import value","02151","Chickens","2020","2020","1000 USD","2397","A","Official figure",""
"TCL","Crops and livestock products","430","Liberia","5609","Import quantity","02151","Chickens","2020","2020","1000 An","33","A","Official figure",""
"TCL","Crops and livestock products","430","Liberia","5622","Import value","02151","Chickens","2020","2020","1000 USD","8","A","Official figure",""
"TCL","Crops and livestock products","434","Libya","5609","Import quantity","02151","Chickens","2020","2020","1000 An","0","X","Figure from international organizations","Estimated data using trading partners database"
"TCL","Crops and livestock products","434","Libya","5622","Import value","02151","Chickens","2020","2020","1000 USD","0","X","Figure from international organizations","Estimated data using trading partners database"
"TCL","Crops and livestock products","440","Lithuania","5609","Import quantity","02151","Chickens","2020","2020","1000 An","3585","A","Official figure",""
"TCL","Crops and livestock products","440","Lithuania","5622","Import value","02151","Chickens","2020","2020","1000 USD","5977","A","Official figure",""
"TCL","Crops and livestock products","440","Lithuania","5909","Export quantity","02151","Chickens","2020","2020","1000 An","1877","A","Official figure",""
"TCL","Crops and livestock products","440","Lithuania","5922","Export value","02151","Chickens","2020","2020","1000 USD","1540","A","Official figure",""
"TCL","Crops and livestock products","442","Luxembourg","5609","Import quantity","02151","Chickens","2020","2020","1000 An","76","A","Official figure",""
"TCL","Crops and livestock products","442","Luxembourg","5622","Import value","02151","Chickens","2020","2020","1000 USD","411","A","Official figure",""
"TCL","Crops and livestock products","442","Luxembourg","5909","Export quantity","02151","Chickens","2020","2020","1000 An","112","A","Official figure",""
"TCL","Crops and livestock products","442","Luxembourg","5922","Export value","02151","Chickens","2020","2020","1000 USD","317","A","Official figure",""
"TCL","Crops and livestock products","450","Madagascar","5609","Import quantity","02151","Chickens","2020","2020","1000 An","284","A","Official figure",""
"TCL","Crops and livestock products","450","Madagascar","5622","Import value","02151","Chickens","2020","2020","1000 USD","847","A","Official figure",""
"TCL","Crops and livestock products","454","Malawi","5609","Import quantity","02151","Chickens","2020","2020","1000 An","22","A","Official figure",""
"TCL","Crops and livestock products","454","Malawi","5622","Import value","02151","Chickens","2020","2020","1000 USD","1891","A","Official figure",""
"TCL","Crops and livestock products","454","Malawi","5909","Export quantity","02151","Chickens","2020","2020","1000 An","196","A","Official figure",""
"TCL","Crops and livestock products","454","Malawi","5922","Export value","02151","Chickens","2020","2020","1000 USD","628","A","Official figure",""
"TCL","Crops and livestock products","458","Malaysia","5609","Import quantity","02151","Chickens","2020","2020","1000 An","1647","A","Official figure",""
"TCL","Crops and livestock products","458","Malaysia","5622","Import value","02151","Chickens","2020","2020","1000 USD","16613","A","Official figure",""
"TCL","Crops and livestock products","458","Malaysia","5909","Export quantity","02151","Chickens","2020","2020","1000 An","56491","A","Official figure",""
"TCL","Crops and livestock products","458","Malaysia","5922","Export value","02151","Chickens","2020","2020","1000 USD","153489","A","Official figure",""
"TCL","Crops and livestock products","462","Maldives","5609","Import quantity","02151","Chickens","2020","2020","1000 An","11","A","Official figure",""
"TCL","Crops and livestock products","462","Maldives","5622","Import value","02151","Chickens","2020","2020","1000 USD","72","A","Official figure",""
"TCL","Crops and livestock products","466","Mali","5609","Import quantity","02151","Chickens","2020","2020","1000 An","2262","X","Figure from international organizations","Estimated data using trading partners database"
"TCL","Crops and livestock products","466","Mali","5622","Import value","02151","Chickens","2020","2020","1000 USD","2283","X","Figure from international organizations","Estimated data using trading partners database"
"TCL","Crops and livestock products","478","Mauritania","5609","Import quantity","02151","Chickens","2020","2020","1000 An","15","A","Official figure",""
"TCL","Crops and livestock products","478","Mauritania","5622","Import value","02151","Chickens","2020","2020","1000 USD","2","A","Official figure",""
"TCL","Crops and livestock products","480","Mauritius","5609","Import quantity","02151","Chickens","2020","2020","1000 An","201","I","Imputed value",""
"TCL","Crops and livestock products","480","Mauritius","5622","Import value","02151","Chickens","2020","2020","1000 USD","987","A","Official figure",""
"TCL","Crops and livestock products","480","Mauritius","5909","Export quantity","02151","Chickens","2020","2020","1000 An","122","I","Imputed value",""
"TCL","Crops and livestock products","480","Mauritius","5922","Export value","02151","Chickens","2020","2020","1000 USD","193","A","Official figure",""
"TCL","Crops and livestock products","484","Mexico","5609","Import quantity","02151","Chickens","2020","2020","1000 An","930","I","Imputed value",""
"TCL","Crops and livestock products","484","Mexico","5622","Import value","02151","Chickens","2020","2020","1000 USD","12929","A","Official figure",""
"TCL","Crops and livestock products","499","Montenegro","5609","Import quantity","02151","Chickens","2020","2020","1000 An","166","A","Official figure",""
"TCL","Crops and livestock products","499","Montenegro","5622","Import value","02151","Chickens","2020","2020","1000 USD","1226","A","Official figure",""
"TCL","Crops and livestock products","499","Montenegro","5909","Export quantity","02151","Chickens","2020","2020","1000 An","202","A","Official figure",""
"TCL","Crops and livestock products","499","Montenegro","5922","Export value","02151","Chickens","2020","2020","1000 USD","80","A","Official figure",""
"TCL","Crops and livestock products","504","Morocco","5609","Import quantity","02151","Chickens","2020","2020","1000 An","4893","I","Imputed value",""
"TCL","Crops and livestock products","504","Morocco","5622","Import value","02151","Chickens","2020","2020","1000 USD","20950","A","Official figure",""
"TCL","Crops and livestock products","504","Morocco","5909","Export quantity","02151","Chickens","2020","2020","1000 An","21","A","Official figure",""
"TCL","Crops and livestock products","504","Morocco","5922","Export value","02151","Chickens","2020","2020","1000 USD","429","A","Official figure",""
"TCL","Crops and livestock products","508","Mozambique","5609","Import quantity","02151","Chickens","2020","2020","1000 An","1404","A","Official figure",""
"TCL","Crops and livestock products","508","Mozambique","5622","Import value","02151","Chickens","2020","2020","1000 USD","4148","A","Official figure",""
"TCL","Crops and livestock products","104","Myanmar","5609","Import quantity","02151","Chickens","2020","2020","1000 An","8508","A","Official figure",""
"TCL","Crops and livestock products","104","Myanmar","5622","Import value","02151","Chickens","2020","2020","1000 USD","5604","A","Official figure",""
"TCL","Crops and livestock products","104","Myanmar","5909","Export quantity","02151","Chickens","2020","2020","1000 An","18","A","Official figure",""
"TCL","Crops and livestock products","104","Myanmar","5922","Export value","02151","Chickens","2020","2020","1000 USD","43","A","Official figure",""
"TCL","Crops and livestock products","516","Namibia","5609","Import quantity","02151","Chickens","2020","2020","1000 An","3926","A","Official figure",""
"TCL","Crops and livestock products","516","Namibia","5622","Import value","02151","Chickens","2020","2020","1000 USD","1307","A","Official figure",""
"TCL","Crops and livestock products","516","Namibia","5909","Export quantity","02151","Chickens","2020","2020","1000 An","2","A","Official figure",""
"TCL","Crops and livestock products","516","Namibia","5922","Export value","02151","Chickens","2020","2020","1000 USD","1","A","Official figure",""
"TCL","Crops and livestock products","524","Nepal","5609","Import quantity","02151","Chickens","2020","2020","1000 An","752","A","Official figure",""
"TCL","Crops and livestock products","524","Nepal","5622","Import value","02151","Chickens","2020","2020","1000 USD","6952","A","Official figure",""
"TCL","Crops and livestock products","528","Netherlands (Kingdom of the)","5609","Import quantity","02151","Chickens","2020","2020","1000 An","410911","A","Official figure",""
"TCL","Crops and livestock products","528","Netherlands (Kingdom of the)","5622","Import value","02151","Chickens","2020","2020","1000 USD","685167","A","Official figure",""
"TCL","Crops and livestock products","528","Netherlands (Kingdom of the)","5909","Export quantity","02151","Chickens","2020","2020","1000 An","269877","A","Official figure",""
"TCL","Crops and livestock products","528","Netherlands (Kingdom of the)","5922","Export value","02151","Chickens","2020","2020","1000 USD","313790","A","Official figure",""
"TCL","Crops and livestock products","540","New Caledonia","5609","Import quantity","02151","Chickens","2020","2020","1000 An","5","X","Figure from international organizations","Estimated data using trading partners database"
"TCL","Crops and livestock products","540","New Caledonia","5622","Import value","02151","Chickens","2020","2020","1000 USD","30","X","Figure from international organizations","Estimated data using trading partners database"
"TCL","Crops and livestock products","554","New Zealand","5909","Export quantity","02151","Chickens","2020","2020","1000 An","2227","A","Official figure",""
"TCL","Crops and livestock products","554","New Zealand","5922","Export value","02151","Chickens","2020","2020","1000 USD","31927","A","Official figure",""
"TCL","Crops and livestock products","558","Nicaragua","5609","Import quantity","02151","Chickens","2020","2020","1000 An","10706","A","Official figure",""
"TCL","Crops and livestock products","558","Nicaragua","5622","Import value","02151","Chickens","2020","2020","1000 USD","9729","A","Official figure",""
"TCL","Crops and livestock products","562","Niger","5609","Import quantity","02151","Chickens","2020","2020","1000 An","53","A","Official figure",""
"TCL","Crops and livestock products","562","Niger","5622","Import value","02151","Chickens","2020","2020","1000 USD","46","A","Official figure",""
"TCL","Crops and livestock products","566","Nigeria","5609","Import quantity","02151","Chickens","2020","2020","1000 An","57","X","Figure from international organizations","Estimated data using trading partners database"
"TCL","Crops and livestock products","566","Nigeria","5622","Import value","02151","Chickens","2020","2020","1000 USD","1224","X","Figure from international organizations","Estimated data using trading partners database"
"TCL","Crops and livestock products","566","Nigeria","5909","Export quantity","02151","Chickens","2020","2020","1000 An","2","X","Figure from international organizations","Estimated data using trading partners database"
"TCL","Crops and livestock products","566","Nigeria","5922","Export value","02151","Chickens","2020","2020","1000 USD","0","X","Figure from international organizations","Estimated data using trading partners database"
"TCL","Crops and livestock products","570","Niue","5609","Import quantity","02151","Chickens","2020","2020","1000 An","0","X","Figure from international organizations","Estimated data using trading partners database"
"TCL","Crops and livestock products","570","Niue","5622","Import value","02151","Chickens","2020","2020","1000 USD","2","X","Figure from international organizations","Estimated data using trading partners database"
"TCL","Crops and livestock products","807","North Macedonia","5609","Import quantity","02151","Chickens","2020","2020","1000 An","244","A","Official figure",""
"TCL","Crops and livestock products","807","North Macedonia","5622","Import value","02151","Chickens","2020","2020","1000 USD","1552","A","Official figure",""
"TCL","Crops and livestock products","578","Norway","5609","Import quantity","02151","Chickens","2020","2020","1000 An","0","A","Official figure",""
"TCL","Crops and livestock products","578","Norway","5622","Import value","02151","Chickens","2020","2020","1000 USD","334","A","Official figure",""
"TCL","Crops and livestock products","578","Norway","5909","Export quantity","02151","Chickens","2020","2020","1000 An","10","A","Official figure",""
"TCL","Crops and livestock products","578","Norway","5922","Export value","02151","Chickens","2020","2020","1000 USD","31","A","Official figure",""
"TCL","Crops and livestock products","512","Oman","5609","Import quantity","02151","Chickens","2020","2020","1000 An","84","A","Official figure",""
"TCL","Crops and livestock products","512","Oman","5622","Import value","02151","Chickens","2020","2020","1000 USD","2335","A","Official figure",""
"TCL","Crops and livestock products","512","Oman","5909","Export quantity","02151","Chickens","2020","2020","1000 An","3","A","Official figure",""
"TCL","Crops and livestock products","512","Oman","5922","Export value","02151","Chickens","2020","2020","1000 USD","2","A","Official figure",""
"TCL","Crops and livestock products","586","Pakistan","5609","Import quantity","02151","Chickens","2020","2020","1000 An","418","A","Official figure",""
"TCL","Crops and livestock products","586","Pakistan","5622","Import value","02151","Chickens","2020","2020","1000 USD","7418","A","Official figure",""
"TCL","Crops and livestock products","586","Pakistan","5909","Export quantity","02151","Chickens","2020","2020","1000 An","29592","A","Official figure",""
"TCL","Crops and livestock products","586","Pakistan","5922","Export value","02151","Chickens","2020","2020","1000 USD","8626","A","Official figure",""
"TCL","Crops and livestock products","275","Palestine","5609","Import quantity","02151","Chickens","2020","2020","1000 An","821","I","Imputed value",""
"TCL","Crops and livestock products","275","Palestine","5622","Import value","02151","Chickens","2020","2020","1000 USD","2649","A","Official figure",""
"TCL","Crops and livestock products","591","Panama","5609","Import quantity","02151","Chickens","2020","2020","1000 An","1248","A","Official figure",""
"TCL","Crops and livestock products","591","Panama","5622","Import value","02151","Chickens","2020","2020","1000 USD","7802","A","Official figure",""
"TCL","Crops and livestock products","591","Panama","5909","Export quantity","02151","Chickens","2020","2020","1000 An","502","A","Official figure",""
"TCL","Crops and livestock products","591","Panama","5922","Export value","02151","Chickens","2020","2020","1000 USD","41","A","Official figure",""
"TCL","Crops and livestock products","598","Papua New Guinea","5609","Import quantity","02151","Chickens","2020","2020","1000 An","166","I","Imputed value",""
"TCL","Crops and livestock products","598","Papua New Guinea","5622","Import value","02151","Chickens","2020","2020","1000 USD","1278","A","Official figure",""
"TCL","Crops and livestock products","600","Paraguay","5609","Import quantity","02151","Chickens","2020","2020","1000 An","15288","A","Official figure",""
"TCL","Crops and livestock products","600","Paraguay","5622","Import value","02151","Chickens","2020","2020","1000 USD","10107","A","Official figure",""
"TCL","Crops and livestock products","604","Peru","5609","Import quantity","02151","Chickens","2020","2020","1000 An","24","A","Official figure",""
"TCL","Crops and livestock products","604","Peru","5622","Import value","02151","Chickens","2020","2020","1000 USD","13307","A","Official figure",""
"TCL","Crops and livestock products","608","Philippines","5609","Import quantity","02151","Chickens","2020","2020","1000 An","48","A","Official figure",""
"TCL","Crops and livestock products","608","Philippines","5622","Import value","02151","Chickens","2020","2020","1000 USD","921","A","Official figure",""
"TCL","Crops and livestock products","608","Philippines","5909","Export quantity","02151","Chickens","2020","2020","1000 An","2","A","Official figure",""
"TCL","Crops and livestock products","608","Philippines","5922","Export value","02151","Chickens","2020","2020","1000 USD","88","A","Official figure",""
"TCL","Crops and livestock products","616","Poland","5609","Import quantity","02151","Chickens","2020","2020","1000 An","93128","A","Official figure",""
"TCL","Crops and livestock products","616","Poland","5622","Import value","02151","Chickens","2020","2020","1000 USD","96278","A","Official figure",""
"TCL","Crops and livestock products","616","Poland","5909","Export quantity","02151","Chickens","2020","2020","1000 An","69535","A","Official figure",""
"TCL","Crops and livestock products","616","Poland","5922","Export value","02151","Chickens","2020","2020","1000 USD","29691","A","Official figure",""
"TCL","Crops and livestock products","620","Portugal","5609","Import quantity","02151","Chickens","2020","2020","1000 An","14683","A","Official figure",""
"TCL","Crops and livestock products","620","Portugal","5622","Import value","02151","Chickens","2020","2020","1000 USD","23600","A","Official figure",""
"TCL","Crops and livestock products","620","Portugal","5909","Export quantity","02151","Chickens","2020","2020","1000 An","29082","A","Official figure",""
"TCL","Crops and livestock products","620","Portugal","5922","Export value","02151","Chickens","2020","2020","1000 USD","13997","A","Official figure",""
"TCL","Crops and livestock products","634","Qatar","5609","Import quantity","02151","Chickens","2020","2020","1000 An","735","A","Official figure",""
"TCL","Crops and livestock products","634","Qatar","5622","Import value","02151","Chickens","2020","2020","1000 USD","910","A","Official figure",""
"TCL","Crops and livestock products","410","Republic of Korea","5609","Import quantity","02151","Chickens","2020","2020","1000 An","730","A","Official figure",""
"TCL","Crops and livestock products","410","Republic of Korea","5622","Import value","02151","Chickens","2020","2020","1000 USD","10970","A","Official figure",""
"TCL","Crops and livestock products","410","Republic of Korea","5909","Export quantity","02151","Chickens","2020","2020","1000 An","4","A","Official figure",""
"TCL","Crops and livestock products","410","Republic of Korea","5922","Export value","02151","Chickens","2020","2020","1000 USD","27","A","Official figure",""
"TCL","Crops and livestock products","498","Republic of Moldova","5609","Import quantity","02151","Chickens","2020","2020","1000 An","3070","X","Figure from international organizations","Estimated data using trading partners database"
"TCL","Crops and livestock products","498","Republic of Moldova","5622","Import value","02151","Chickens","2020","2020","1000 USD","1580","A","Official figure",""
"TCL","Crops and livestock products","642","Romania","5609","Import quantity","02151","Chickens","2020","2020","1000 An","114665","A","Official figure",""
"TCL","Crops and livestock products","642","Romania","5622","Import value","02151","Chickens","2020","2020","1000 USD","60038","A","Official figure",""
"TCL","Crops and livestock products","642","Romania","5909","Export quantity","02151","Chickens","2020","2020","1000 An","17660","A","Official figure",""
"TCL","Crops and livestock products","642","Romania","5922","Export value","02151","Chickens","2020","2020","1000 USD","33607","A","Official figure",""
"TCL","Crops and livestock products","643","Russian Federation","5609","Import quantity","02151","Chickens","2020","2020","1000 An","3095","I","Imputed value",""
"TCL","Crops and livestock products","643","Russian Federation","5622","Import value","02151","Chickens","2020","2020","1000 USD","15626","A","Official figure",""
"TCL","Crops and livestock products","643","Russian Federation","5909","Export quantity","02151","Chickens","2020","2020","1000 An","441","A","Official figure",""
"TCL","Crops and livestock products","643","Russian Federation","5922","Export value","02151","Chickens","2020","2020","1000 USD","12049","A","Official figure",""
"TCL","Crops and livestock products","646","Rwanda","5609","Import quantity","02151","Chickens","2020","2020","1000 An","341","A","Official figure",""
"TCL","Crops and livestock products","646","Rwanda","5622","Import value","02151","Chickens","2020","2020","1000 USD","1001","A","Official figure",""
"TCL","Crops and livestock products","646","Rwanda","5909","Export quantity","02151","Chickens","2020","2020","1000 An","1118","A","Official figure",""
"TCL","Crops and livestock products","646","Rwanda","5922","Export value","02151","Chickens","2020","2020","1000 USD","487","A","Official figure",""
"TCL","Crops and livestock products","659","Saint Kitts and Nevis","5609","Import quantity","02151","Chickens","2020","2020","1000 An","18","X","Figure from international organizations","Estimated data using trading partners database"
"TCL","Crops and livestock products","659","Saint Kitts and Nevis","5622","Import value","02151","Chickens","2020","2020","1000 USD","49","X","Figure from international organizations","Estimated data using trading partners database"
"TCL","Crops and livestock products","662","Saint Lucia","5609","Import quantity","02151","Chickens","2020","2020","1000 An","57","A","Official figure",""
"TCL","Crops and livestock products","662","Saint Lucia","5622","Import value","02151","Chickens","2020","2020","1000 USD","61","A","Official figure",""
"TCL","Crops and livestock products","670","Saint Vincent and the Grenadines","5609","Import quantity","02151","Chickens","2020","2020","1000 An","6","A","Official figure",""
"TCL","Crops and livestock products","670","Saint Vincent and the Grenadines","5622","Import value","02151","Chickens","2020","2020","1000 USD","84","A","Official figure",""
"TCL","Crops and livestock products","882","Samoa","5609","Import quantity","02151","Chickens","2020","2020","1000 An","6","X","Figure from international organizations","Estimated data using trading partners database"
"TCL","Crops and livestock products","882","Samoa","5622","Import value","02151","Chickens","2020","2020","1000 USD","105","X","Figure from international organizations","Estimated data using trading partners database"
"TCL","Crops and livestock products","678","Sao Tome and Principe","5609","Import quantity","02151","Chickens","2020","2020","1000 An","88","A","Official figure",""
"TCL","Crops and livestock products","678","Sao Tome and Principe","5622","Import value","02151","Chickens","2020","2020","1000 USD","111","A","Official figure",""
"TCL","Crops and livestock products","682","Saudi Arabia","5609","Import quantity","02151","Chickens","2020","2020","1000 An","126","A","Official figure",""
"TCL","Crops and livestock products","682","Saudi Arabia","5622","Import value","02151","Chickens","2020","2020","1000 USD","18466","A","Official figure",""
"TCL","Crops and livestock products","682","Saudi Arabia","5909","Export quantity","02151","Chickens","2020","2020","1000 An","433","A","Official figure",""
"TCL","Crops and livestock products","682","Saudi Arabia","5922","Export value","02151","Chickens","2020","2020","1000 USD","11476","A","Official figure",""
"TCL","Crops and livestock products","686","Senegal","5609","Import quantity","02151","Chickens","2020","2020","1000 An","213","A","Official figure",""
"TCL","Crops and livestock products","686","Senegal","5622","Import value","02151","Chickens","2020","2020","1000 USD","1091","A","Official figure",""
"TCL","Crops and livestock products","686","Senegal","5909","Export quantity","02151","Chickens","2020","2020","1000 An","79","A","Official figure",""
"TCL","Crops and livestock products","686","Senegal","5922","Export value","02151","Chickens","2020","2020","1000 USD","69","A","Official figure",""
"TCL","Crops and livestock products","688","Serbia","5609","Import quantity","02151","Chickens","2020","2020","1000 An","13414","A","Official figure",""
"TCL","Crops and livestock products","688","Serbia","5622","Import value","02151","Chickens","2020","2020","1000 USD","5555","A","Official figure",""
"TCL","Crops and livestock products","688","Serbia","5909","Export quantity","02151","Chickens","2020","2020","1000 An","37262","A","Official figure",""
"TCL","Crops and livestock products","688","Serbia","5922","Export value","02151","Chickens","2020","2020","1000 USD","2780","A","Official figure",""
"TCL","Crops and livestock products","690","Seychelles","5609","Import quantity","02151","Chickens","2020","2020","1000 An","56","I","Imputed value",""
