Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code (CPC),Item,Year Code,Year,Unit,Value,Flag,Flag Description,Note
"SCL","Supply Utilization Accounts (2010-)","392","Japan","5016","Loss","21121","Meat of chickens, fresh or chilled","2020","2020","t","50000","A","Official figure",""
"SCL","Supply Utilization Accounts (2010-)","392","Japan","5166","Residuals","21121","Meat of chickens, fresh or chilled","2020","2020","t","0","I","Imputed value",""
"SCL","Supply Utilization Accounts (2010-)","392","Japan","664","Food supply (kcal/capita/day)","21121","Meat of chickens, fresh or chilled","2020","2020","kcal/cap/d","70.8","X","Figure from international organizations","Unofficial figure"
"SCL","Supply Utilization Accounts (2010-)","392","Japan","665","Food supply quantity (g/capita/day)","21121","Meat of chickens, fresh or chilled","2020","2020","g/cap/d","51.4","X","Figure from international organizations","Unofficial figure"
"SCL","Supply Utilization Accounts (2010-)","392","Japan","674","Protein supply quantity (g/capita/day)","21121","Meat of chickens, fresh or chilled","2020","2020","g/cap/d","8.46","X","Figure from international organizations","Unofficial figure"
"SCL","Supply Utilization Accounts (2010-)","392","Japan","684","Fat supply quantity (g/capita/day)","21121","Meat of chickens, fresh or chilled","2020","2020","g/cap/d","4.1","X","Figure from international organizations","Unofficial figure"
"SCL","Supply Utilization Accounts (2010-)","392","Japan","261","Calories/Year","21121","Meat of chickens, fresh or chilled","2020","2020","million Kcal","3236712.79","X","Figure from international organizations","Unofficial figure"
"SCL","Supply Utilization Accounts (2010-)","392","Japan","271","Proteins/Year","21121","Meat of chickens, fresh or chilled","2020","2020","t","386826.65","X","Figure from international organizations","Unofficial figure"
"SCL","Supply Utilization Accounts (2010-)","392","Japan","281","Fats/Year","21121","Meat of chickens, fresh or chilled","2020","2020","t","187492.51","X","Figure from international organizations","Unofficial figure"
"SCL","Supply Utilization Accounts (2010-)","392","Japan","5610","Import quantity","21522","Poultry fat, rendered","2020","2020","t","989.45","A","Official figure",""
"SCL","Supply Utilization Accounts (2010-)","392","Japan","5166","Residuals","21522","Poultry fat, rendered","2020","2020","t","0","I","Imputed value",""
"SCL","Supply Utilization Accounts (2010-)","392","Japan","664","Food supply (kcal/capita/day)","21522","Poultry fat, rendered","2020","2020","kcal/cap/d","0.19","X","Figure from international organizations","Unofficial figure"
"SCL","Supply Utilization Accounts (2010-)","392","Japan","665","Food supply quantity (g/capita/day)","21522","Poultry fat, rendered","2020","2020","g/cap/d","0.02","X","Figure from international organizations","Unofficial figure"
"SCL","Supply Utilization Accounts (2010-)","392","Japan","674","Protein supply quantity (g/capita/day)","21522","Poultry fat, rendered","2020","2020","g/cap/d","0","X","Figure from international organizations","Unofficial figure"
"SCL","Supply Utilization Accounts (2010-)","392","Japan","684","Fat supply quantity (g/capita/day)","21522","Poultry fat, rendered","2020","2020","g/cap/d","0.02","X","Figure from international organizations","Unofficial figure"
"SCL","Supply Utilization Accounts (2010-)","392","Japan","261","Calories/Year","21522","Poultry fat, rendered","2020","2020","million Kcal","8885.26","X","Figure from international organizations","Unofficial figure"
"SCL","Supply Utilization Accounts (2010-)","392","Japan","271","Proteins/Year","21522","Poultry fat, rendered","2020","2020","t","0","X","Figure from international organizations","Unofficial figure"
"SCL","Supply Utilization Accounts (2010-)","392","Japan","281","Fats/Year","21522","Poultry fat, rendered","2020","2020","t","987.47","X","Figure from international organizations","Unofficial figure"
"SCL","Supply Utilization Accounts (2010-)","392","Japan","5610","Import quantity","F1061","Poultry meat preparations","2020","2020","t","479189.31","A","Official figure",""
"SCL","Supply Utilization Accounts (2010-)","392","Japan","5910","Export quantity","F1061","Poultry meat preparations","2020","2020","t","408.34","A","Official figure",""
"SCL","Supply Utilization Accounts (2010-)","392","Japan","5166","Residuals","F1061","Poultry meat preparations","2020","2020","t","0","I","Imputed value",""
"SCL","Supply Utilization Accounts (2010-)","392","Japan","664","Food supply (kcal/capita/day)","F1061","Poultry meat preparations","2020","2020","kcal/cap/d","18.64","X","Figure from international organizations","Unofficial figure"
"SCL","Supply Utilization Accounts (2010-)","392","Japan","665","Food supply quantity (g/capita/day)","F1061","Poultry meat preparations","2020","2020","g/cap/d","10.47","X","Figure from international organizations","Unofficial figure"
"SCL","Supply Utilization Accounts (2010-)","392","Japan","674","Protein supply quantity (g/capita/day)","F1061","Poultry meat preparations","2020","2020","g/cap/d","2.12","X","Figure from international organizations","Unofficial figure"
"SCL","Supply Utilization Accounts (2010-)","392","Japan","684","Fat supply quantity (g/capita/day)","F1061","Poultry meat preparations","2020","2020","g/cap/d","1.02","X","Figure from international organizations","Unofficial figure"
"SCL","Supply Utilization Accounts (2010-)","392","Japan","261","Calories/Year","F1061","Poultry meat preparations","2020","2020","million Kcal","852230.12","X","Figure from international organizations","Unofficial figure"
"SCL","Supply Utilization Accounts (2010-)","392","Japan","271","Proteins/Year","F1061","Poultry meat preparations","2020","2020","t","96713.76","X","Figure from international organizations","Unofficial figure"
"SCL","Supply Utilization Accounts (2010-)","392","Japan","281","Fats/Year","F1061","Poultry meat preparations","2020","2020","t","46441.75","X","Figure from international organizations","Unofficial figure"
"SCL","Supply Utilization Accounts (2010-)","400","Jordan","5113","Opening stocks","21121","Meat of chickens, fresh or chilled","2020","2020","t","46921.4","E","Estimated value",""
"SCL","Supply Utilization Accounts (2010-)","400","Jordan","5510","Production","21121","Meat of chickens, fresh or chilled","2020","2020","t","217572","A","Official figure",""
"SCL","Supply Utilization Accounts (2010-)","400","Jordan","5610","Import quantity","21121","Meat of chickens, fresh or chilled","2020","2020","t","48920.44","I","Imputed value",""
"SCL","Supply Utilization Accounts (2010-)","400","Jordan","5071","Stock Variation","21121","Meat of chickens, fresh or chilled","2020","2020","t","0","E","Estimated value",""
"SCL","Supply Utilization Accounts (2010-)","400","Jordan","5910","Export quantity","21121","Meat of chickens, fresh or chilled","2020","2020","t","6545.65","I","Imputed value",""
"SCL","Supply Utilization Accounts (2010-)","400","Jordan","5016","Loss","21121","Meat of chickens, fresh or chilled","2020","2020","t","0","E","Estimated value",""
"SCL","Supply Utilization Accounts (2010-)","400","Jordan","5023","Processed","21121","Meat of chickens, fresh or chilled","2020","2020","t","718.14","E","Estimated value",""
"SCL","Supply Utilization Accounts (2010-)","400","Jordan","5166","Residuals","21121","Meat of chickens, fresh or chilled","2020","2020","t","0","I","Imputed value",""
"SCL","Supply Utilization Accounts (2010-)","400","Jordan","664","Food supply (kcal/capita/day)","21121","Meat of chickens, fresh or chilled","2020","2020","kcal/cap/d","89.52","X","Figure from international organizations","Unofficial figure"
"SCL","Supply Utilization Accounts (2010-)","400","Jordan","665","Food supply quantity (g/capita/day)","21121","Meat of chickens, fresh or chilled","2020","2020","g/cap/d","64.99","X","Figure from international organizations","Unofficial figure"
"SCL","Supply Utilization Accounts (2010-)","400","Jordan","674","Protein supply quantity (g/capita/day)","21121","Meat of chickens, fresh or chilled","2020","2020","g/cap/d","10.7","X","Figure from international organizations","Unofficial figure"
"SCL","Supply Utilization Accounts (2010-)","400","Jordan","684","Fat supply quantity (g/capita/day)","21121","Meat of chickens, fresh or chilled","2020","2020","g/cap/d","5.19","X","Figure from international organizations","Unofficial figure"
"SCL","Supply Utilization Accounts (2010-)","400","Jordan","261","Calories/Year","21121","Meat of chickens, fresh or chilled","2020","2020","million Kcal","357113.39","X","Figure from international organizations","Unofficial figure"
"SCL","Supply Utilization Accounts (2010-)","400","Jordan","271","Proteins/Year","21121","Meat of chickens, fresh or chilled","2020","2020","t","42679.4","X","Figure from international organizations","Unofficial figure"
"SCL","Supply Utilization Accounts (2010-)","400","Jordan","281","Fats/Year","21121","Meat of chickens, fresh or chilled","2020","2020","t","20686.45","X","Figure from international organizations","Unofficial figure"
"SCL","Supply Utilization Accounts (2010-)","400","Jordan","5510","Production","F1061","Poultry meat preparations","2020","2020","t","574.51","I","Imputed value",""
"SCL","Supply Utilization Accounts (2010-)","400","Jordan","5610","Import quantity","F1061","Poultry meat preparations","2020","2020","t","2521.3","I","Imputed value",""
"SCL","Supply Utilization Accounts (2010-)","400","Jordan","5910","Export quantity","F1061","Poultry meat preparations","2020","2020","t","597.42","I","Imputed value",""
"SCL","Supply Utilization Accounts (2010-)","400","Jordan","5166","Residuals","F1061","Poultry meat preparations","2020","2020","t","0","I","Imputed value",""
"SCL","Supply Utilization Accounts (2010-)","400","Jordan","664","Food supply (kcal/capita/day)","F1061","Poultry meat preparations","2020","2020","kcal/cap/d","1.11","X","Figure from international organizations","Unofficial figure"
"SCL","Supply Utilization Accounts (2010-)","400","Jordan","665","Food supply quantity (g/capita/day)","F1061","Poultry meat preparations","2020","2020","g/cap/d","0.63","X","Figure from international organizations","Unofficial figure"
"SCL","Supply Utilization Accounts (2010-)","400","Jordan","674","Protein supply quantity (g/capita/day)","F1061","Poultry meat preparations","2020","2020","g/cap/d","0.13","X","Figure from international organizations","Unofficial figure"
"SCL","Supply Utilization Accounts (2010-)","400","Jordan","684","Fat supply quantity (g/capita/day)","F1061","Poultry meat preparations","2020","2020","g/cap/d","0.06","X","Figure from international organizations","Unofficial figure"
"SCL","Supply Utilization Accounts (2010-)","400","Jordan","261","Calories/Year","F1061","Poultry meat preparations","2020","2020","million Kcal","4447.13","X","Figure from international organizations","Unofficial figure"
"SCL","Supply Utilization Accounts (2010-)","400","Jordan","271","Proteins/Year","F1061","Poultry meat preparations","2020","2020","t","504.67","X","Figure from international organizations","Unofficial figure"
"SCL","Supply Utilization Accounts (2010-)","400","Jordan","281","Fats/Year","F1061","Poultry meat preparations","2020","2020","t","242.34","X","Figure from international organizations","Unofficial figure"
"SCL","Supply Utilization Accounts (2010-)","398","Kazakhstan","5610","Import quantity","21160.01","Edible offals and liver of chickens and guinea fowl, fresh, chilled or frozen","2020","2020","t","4.33","A","Official figure",""
"SCL","Supply Utilization Accounts (2010-)","398","Kazakhstan","5166","Residuals","21160.01","Edible offals and liver of chickens and guinea fowl, fresh, chilled or frozen","2020","2020","t","0","I","Imputed value",""
"SCL","Supply Utilization Accounts (2010-)","398","Kazakhstan","664","Food supply (kcal/capita/day)","21160.01","Edible offals and liver of chickens and guinea fowl, fresh, chilled or frozen","2020","2020","kcal/cap/d","0","X","Figure from international organizations","Unofficial figure"
"SCL","Supply Utilization Accounts (2010-)","398","Kazakhstan","665","Food supply quantity (g/capita/day)","21160.01","Edible offals and liver of chickens and guinea fowl, fresh, chilled or frozen","2020","2020","g/cap/d","0","X","Figure from international organizations","Unofficial figure"
"SCL","Supply Utilization Accounts (2010-)","398","Kazakhstan","674","Protein supply quantity (g/capita/day)","21160.01","Edible offals and liver of chickens and guinea fowl, fresh, chilled or frozen","2020","2020","g/cap/d","0","X","Figure from international organizations","Unofficial figure"
"SCL","Supply Utilization Accounts (2010-)","398","Kazakhstan","684","Fat supply quantity (g/capita/day)","21160.01","Edible offals and liver of chickens and guinea fowl, fresh, chilled or frozen","2020","2020","g/cap/d","0","X","Figure from international organizations","Unofficial figure"
"SCL","Supply Utilization Accounts (2010-)","398","Kazakhstan","261","Calories/Year","21160.01","Edible offals and liver of chickens and guinea fowl, fresh, chilled or frozen","2020","2020","million Kcal","5.5","X","Figure from international organizations","Unofficial figure"
"SCL","Supply Utilization Accounts (2010-)","398","Kazakhstan","271","Proteins/Year","21160.01","Edible offals and liver of chickens and guinea fowl, fresh, chilled or frozen","2020","2020","t","0.75","X","Figure from international organizations","Unofficial figure"
"SCL","Supply Utilization Accounts (2010-)","398","Kazakhstan","281","Fats/Year","21160.01","Edible offals and liver of chickens and guinea fowl, fresh, chilled or frozen","2020","2020","t","0.26","X","Figure from international organizations","Unofficial figure"
"SCL","Supply Utilization Accounts (2010-)","398","Kazakhstan","5610","Import quantity","21511.03","Fat of poultry","2020","2020","t","46.89","A","Official figure",""
"SCL","Supply Utilization Accounts (2010-)","398","Kazakhstan","5166","Residuals","21511.03","Fat of poultry","2020","2020","t","0","I","Imputed value",""
"SCL","Supply Utilization Accounts (2010-)","398","Kazakhstan","664","Food supply (kcal/capita/day)","21511.03","Fat of poultry","2020","2020","kcal/cap/d","0.04","X","Figure from international organizations","Unofficial figure"
"SCL","Supply Utilization Accounts (2010-)","398","Kazakhstan","665","Food supply quantity (g/capita/day)","21511.03","Fat of poultry","2020","2020","g/cap/d","0.01","X","Figure from international organizations","Unofficial figure"
"SCL","Supply Utilization Accounts (2010-)","398","Kazakhstan","674","Protein supply quantity (g/capita/day)","21511.03","Fat of poultry","2020","2020","g/cap/d","0","X","Figure from international organizations","Unofficial figure"
"SCL","Supply Utilization Accounts (2010-)","398","Kazakhstan","684","Fat supply quantity (g/capita/day)","21511.03","Fat of poultry","2020","2020","g/cap/d","0","X","Figure from international organizations","Unofficial figure"
"SCL","Supply Utilization Accounts (2010-)","398","Kazakhstan","261","Calories/Year","21511.03","Fat of poultry","2020","2020","million Kcal","254.12","X","Figure from international organizations","Unofficial figure"
"SCL","Supply Utilization Accounts (2010-)","398","Kazakhstan","271","Proteins/Year","21511.03","Fat of poultry","2020","2020","t","2.86","X","Figure from international organizations","Unofficial figure"
"SCL","Supply Utilization Accounts (2010-)","398","Kazakhstan","281","Fats/Year","21511.03","Fat of poultry","2020","2020","t","26.96","X","Figure from international organizations","Unofficial figure"
"SCL","Supply Utilization Accounts (2010-)","398","Kazakhstan","5113","Opening stocks","21121","Meat of chickens, fresh or chilled","2020","2020","t","50094.77","I","Imputed value",""
"SCL","Supply Utilization Accounts (2010-)","398","Kazakhstan","5510","Production","21121","Meat of chickens, fresh or chilled","2020","2020","t","228630","A","Official figure",""
"SCL","Supply Utilization Accounts (2010-)","398","Kazakhstan","5610","Import quantity","21121","Meat of chickens, fresh or chilled","2020","2020","t","182100.88","A","Official figure",""
"SCL","Supply Utilization Accounts (2010-)","398","Kazakhstan","5071","Stock Variation","21121","Meat of chickens, fresh or chilled","2020","2020","t","18499.61","E","Estimated value",""
"SCL","Supply Utilization Accounts (2010-)","398","Kazakhstan","5910","Export quantity","21121","Meat of chickens, fresh or chilled","2020","2020","t","9646.3","A","Official figure",""
"SCL","Supply Utilization Accounts (2010-)","398","Kazakhstan","5166","Residuals","21121","Meat of chickens, fresh or chilled","2020","2020","t","0","I","Imputed value",""
"SCL","Supply Utilization Accounts (2010-)","398","Kazakhstan","664","Food supply (kcal/capita/day)","21121","Meat of chickens, fresh or chilled","2020","2020","kcal/cap/d","76.08","X","Figure from international organizations","Unofficial figure"
"SCL","Supply Utilization Accounts (2010-)","398","Kazakhstan","665","Food supply quantity (g/capita/day)","21121","Meat of chickens, fresh or chilled","2020","2020","g/cap/d","55.23","X","Figure from international organizations","Unofficial figure"
"SCL","Supply Utilization Accounts (2010-)","398","Kazakhstan","674","Protein supply quantity (g/capita/day)","21121","Meat of chickens, fresh or chilled","2020","2020","g/cap/d","9.09","X","Figure from international organizations","Unofficial figure"
"SCL","Supply Utilization Accounts (2010-)","398","Kazakhstan","684","Fat supply quantity (g/capita/day)","21121","Meat of chickens, fresh or chilled","2020","2020","g/cap/d","4.41","X","Figure from international organizations","Unofficial figure"
"SCL","Supply Utilization Accounts (2010-)","398","Kazakhstan","261","Calories/Year","21121","Meat of chickens, fresh or chilled","2020","2020","million Kcal","527049.06","X","Figure from international organizations","Unofficial figure"
"SCL","Supply Utilization Accounts (2010-)","398","Kazakhstan","271","Proteins/Year","21121","Meat of chickens, fresh or chilled","2020","2020","t","62988.79","X","Figure from international organizations","Unofficial figure"
"SCL","Supply Utilization Accounts (2010-)","398","Kazakhstan","281","Fats/Year","21121","Meat of chickens, fresh or chilled","2020","2020","t","30530.28","X","Figure from international organizations","Unofficial figure"
"SCL","Supply Utilization Accounts (2010-)","398","Kazakhstan","5610","Import quantity","21522","Poultry fat, rendered","2020","2020","t","5.6","A","Official figure",""
"SCL","Supply Utilization Accounts (2010-)","398","Kazakhstan","5166","Residuals","21522","Poultry fat, rendered","2020","2020","t","0","I","Imputed value",""
"SCL","Supply Utilization Accounts (2010-)","398","Kazakhstan","664","Food supply (kcal/capita/day)","21522","Poultry fat, rendered","2020","2020","kcal/cap/d","0.01","X","Figure from international organizations","Unofficial figure"
"SCL","Supply Utilization Accounts (2010-)","398","Kazakhstan","665","Food supply quantity (g/capita/day)","21522","Poultry fat, rendered","2020","2020","g/cap/d","0","X","Figure from international organizations","Unofficial figure"
"SCL","Supply Utilization Accounts (2010-)","398","Kazakhstan","674","Protein supply quantity (g/capita/day)","21522","Poultry fat, rendered","2020","2020","g/cap/d","0","X","Figure from international organizations","Unofficial figure"
"SCL","Supply Utilization Accounts (2010-)","398","Kazakhstan","684","Fat supply quantity (g/capita/day)","21522","Poultry fat, rendered","2020","2020","g/cap/d","0","X","Figure from international organizations","Unofficial figure"
"SCL","Supply Utilization Accounts (2010-)","398","Kazakhstan","261","Calories/Year","21522","Poultry fat, rendered","2020","2020","million Kcal","50.29","X","Figure from international organizations","Unofficial figure"
"SCL","Supply Utilization Accounts (2010-)","398","Kazakhstan","271","Proteins/Year","21522","Poultry fat, rendered","2020","2020","t","0","X","Figure from international organizations","Unofficial figure"
"SCL","Supply Utilization Accounts (2010-)","398","Kazakhstan","281","Fats/Year","21522","Poultry fat, rendered","2020","2020","t","5.59","X","Figure from international organizations","Unofficial figure"
"SCL","Supply Utilization Accounts (2010-)","398","Kazakhstan","5610","Import quantity","F1061","Poultry meat preparations","2020","2020","t","9189.76","A","Official figure",""
"SCL","Supply Utilization Accounts (2010-)","398","Kazakhstan","5910","Export quantity","F1061","Poultry meat preparations","2020","2020","t","50.73","A","Official figure",""
"SCL","Supply Utilization Accounts (2010-)","398","Kazakhstan","5166","Residuals","F1061","Poultry meat preparations","2020","2020","t","0","I","Imputed value",""
"SCL","Supply Utilization Accounts (2010-)","398","Kazakhstan","664","Food supply (kcal/capita/day)","F1061","Poultry meat preparations","2020","2020","kcal/cap/d","2.35","X","Figure from international organizations","Unofficial figure"
"SCL","Supply Utilization Accounts (2010-)","398","Kazakhstan","665","Food supply quantity (g/capita/day)","F1061","Poultry meat preparations","2020","2020","g/cap/d","1.32","X","Figure from international organizations","Unofficial figure"
"SCL","Supply Utilization Accounts (2010-)","398","Kazakhstan","674","Protein supply quantity (g/capita/day)","F1061","Poultry meat preparations","2020","2020","g/cap/d","0.27","X","Figure from international organizations","Unofficial figure"
"SCL","Supply Utilization Accounts (2010-)","398","Kazakhstan","684","Fat supply quantity (g/capita/day)","F1061","Poultry meat preparations","2020","2020","g/cap/d","0.13","X","Figure from international organizations","Unofficial figure"
"SCL","Supply Utilization Accounts (2010-)","398","Kazakhstan","261","Calories/Year","F1061","Poultry meat preparations","2020","2020","million Kcal","16267.48","X","Figure from international organizations","Unofficial figure"
"SCL","Supply Utilization Accounts (2010-)","398","Kazakhstan","271","Proteins/Year","F1061","Poultry meat preparations","2020","2020","t","1846.08","X","Figure from international organizations","Unofficial figure"
"SCL","Supply Utilization Accounts (2010-)","398","Kazakhstan","281","Fats/Year","F1061","Poultry meat preparations","2020","2020","t","886.49","X","Figure from international organizations","Unofficial figure"
"SCL","Supply Utilization Accounts (2010-)","404","Kenya","5166","Residuals","21160.01","Edible offals and liver of chickens and guinea fowl, fresh, chilled or frozen","2020","2020","t","0","I","Imputed value",""
"SCL","Supply Utilization Accounts (2010-)","404","Kenya","664","Food supply (kcal/capita/day)","21160.01","Edible offals and liver of chickens and guinea fowl, fresh, chilled or frozen","2020","2020","kcal/cap/d","0","X","Figure from international organizations","Unofficial figure"
"SCL","Supply Utilization Accounts (2010-)","404","Kenya","665","Food supply quantity (g/capita/day)","21160.01","Edible offals and liver of chickens and guinea fowl, fresh, chilled or frozen","2020","2020","g/cap/d","0","X","Figure from international organizations","Unofficial figure"
"SCL","Supply Utilization Accounts (2010-)","404","Kenya","674","Protein supply quantity (g/capita/day)","21160.01","Edible offals and liver of chickens and guinea fowl, fresh, chilled or frozen","2020","2020","g/cap/d","0","X","Figure from international organizations","Unofficial figure"
"SCL","Supply Utilization Accounts (2010-)","404","Kenya","684","Fat supply quantity (g/capita/day)","21160.01","Edible offals and liver of chickens and guinea fowl, fresh, chilled or frozen","2020","2020","g/cap/d","0","X","Figure from international organizations","Unofficial figure"
"SCL","Supply Utilization Accounts (2010-)","404","Kenya","261","Calories/Year","21160.01","Edible offals and liver of chickens and guinea fowl, fresh, chilled or frozen","2020","2020","million Kcal","0","X","Figure from international organizations","Unofficial figure"
"SCL","Supply Utilization Accounts (2010-)","404","Kenya","271","Proteins/Year","21160.01","Edible offals and liver of chickens and guinea fowl, fresh, chilled or frozen","2020","2020","t","0","X","Figure from international organizations","Unofficial figure"
"SCL","Supply Utilization Accounts (2010-)","404","Kenya","281","Fats/Year","21160.01","Edible offals and liver of chickens and guinea fowl, fresh, chilled or frozen","2020","2020","t","0","X","Figure from international organizations","Unofficial figure"
"SCL","Supply Utilization Accounts (2010-)","404","Kenya","5166","Residuals","21511.03","Fat of poultry","2020","2020","t","0","I","Imputed value",""
"SCL","Supply Utilization Accounts (2010-)","404","Kenya","5113","Opening stocks","21121","Meat of chickens, fresh or chilled","2020","2020","t","4177.6","I","Imputed value",""
"SCL","Supply Utilization Accounts (2010-)","404","Kenya","5510","Production","21121","Meat of chickens, fresh or chilled","2020","2020","t","69212.23","A","Official figure",""
"SCL","Supply Utilization Accounts (2010-)","404","Kenya","5610","Import quantity","21121","Meat of chickens, fresh or chilled","2020","2020","t","1397.03","A","Official figure",""
"SCL","Supply Utilization Accounts (2010-)","404","Kenya","5071","Stock Variation","21121","Meat of chickens, fresh or chilled","2020","2020","t","1208.63","E","Estimated value",""
"SCL","Supply Utilization Accounts (2010-)","404","Kenya","5910","Export quantity","21121","Meat of chickens, fresh or chilled","2020","2020","t","57.52","A","Official figure",""
"SCL","Supply Utilization Accounts (2010-)","404","Kenya","5166","Residuals","21121","Meat of chickens, fresh or chilled","2020","2020","t","0","I","Imputed value",""
"SCL","Supply Utilization Accounts (2010-)","404","Kenya","664","Food supply (kcal/capita/day)","21121","Meat of chickens, fresh or chilled","2020","2020","kcal/cap/d","5.03","X","Figure from international organizations","Unofficial figure"
"SCL","Supply Utilization Accounts (2010-)","404","Kenya","665","Food supply quantity (g/capita/day)","21121","Meat of chickens, fresh or chilled","2020","2020","g/cap/d","3.65","X","Figure from international organizations","Unofficial figure"
"SCL","Supply Utilization Accounts (2010-)","404","Kenya","674","Protein supply quantity (g/capita/day)","21121","Meat of chickens, fresh or chilled","2020","2020","g/cap/d","0.6","X","Figure from international organizations","Unofficial figure"
"SCL","Supply Utilization Accounts (2010-)","404","Kenya","684","Fat supply quantity (g/capita/day)","21121","Meat of chickens, fresh or chilled","2020","2020","g/cap/d","0.29","X","Figure from international organizations","Unofficial figure"
"SCL","Supply Utilization Accounts (2010-)","404","Kenya","261","Calories/Year","21121","Meat of chickens, fresh or chilled","2020","2020","million Kcal","95527.07","X","Figure from international organizations","Unofficial figure"
"SCL","Supply Utilization Accounts (2010-)","404","Kenya","271","Proteins/Year","21121","Meat of chickens, fresh or chilled","2020","2020","t","11416.65","X","Figure from international organizations","Unofficial figure"
"SCL","Supply Utilization Accounts (2010-)","404","Kenya","281","Fats/Year","21121","Meat of chickens, fresh or chilled","2020","2020","t","5533.58","X","Figure from international organizations","Unofficial figure"
"SCL","Supply Utilization Accounts (2010-)","404","Kenya","5166","Residuals","21522","Poultry fat, rendered","2020","2020","t","0","I","Imputed value",""
"SCL","Supply Utilization Accounts (2010-)","404","Kenya","664","Food supply (kcal/capita/day)","21522","Poultry fat, rendered","2020","2020","kcal/cap/d","0","X","Figure from international organizations","Unofficial figure"
"SCL","Supply Utilization Accounts (2010-)","404","Kenya","665","Food supply quantity (g/capita/day)","21522","Poultry fat, rendered","2020","2020","g/cap/d","0","X","Figure from international organizations","Unofficial figure"
"SCL","Supply Utilization Accounts (2010-)","404","Kenya","674","Protein supply quantity (g/capita/day)","21522","Poultry fat, rendered","2020","2020","g/cap/d","0","X","Figure from international organizations","Unofficial figure"
"SCL","Supply Utilization Accounts (2010-)","404","Kenya","684","Fat supply quantity (g/capita/day)","21522","Poultry fat, rendered","2020","2020","g/cap/d","0","X","Figure from international organizations","Unofficial figure"
"SCL","Supply Utilization Accounts (2010-)","404","Kenya","261","Calories/Year","21522","Poultry fat, rendered","2020","2020","million Kcal","0","X","Figure from international organizations","Unofficial figure"
"SCL","Supply Utilization Accounts (2010-)","404","Kenya","271","Proteins/Year","21522","Poultry fat, rendered","2020","2020","t","0","X","Figure from international organizations","Unofficial figure"
"SCL","Supply Utilization Accounts (2010-)","404","Kenya","281","Fats/Year","21522","Poultry fat, rendered","2020","2020","t","0","X","Figure from international organizations","Unofficial figure"
"SCL","Supply Utilization Accounts (2010-)","404","Kenya","5610","Import quantity","F1061","Poultry meat preparations","2020","2020","t","41.43","A","Official figure",""
"SCL","Supply Utilization Accounts (2010-)","404","Kenya","5910","Export quantity","F1061","Poultry meat preparations","2020","2020","t","2.64","A","Official figure",""
"SCL","Supply Utilization Accounts (2010-)","404","Kenya","5166","Residuals","F1061","Poultry meat preparations","2020","2020","t","0.01","I","Imputed value",""
"SCL","Supply Utilization Accounts (2010-)","404","Kenya","664","Food supply (kcal/capita/day)","F1061","Poultry meat preparations","2020","2020","kcal/cap/d","0","X","Figure from international organizations","Unofficial figure"
"SCL","Supply Utilization Accounts (2010-)","404","Kenya","665","Food supply quantity (g/capita/day)","F1061","Poultry meat preparations","2020","2020","g/cap/d","0","X","Figure from international organizations","Unofficial figure"
"SCL","Supply Utilization Accounts (2010-)","404","Kenya","674","Protein supply quantity (g/capita/day)","F1061","Poultry meat preparations","2020","2020","g/cap/d","0","X","Figure from international organizations","Unofficial figure"
"SCL","Supply Utilization Accounts (2010-)","404","Kenya","684","Fat supply quantity (g/capita/day)","F1061","Poultry meat preparations","2020","2020","g/cap/d","0","X","Figure from international organizations","Unofficial figure"
"SCL","Supply Utilization Accounts (2010-)","404","Kenya","261","Calories/Year","F1061","Poultry meat preparations","2020","2020","million Kcal","69.04","X","Figure from international organizations","Unofficial figure"
"SCL","Supply Utilization Accounts (2010-)","404","Kenya","271","Proteins/Year","F1061","Poultry meat preparations","2020","2020","t","7.84","X","Figure from international organizations","Unofficial figure"
"SCL","Supply Utilization Accounts (2010-)","404","Kenya","281","Fats/Year","F1061","Poultry meat preparations","2020","2020","t","3.76","X","Figure from international organizations","Unofficial figure"
"SCL","Supply Utilization Accounts (2010-)","296","Kiribati","5610","Import quantity","21160.01","Edible offals and liver of chickens and guinea fowl, fresh, chilled or frozen","2020","2020","t","1287.83","A","Official figure",""
"SCL","Supply Utilization Accounts (2010-)","296","Kiribati","5166","Residuals","21160.01","Edible offals and liver of chickens and guinea fowl, fresh, chilled or frozen","2020","2020","t","0","I","Imputed value",""
"SCL","Supply Utilization Accounts (2010-)","296","Kiribati","664","Food supply (kcal/capita/day)","21160.01","Edible offals and liver of chickens and guinea fowl, fresh, chilled or frozen","2020","2020","kcal/cap/d","35.43","X","Figure from international organizations","Unofficial figure"
"SCL","Supply Utilization Accounts (2010-)","296","Kiribati","665","Food supply quantity (g/capita/day)","21160.01","Edible offals and liver of chickens and guinea fowl, fresh, chilled or frozen","2020","2020","g/cap/d","27.9","X","Figure from international organizations","Unofficial figure"
"SCL","Supply Utilization Accounts (2010-)","296","Kiribati","674","Protein supply quantity (g/capita/day)","21160.01","Edible offals and liver of chickens and guinea fowl, fresh, chilled or frozen","2020","2020","g/cap/d","4.85","X","Figure from international organizations","Unofficial figure"
"SCL","Supply Utilization Accounts (2010-)","296","Kiribati","684","Fat supply quantity (g/capita/day)","21160.01","Edible offals and liver of chickens and guinea fowl, fresh, chilled or frozen","2020","2020","g/cap/d","1.7","X","Figure from international organizations","Unofficial figure"
