Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code,Item,Year Code,Year,Unit,Value,Flag,Flag Description,Note
"FS","Suite of Food Security Indicators","360","Indonesia","6123","Value","21013","Average protein supply (g/cap/day) (3-year average)","20192021","2019-2021","g/cap/d","76.4","E","Estimated value",""
"FS","Suite of Food Security Indicators","360","Indonesia","6123","Value","21014","Average supply of protein of animal origin (g/cap/day) (3-year average)","20192021","2019-2021","g/cap/d","28.2","E","Estimated value",""
"FS","Suite of Food Security Indicators","360","Indonesia","6126","Value","22013","Gross domestic product per capita, PPP, (constant 2017 international $)","2020","2020","Int$/cap","12523.2","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","360","Indonesia","6125","Value","21032","Political stability and absence of violence/terrorism (index)","2020","2020","","-0.46","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","364","Iran (Islamic Republic of)","6123","Value","21013","Average protein supply (g/cap/day) (3-year average)","20192021","2019-2021","g/cap/d","82.4","E","Estimated value",""
"FS","Suite of Food Security Indicators","364","Iran (Islamic Republic of)","6123","Value","21014","Average supply of protein of animal origin (g/cap/day) (3-year average)","20192021","2019-2021","g/cap/d","26.8","E","Estimated value",""
"FS","Suite of Food Security Indicators","364","Iran (Islamic Republic of)","6126","Value","22013","Gross domestic product per capita, PPP, (constant 2017 international $)","2020","2020","Int$/cap","14468.6","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","364","Iran (Islamic Republic of)","6125","Value","21032","Political stability and absence of violence/terrorism (index)","2020","2020","","-1.7","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","368","Iraq","6123","Value","21013","Average protein supply (g/cap/day) (3-year average)","20192021","2019-2021","g/cap/d","70.9","E","Estimated value",""
"FS","Suite of Food Security Indicators","368","Iraq","6123","Value","21014","Average supply of protein of animal origin (g/cap/day) (3-year average)","20192021","2019-2021","g/cap/d","16.3","E","Estimated value",""
"FS","Suite of Food Security Indicators","368","Iraq","6126","Value","22013","Gross domestic product per capita, PPP, (constant 2017 international $)","2020","2020","Int$/cap","12563.7","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","368","Iraq","6125","Value","21032","Political stability and absence of violence/terrorism (index)","2020","2020","","-2.47","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","372","Ireland","6123","Value","21013","Average protein supply (g/cap/day) (3-year average)","20192021","2019-2021","g/cap/d","130.2","E","Estimated value",""
"FS","Suite of Food Security Indicators","372","Ireland","6123","Value","21014","Average supply of protein of animal origin (g/cap/day) (3-year average)","20192021","2019-2021","g/cap/d","86","E","Estimated value",""
"FS","Suite of Food Security Indicators","372","Ireland","6126","Value","22013","Gross domestic product per capita, PPP, (constant 2017 international $)","2020","2020","Int$/cap","100077","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","372","Ireland","6125","Value","21032","Political stability and absence of violence/terrorism (index)","2020","2020","","0.97","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","376","Israel","6123","Value","21013","Average protein supply (g/cap/day) (3-year average)","20192021","2019-2021","g/cap/d","133.9","E","Estimated value",""
"FS","Suite of Food Security Indicators","376","Israel","6123","Value","21014","Average supply of protein of animal origin (g/cap/day) (3-year average)","20192021","2019-2021","g/cap/d","79.8","E","Estimated value",""
"FS","Suite of Food Security Indicators","376","Israel","6126","Value","22013","Gross domestic product per capita, PPP, (constant 2017 international $)","2020","2020","Int$/cap","43189.5","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","376","Israel","6125","Value","21032","Political stability and absence of violence/terrorism (index)","2020","2020","","-0.89","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","380","Italy","6123","Value","21013","Average protein supply (g/cap/day) (3-year average)","20192021","2019-2021","g/cap/d","116.1","E","Estimated value",""
"FS","Suite of Food Security Indicators","380","Italy","6123","Value","21014","Average supply of protein of animal origin (g/cap/day) (3-year average)","20192021","2019-2021","g/cap/d","68.9","E","Estimated value",""
"FS","Suite of Food Security Indicators","380","Italy","6126","Value","22013","Gross domestic product per capita, PPP, (constant 2017 international $)","2020","2020","Int$/cap","45844.7","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","380","Italy","6125","Value","21032","Political stability and absence of violence/terrorism (index)","2020","2020","","0.4","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","388","Jamaica","6123","Value","21013","Average protein supply (g/cap/day) (3-year average)","20192021","2019-2021","g/cap/d","89.7","E","Estimated value",""
"FS","Suite of Food Security Indicators","388","Jamaica","6123","Value","21014","Average supply of protein of animal origin (g/cap/day) (3-year average)","20192021","2019-2021","g/cap/d","47.2","E","Estimated value",""
"FS","Suite of Food Security Indicators","388","Jamaica","6126","Value","22013","Gross domestic product per capita, PPP, (constant 2017 international $)","2020","2020","Int$/cap","9211.8","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","388","Jamaica","6125","Value","21032","Political stability and absence of violence/terrorism (index)","2020","2020","","0.26","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","392","Japan","6123","Value","21013","Average protein supply (g/cap/day) (3-year average)","20192021","2019-2021","g/cap/d","92.4","E","Estimated value",""
"FS","Suite of Food Security Indicators","392","Japan","6123","Value","21014","Average supply of protein of animal origin (g/cap/day) (3-year average)","20192021","2019-2021","g/cap/d","51.4","E","Estimated value",""
"FS","Suite of Food Security Indicators","392","Japan","6126","Value","22013","Gross domestic product per capita, PPP, (constant 2017 international $)","2020","2020","Int$/cap","42988.5","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","392","Japan","6125","Value","21032","Political stability and absence of violence/terrorism (index)","2020","2020","","1.03","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","400","Jordan","6123","Value","21013","Average protein supply (g/cap/day) (3-year average)","20192021","2019-2021","g/cap/d","70.7","E","Estimated value",""
"FS","Suite of Food Security Indicators","400","Jordan","6123","Value","21014","Average supply of protein of animal origin (g/cap/day) (3-year average)","20192021","2019-2021","g/cap/d","27.7","E","Estimated value",""
"FS","Suite of Food Security Indicators","400","Jordan","6126","Value","22013","Gross domestic product per capita, PPP, (constant 2017 international $)","2020","2020","Int$/cap","8970.2","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","400","Jordan","6125","Value","21032","Political stability and absence of violence/terrorism (index)","2020","2020","","-0.27","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","398","Kazakhstan","6123","Value","21013","Average protein supply (g/cap/day) (3-year average)","20192021","2019-2021","g/cap/d","110.4","E","Estimated value",""
"FS","Suite of Food Security Indicators","398","Kazakhstan","6123","Value","21014","Average supply of protein of animal origin (g/cap/day) (3-year average)","20192021","2019-2021","g/cap/d","62.9","E","Estimated value",""
"FS","Suite of Food Security Indicators","398","Kazakhstan","6126","Value","22013","Gross domestic product per capita, PPP, (constant 2017 international $)","2020","2020","Int$/cap","33251.4","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","398","Kazakhstan","6125","Value","21032","Political stability and absence of violence/terrorism (index)","2020","2020","","-0.26","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","404","Kenya","6123","Value","21013","Average protein supply (g/cap/day) (3-year average)","20192021","2019-2021","g/cap/d","57.9","E","Estimated value",""
"FS","Suite of Food Security Indicators","404","Kenya","6123","Value","21014","Average supply of protein of animal origin (g/cap/day) (3-year average)","20192021","2019-2021","g/cap/d","15","E","Estimated value",""
"FS","Suite of Food Security Indicators","404","Kenya","6126","Value","22013","Gross domestic product per capita, PPP, (constant 2017 international $)","2020","2020","Int$/cap","5079.9","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","404","Kenya","6125","Value","21032","Political stability and absence of violence/terrorism (index)","2020","2020","","-1.01","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","296","Kiribati","6123","Value","21013","Average protein supply (g/cap/day) (3-year average)","20192021","2019-2021","g/cap/d","84.5","E","Estimated value",""
"FS","Suite of Food Security Indicators","296","Kiribati","6123","Value","21014","Average supply of protein of animal origin (g/cap/day) (3-year average)","20192021","2019-2021","g/cap/d","45.7","E","Estimated value",""
"FS","Suite of Food Security Indicators","296","Kiribati","6126","Value","22013","Gross domestic product per capita, PPP, (constant 2017 international $)","2020","2020","Int$/cap","2093.3","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","296","Kiribati","6125","Value","21032","Political stability and absence of violence/terrorism (index)","2020","2020","","1.16","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","414","Kuwait","6123","Value","21013","Average protein supply (g/cap/day) (3-year average)","20192021","2019-2021","g/cap/d","111.9","E","Estimated value",""
"FS","Suite of Food Security Indicators","414","Kuwait","6123","Value","21014","Average supply of protein of animal origin (g/cap/day) (3-year average)","20192021","2019-2021","g/cap/d","57.8","E","Estimated value",""
"FS","Suite of Food Security Indicators","414","Kuwait","6126","Value","22013","Gross domestic product per capita, PPP, (constant 2017 international $)","2020","2020","Int$/cap","46380.2","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","414","Kuwait","6125","Value","21032","Political stability and absence of violence/terrorism (index)","2020","2020","","0.23","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","417","Kyrgyzstan","6123","Value","21013","Average protein supply (g/cap/day) (3-year average)","20192021","2019-2021","g/cap/d","90.1","E","Estimated value",""
"FS","Suite of Food Security Indicators","417","Kyrgyzstan","6123","Value","21014","Average supply of protein of animal origin (g/cap/day) (3-year average)","20192021","2019-2021","g/cap/d","39.2","E","Estimated value",""
"FS","Suite of Food Security Indicators","417","Kyrgyzstan","6126","Value","22013","Gross domestic product per capita, PPP, (constant 2017 international $)","2020","2020","Int$/cap","5661.3","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","417","Kyrgyzstan","6125","Value","21032","Political stability and absence of violence/terrorism (index)","2020","2020","","-0.46","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","418","Lao People's Democratic Republic","6123","Value","21013","Average protein supply (g/cap/day) (3-year average)","20192021","2019-2021","g/cap/d","79.3","E","Estimated value",""
"FS","Suite of Food Security Indicators","418","Lao People's Democratic Republic","6123","Value","21014","Average supply of protein of animal origin (g/cap/day) (3-year average)","20192021","2019-2021","g/cap/d","23","E","Estimated value",""
"FS","Suite of Food Security Indicators","418","Lao People's Democratic Republic","6126","Value","22013","Gross domestic product per capita, PPP, (constant 2017 international $)","2020","2020","Int$/cap","8025.2","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","418","Lao People's Democratic Republic","6125","Value","21032","Political stability and absence of violence/terrorism (index)","2020","2020","","0.69","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","428","Latvia","6123","Value","21013","Average protein supply (g/cap/day) (3-year average)","20192021","2019-2021","g/cap/d","106.8","E","Estimated value",""
"FS","Suite of Food Security Indicators","428","Latvia","6123","Value","21014","Average supply of protein of animal origin (g/cap/day) (3-year average)","20192021","2019-2021","g/cap/d","66.8","E","Estimated value",""
"FS","Suite of Food Security Indicators","428","Latvia","6126","Value","22013","Gross domestic product per capita, PPP, (constant 2017 international $)","2020","2020","Int$/cap","34168.9","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","428","Latvia","6125","Value","21032","Political stability and absence of violence/terrorism (index)","2020","2020","","0.46","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","422","Lebanon","6123","Value","21013","Average protein supply (g/cap/day) (3-year average)","20192021","2019-2021","g/cap/d","80.9","E","Estimated value",""
"FS","Suite of Food Security Indicators","422","Lebanon","6123","Value","21014","Average supply of protein of animal origin (g/cap/day) (3-year average)","20192021","2019-2021","g/cap/d","30.6","E","Estimated value",""
"FS","Suite of Food Security Indicators","422","Lebanon","6126","Value","22013","Gross domestic product per capita, PPP, (constant 2017 international $)","2020","2020","Int$/cap","12594.6","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","422","Lebanon","6125","Value","21032","Political stability and absence of violence/terrorism (index)","2020","2020","","-1.62","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","426","Lesotho","6123","Value","21013","Average protein supply (g/cap/day) (3-year average)","20192021","2019-2021","g/cap/d","50.4","E","Estimated value",""
"FS","Suite of Food Security Indicators","426","Lesotho","6123","Value","21014","Average supply of protein of animal origin (g/cap/day) (3-year average)","20192021","2019-2021","g/cap/d","16.2","E","Estimated value",""
"FS","Suite of Food Security Indicators","426","Lesotho","6126","Value","22013","Gross domestic product per capita, PPP, (constant 2017 international $)","2020","2020","Int$/cap","2440.9","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","426","Lesotho","6125","Value","21032","Political stability and absence of violence/terrorism (index)","2020","2020","","-0.25","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","430","Liberia","6123","Value","21013","Average protein supply (g/cap/day) (3-year average)","20192021","2019-2021","g/cap/d","45.4","E","Estimated value",""
"FS","Suite of Food Security Indicators","430","Liberia","6123","Value","21014","Average supply of protein of animal origin (g/cap/day) (3-year average)","20192021","2019-2021","g/cap/d","12.6","E","Estimated value",""
"FS","Suite of Food Security Indicators","430","Liberia","6126","Value","22013","Gross domestic product per capita, PPP, (constant 2017 international $)","2020","2020","Int$/cap","1513.8","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","430","Liberia","6125","Value","21032","Political stability and absence of violence/terrorism (index)","2020","2020","","-0.31","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","434","Libya","6123","Value","21013","Average protein supply (g/cap/day) (3-year average)","20192021","2019-2021","g/cap/d","95.1","E","Estimated value",""
"FS","Suite of Food Security Indicators","434","Libya","6123","Value","21014","Average supply of protein of animal origin (g/cap/day) (3-year average)","20192021","2019-2021","g/cap/d","42.8","E","Estimated value",""
"FS","Suite of Food Security Indicators","434","Libya","6126","Value","22013","Gross domestic product per capita, PPP, (constant 2017 international $)","2020","2020","Int$/cap","11660.6","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","434","Libya","6125","Value","21032","Political stability and absence of violence/terrorism (index)","2020","2020","","-2.46","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","440","Lithuania","6123","Value","21013","Average protein supply (g/cap/day) (3-year average)","20192021","2019-2021","g/cap/d","125.9","E","Estimated value",""
"FS","Suite of Food Security Indicators","440","Lithuania","6123","Value","21014","Average supply of protein of animal origin (g/cap/day) (3-year average)","20192021","2019-2021","g/cap/d","83.8","E","Estimated value",""
"FS","Suite of Food Security Indicators","440","Lithuania","6126","Value","22013","Gross domestic product per capita, PPP, (constant 2017 international $)","2020","2020","Int$/cap","43758.8","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","440","Lithuania","6125","Value","21032","Political stability and absence of violence/terrorism (index)","2020","2020","","0.92","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","442","Luxembourg","6123","Value","21013","Average protein supply (g/cap/day) (3-year average)","20192021","2019-2021","g/cap/d","116","E","Estimated value",""
"FS","Suite of Food Security Indicators","442","Luxembourg","6123","Value","21014","Average supply of protein of animal origin (g/cap/day) (3-year average)","20192021","2019-2021","g/cap/d","73.1","E","Estimated value",""
"FS","Suite of Food Security Indicators","442","Luxembourg","6126","Value","22013","Gross domestic product per capita, PPP, (constant 2017 international $)","2020","2020","Int$/cap","130690","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","442","Luxembourg","6125","Value","21032","Political stability and absence of violence/terrorism (index)","2020","2020","","1.21","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","450","Madagascar","6123","Value","21013","Average protein supply (g/cap/day) (3-year average)","20192021","2019-2021","g/cap/d","39.6","E","Estimated value",""
"FS","Suite of Food Security Indicators","450","Madagascar","6123","Value","21014","Average supply of protein of animal origin (g/cap/day) (3-year average)","20192021","2019-2021","g/cap/d","5.5","E","Estimated value",""
"FS","Suite of Food Security Indicators","450","Madagascar","6126","Value","22013","Gross domestic product per capita, PPP, (constant 2017 international $)","2020","2020","Int$/cap","1591.2","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","450","Madagascar","6125","Value","21032","Political stability and absence of violence/terrorism (index)","2020","2020","","-0.51","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","454","Malawi","6123","Value","21013","Average protein supply (g/cap/day) (3-year average)","20192021","2019-2021","g/cap/d","66.2","E","Estimated value",""
"FS","Suite of Food Security Indicators","454","Malawi","6123","Value","21014","Average supply of protein of animal origin (g/cap/day) (3-year average)","20192021","2019-2021","g/cap/d","16.2","E","Estimated value",""
"FS","Suite of Food Security Indicators","454","Malawi","6126","Value","22013","Gross domestic product per capita, PPP, (constant 2017 international $)","2020","2020","Int$/cap","1730","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","454","Malawi","6125","Value","21032","Political stability and absence of violence/terrorism (index)","2020","2020","","-0.12","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","458","Malaysia","6123","Value","21013","Average protein supply (g/cap/day) (3-year average)","20192021","2019-2021","g/cap/d","91.2","E","Estimated value",""
"FS","Suite of Food Security Indicators","458","Malaysia","6123","Value","21014","Average supply of protein of animal origin (g/cap/day) (3-year average)","20192021","2019-2021","g/cap/d","52.8","E","Estimated value",""
"FS","Suite of Food Security Indicators","458","Malaysia","6126","Value","22013","Gross domestic product per capita, PPP, (constant 2017 international $)","2020","2020","Int$/cap","29815.9","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","458","Malaysia","6125","Value","21032","Political stability and absence of violence/terrorism (index)","2020","2020","","0.12","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","462","Maldives","6123","Value","21013","Average protein supply (g/cap/day) (3-year average)","20192021","2019-2021","g/cap/d","95.5","E","Estimated value",""
"FS","Suite of Food Security Indicators","462","Maldives","6123","Value","21014","Average supply of protein of animal origin (g/cap/day) (3-year average)","20192021","2019-2021","g/cap/d","51.4","E","Estimated value",""
"FS","Suite of Food Security Indicators","462","Maldives","6126","Value","22013","Gross domestic product per capita, PPP, (constant 2017 international $)","2020","2020","Int$/cap","13888.8","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","462","Maldives","6125","Value","21032","Political stability and absence of violence/terrorism (index)","2020","2020","","0.36","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","466","Mali","6123","Value","21013","Average protein supply (g/cap/day) (3-year average)","20192021","2019-2021","g/cap/d","75.9","E","Estimated value",""
"FS","Suite of Food Security Indicators","466","Mali","6123","Value","21014","Average supply of protein of animal origin (g/cap/day) (3-year average)","20192021","2019-2021","g/cap/d","10.8","E","Estimated value",""
"FS","Suite of Food Security Indicators","466","Mali","6126","Value","22013","Gross domestic product per capita, PPP, (constant 2017 international $)","2020","2020","Int$/cap","2403.1","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","466","Mali","6125","Value","21032","Political stability and absence of violence/terrorism (index)","2020","2020","","-2.15","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","470","Malta","6123","Value","21013","Average protein supply (g/cap/day) (3-year average)","20192021","2019-2021","g/cap/d","102.7","E","Estimated value",""
"FS","Suite of Food Security Indicators","470","Malta","6123","Value","21014","Average supply of protein of animal origin (g/cap/day) (3-year average)","20192021","2019-2021","g/cap/d","59.3","E","Estimated value",""
"FS","Suite of Food Security Indicators","470","Malta","6126","Value","22013","Gross domestic product per capita, PPP, (constant 2017 international $)","2020","2020","Int$/cap","47836.3","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","470","Malta","6125","Value","21032","Political stability and absence of violence/terrorism (index)","2020","2020","","1","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","584","Marshall Islands","6123","Value","21013","Average protein supply (g/cap/day) (3-year average)","20192021","2019-2021","g/cap/d","106.4","E","Estimated value",""
"FS","Suite of Food Security Indicators","584","Marshall Islands","6123","Value","21014","Average supply of protein of animal origin (g/cap/day) (3-year average)","20192021","2019-2021","g/cap/d","61.4","E","Estimated value",""
"FS","Suite of Food Security Indicators","584","Marshall Islands","6126","Value","22013","Gross domestic product per capita, PPP, (constant 2017 international $)","2020","2020","Int$/cap","6317","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","584","Marshall Islands","6125","Value","21032","Political stability and absence of violence/terrorism (index)","2020","2020","","0.98","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","478","Mauritania","6123","Value","21013","Average protein supply (g/cap/day) (3-year average)","20192021","2019-2021","g/cap/d","86.6","E","Estimated value",""
"FS","Suite of Food Security Indicators","478","Mauritania","6123","Value","21014","Average supply of protein of animal origin (g/cap/day) (3-year average)","20192021","2019-2021","g/cap/d","32.6","E","Estimated value",""
"FS","Suite of Food Security Indicators","478","Mauritania","6126","Value","22013","Gross domestic product per capita, PPP, (constant 2017 international $)","2020","2020","Int$/cap","6097.8","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","478","Mauritania","6125","Value","21032","Political stability and absence of violence/terrorism (index)","2020","2020","","-0.7","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","480","Mauritius","6123","Value","21013","Average protein supply (g/cap/day) (3-year average)","20192021","2019-2021","g/cap/d","96.1","E","Estimated value",""
"FS","Suite of Food Security Indicators","480","Mauritius","6123","Value","21014","Average supply of protein of animal origin (g/cap/day) (3-year average)","20192021","2019-2021","g/cap/d","47.1","E","Estimated value",""
"FS","Suite of Food Security Indicators","480","Mauritius","6126","Value","22013","Gross domestic product per capita, PPP, (constant 2017 international $)","2020","2020","Int$/cap","21994.7","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","480","Mauritius","6125","Value","21032","Political stability and absence of violence/terrorism (index)","2020","2020","","0.87","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","484","Mexico","6123","Value","21013","Average protein supply (g/cap/day) (3-year average)","20192021","2019-2021","g/cap/d","98.5","E","Estimated value",""
"FS","Suite of Food Security Indicators","484","Mexico","6123","Value","21014","Average supply of protein of animal origin (g/cap/day) (3-year average)","20192021","2019-2021","g/cap/d","55","E","Estimated value",""
"FS","Suite of Food Security Indicators","484","Mexico","6126","Value","22013","Gross domestic product per capita, PPP, (constant 2017 international $)","2020","2020","Int$/cap","20070.5","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","484","Mexico","6125","Value","21032","Political stability and absence of violence/terrorism (index)","2020","2020","","-0.79","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","583","Micronesia (Federated States of)","6123","Value","21013","Average protein supply (g/cap/day) (3-year average)","20192021","2019-2021","g/cap/d","76.9","E","Estimated value",""
"FS","Suite of Food Security Indicators","583","Micronesia (Federated States of)","6123","Value","21014","Average supply of protein of animal origin (g/cap/day) (3-year average)","20192021","2019-2021","g/cap/d","46.6","E","Estimated value",""
"FS","Suite of Food Security Indicators","583","Micronesia (Federated States of)","6126","Value","22013","Gross domestic product per capita, PPP, (constant 2017 international $)","2020","2020","Int$/cap","3774.4","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","583","Micronesia (Federated States of)","6125","Value","21032","Political stability and absence of violence/terrorism (index)","2020","2020","","1.12","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","496","Mongolia","6123","Value","21013","Average protein supply (g/cap/day) (3-year average)","20192021","2019-2021","g/cap/d","124.2","E","Estimated value",""
"FS","Suite of Food Security Indicators","496","Mongolia","6123","Value","21014","Average supply of protein of animal origin (g/cap/day) (3-year average)","20192021","2019-2021","g/cap/d","87.9","E","Estimated value",""
"FS","Suite of Food Security Indicators","496","Mongolia","6126","Value","22013","Gross domestic product per capita, PPP, (constant 2017 international $)","2020","2020","Int$/cap","14949","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","496","Mongolia","6125","Value","21032","Political stability and absence of violence/terrorism (index)","2020","2020","","0.72","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","499","Montenegro","6123","Value","21013","Average protein supply (g/cap/day) (3-year average)","20192021","2019-2021","g/cap/d","123.4","E","Estimated value",""
"FS","Suite of Food Security Indicators","499","Montenegro","6123","Value","21014","Average supply of protein of animal origin (g/cap/day) (3-year average)","20192021","2019-2021","g/cap/d","74.5","E","Estimated value",""
"FS","Suite of Food Security Indicators","499","Montenegro","6126","Value","22013","Gross domestic product per capita, PPP, (constant 2017 international $)","2020","2020","Int$/cap","21609.9","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","499","Montenegro","6125","Value","21032","Political stability and absence of violence/terrorism (index)","2020","2020","","-0.06","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","504","Morocco","6123","Value","21013","Average protein supply (g/cap/day) (3-year average)","20192021","2019-2021","g/cap/d","100.5","E","Estimated value",""
"FS","Suite of Food Security Indicators","504","Morocco","6123","Value","21014","Average supply of protein of animal origin (g/cap/day) (3-year average)","20192021","2019-2021","g/cap/d","30.7","E","Estimated value",""
"FS","Suite of Food Security Indicators","504","Morocco","6126","Value","22013","Gross domestic product per capita, PPP, (constant 2017 international $)","2020","2020","Int$/cap","8028.9","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","504","Morocco","6125","Value","21032","Political stability and absence of violence/terrorism (index)","2020","2020","","-0.36","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","508","Mozambique","6123","Value","21013","Average protein supply (g/cap/day) (3-year average)","20192021","2019-2021","g/cap/d","44.9","E","Estimated value",""
"FS","Suite of Food Security Indicators","508","Mozambique","6123","Value","21014","Average supply of protein of animal origin (g/cap/day) (3-year average)","20192021","2019-2021","g/cap/d","8.8","E","Estimated value",""
"FS","Suite of Food Security Indicators","508","Mozambique","6126","Value","22013","Gross domestic product per capita, PPP, (constant 2017 international $)","2020","2020","Int$/cap","1447.6","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","508","Mozambique","6125","Value","21032","Political stability and absence of violence/terrorism (index)","2020","2020","","-1.28","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","104","Myanmar","6123","Value","21013","Average protein supply (g/cap/day) (3-year average)","20192021","2019-2021","g/cap/d","85.7","E","Estimated value",""
"FS","Suite of Food Security Indicators","104","Myanmar","6123","Value","21014","Average supply of protein of animal origin (g/cap/day) (3-year average)","20192021","2019-2021","g/cap/d","30.6","E","Estimated value",""
"FS","Suite of Food Security Indicators","104","Myanmar","6126","Value","22013","Gross domestic product per capita, PPP, (constant 2017 international $)","2020","2020","Int$/cap","5881.7","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","104","Myanmar","6125","Value","21032","Political stability and absence of violence/terrorism (index)","2020","2020","","-1.51","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","516","Namibia","6123","Value","21013","Average protein supply (g/cap/day) (3-year average)","20192021","2019-2021","g/cap/d","69.2","E","Estimated value",""
"FS","Suite of Food Security Indicators","516","Namibia","6123","Value","21014","Average supply of protein of animal origin (g/cap/day) (3-year average)","20192021","2019-2021","g/cap/d","24.7","E","Estimated value",""
"FS","Suite of Food Security Indicators","516","Namibia","6126","Value","22013","Gross domestic product per capita, PPP, (constant 2017 international $)","2020","2020","Int$/cap","10627.1","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","516","Namibia","6125","Value","21032","Political stability and absence of violence/terrorism (index)","2020","2020","","0.51","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","520","Nauru","6123","Value","21013","Average protein supply (g/cap/day) (3-year average)","20192021","2019-2021","g/cap/d","110.8","E","Estimated value",""
"FS","Suite of Food Security Indicators","520","Nauru","6123","Value","21014","Average supply of protein of animal origin (g/cap/day) (3-year average)","20192021","2019-2021","g/cap/d","72.2","E","Estimated value",""
"FS","Suite of Food Security Indicators","520","Nauru","6126","Value","22013","Gross domestic product per capita, PPP, (constant 2017 international $)","2020","2020","Int$/cap","11931.6","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","520","Nauru","6125","Value","21032","Political stability and absence of violence/terrorism (index)","2020","2020","","0.78","X","Figure from international organizations",""
